cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.132689,0.15372,0.0,0.8631863127764767,0.13681368722352327,snapshot_1.xyz,32,13500,39.54743209221755,13500,all,1
0.13059,0.152451,0.0,0.8566031052600508,0.1433968947399492,snapshot_2.xyz,32,13500,40.33253752426329,13500,all,2
0.126724,0.151181,0.0,0.8382270258828821,0.16177297411711788,snapshot_3.xyz,32,13500,41.012733383970804,13500,all,3
0.125773,0.148638,0.0,0.846169889261158,0.153830110738842,snapshot_4.xyz,32,13500,41.588134166237865,13500,all,4
0.124957,0.148036,0.0,0.8440987327406847,0.1559012672593153,snapshot_5.xyz,32,13500,42.05750591795314,13500,all,5
0.124821,0.147433,0.0,0.8466286380932355,0.15337136190676448,snapshot_6.xyz,32,13500,42.40490662259563,13500,all,6
0.125433,0.147164,0.0,0.8523348101437852,0.1476651898562148,snapshot_7.xyz,32,13500,42.66358538143497,13500,all,7
0.122916,0.146092,0.0,0.8413602387536621,0.15863976124633794,snapshot_8.xyz,32,13500,42.815172731551215,13500,all,8
0.124345,0.147366,0.0,0.8437835050147252,0.1562164949852748,snapshot_9.xyz,32,13500,42.911514940493966,13500,all,9
0.123324,0.14703,0.0,0.8387675984492962,0.16123240155070384,snapshot_10.xyz,32,13500,42.97864973784125,13500,all,10
0.124617,0.147969,0.0,0.8421831599862134,0.1578168400137866,snapshot_11.xyz,32,13500,42.96738320537081,13500,all,11
0.122848,0.14589,0.0,0.8420590856124478,0.1579409143875522,snapshot_12.xyz,32,13500,42.98859286697677,13500,all,12
0.123188,0.147299,0.0,0.8363125343688688,0.16368746563113123,snapshot_13.xyz,32,13500,42.98589690705847,13500,all,13
0.123733,0.14589,0.0,0.8481252998834738,0.15187470011652615,snapshot_14.xyz,32,13500,42.91642640383367,13500,all,14
0.124209,0.146159,0.0,0.8498210852564672,0.15017891474353284,snapshot_15.xyz,32,13500,43.0476863543664,13500,all,15
0.124549,0.145689,0.0,0.8548963888831689,0.14510361111683112,snapshot_16.xyz,32,13500,43.183109326022404,13500,all,16
0.123733,0.146561,0.0,0.8442423291325796,0.15575767086742043,snapshot_17.xyz,32,13500,42.762540484478905,13500,all,17
0.123801,0.146762,0.0,0.84354942014963,0.15645057985037003,snapshot_18.xyz,32,13500,42.90538343383706,13500,all,18
0.124481,0.146695,0.0,0.8485701625822284,0.1514298374177716,snapshot_19.xyz,32,13500,43.06173032701514,13500,all,19
0.123052,0.145958,0.0,0.8430644431959878,0.15693555680401217,snapshot_20.xyz,32,13500,42.954484859275425,13500,all,20
0.122098,0.144548,0.0,0.8446882696405346,0.15531173035946544,snapshot_21.xyz,32,13500,43.00651823037719,13500,all,21
0.122507,0.14636,0.0,0.8370251434818258,0.16297485651817423,snapshot_22.xyz,32,13500,43.03930168345845,13500,all,22
0.123188,0.146293,0.0,0.8420635300390312,0.15793646996096877,snapshot_23.xyz,32,13500,42.87723960530748,13500,all,23
0.122848,0.146762,0.0,0.8370559136561235,0.16294408634387647,snapshot_24.xyz,32,13500,42.86666308597496,13500,all,24
