cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.112319,0.173243,0.0,0.6483321115427463,0.3516678884572537,snapshot_1.xyz,32,10000,40.0,10000,all,1
0.17496,0.177004,0.0,0.9884522383674946,0.011547761632505371,snapshot_2.xyz,32,10000,40.0,10000,all,2
0.169011,0.179903,0.0,0.9394562625414806,0.060543737458519375,snapshot_3.xyz,32,10000,40.0,10000,all,3
0.1704,0.182732,0.0,0.9325131887135257,0.06748681128647427,snapshot_4.xyz,32,10000,40.0,10000,all,4
0.167222,0.18168,0.0,0.9204205195948921,0.07957948040510787,snapshot_5.xyz,32,10000,40.0,10000,all,5
0.168017,0.181943,0.0,0.9234595450223422,0.07654045497765782,snapshot_6.xyz,32,10000,40.0,10000,all,6
0.166957,0.181877,0.0,0.9179665378250135,0.08203346217498653,snapshot_7.xyz,32,10000,40.0,10000,all,7
0.16709,0.182074,0.0,0.9177037907663915,0.08229620923360847,snapshot_8.xyz,32,10000,40.0,10000,all,8
0.168746,0.183849,0.0,0.9178510625567721,0.08214893744322793,snapshot_9.xyz,32,10000,40.0,10000,all,9
0.167421,0.1826,0.0,0.9168729463307775,0.08312705366922246,snapshot_10.xyz,32,10000,40.0,10000,all,10
0.168878,0.182272,0.0,0.9265164150280899,0.0734835849719101,snapshot_11.xyz,32,10000,40.0,10000,all,11
0.170334,0.182009,0.0,0.9358548203660259,0.06414517963397415,snapshot_12.xyz,32,10000,40.0,10000,all,12
0.169739,0.182666,0.0,0.9292314935455969,0.07076850645440314,snapshot_13.xyz,32,10000,40.0,10000,all,13
0.170665,0.182206,0.0,0.9366596050624019,0.06334039493759813,snapshot_14.xyz,32,10000,40.0,10000,all,14
0.169937,0.182009,0.0,0.9336736095467807,0.06632639045321931,snapshot_15.xyz,32,10000,40.0,10000,all,15
0.170136,0.181877,0.0,0.9354453834184642,0.06455461658153583,snapshot_16.xyz,32,10000,40.0,10000,all,16
0.172979,0.184572,0.0,0.9371898229417245,0.06281017705827552,snapshot_17.xyz,32,10000,40.0,10000,all,17
0.170004,0.18214,0.0,0.93336993521467,0.06663006478532996,snapshot_18.xyz,32,10000,40.0,10000,all,18
0.17126,0.182732,0.0,0.9372195346190049,0.06278046538099513,snapshot_19.xyz,32,10000,40.0,10000,all,19
0.171459,0.183783,0.0,0.9329426551966178,0.06705734480338221,snapshot_20.xyz,32,10000,40.0,10000,all,20
0.169937,0.181548,0.0,0.9360444620706371,0.06395553792936293,snapshot_21.xyz,32,10000,40.0,10000,all,21
0.17093,0.183323,0.0,0.9323980078877172,0.0676019921122828,snapshot_22.xyz,32,10000,40.0,10000,all,22
0.171591,0.183389,0.0,0.9356668066241705,0.06433319337582954,snapshot_23.xyz,32,10000,40.0,10000,all,23
0.169805,0.181482,0.0,0.935657530774402,0.06434246922559805,snapshot_24.xyz,32,10000,40.0,10000,all,24
0.171393,0.181548,0.0,0.9440643796681869,0.055935620331813096,snapshot_25.xyz,32,10000,40.0,10000,all,25
0.171062,0.182469,0.0,0.9374852714707703,0.06251472852922968,snapshot_26.xyz,32,10000,40.0,10000,all,26
0.172979,0.181745,0.0,0.9517675864535475,0.04823241354645247,snapshot_27.xyz,32,10000,40.0,10000,all,27
0.171128,0.182469,0.0,0.9378469767467351,0.06215302325326488,snapshot_28.xyz,32,10000,40.0,10000,all,28
0.172913,0.182995,0.0,0.9449055985136207,0.05509440148637934,snapshot_29.xyz,32,10000,40.0,10000,all,29
0.173507,0.182009,0.0,0.9532880242185825,0.0467119757814175,snapshot_30.xyz,32,10000,40.0,10000,all,30
0.175092,0.183652,0.0,0.9533901073769956,0.04660989262300441,snapshot_31.xyz,32,10000,40.0,10000,all,31
0.172979,0.18168,0.0,0.9521081021576397,0.047891897842360254,snapshot_32.xyz,32,10000,40.0,10000,all,32
0.173507,0.182009,0.0,0.9532880242185825,0.0467119757814175,snapshot_33.xyz,32,10000,40.0,10000,all,33
0.174366,0.182469,0.0,0.9555924568008812,0.04440754319911877,snapshot_34.xyz,32,10000,40.0,10000,all,34
0.172913,0.18089,0.0,0.9559013765271713,0.04409862347282867,snapshot_35.xyz,32,10000,40.0,10000,all,35
0.174101,0.181351,0.0,0.9600222772413717,0.03997772275862832,snapshot_36.xyz,32,10000,40.0,10000,all,36
0.171723,0.181417,0.0,0.9465650958840681,0.05343490411593188,snapshot_37.xyz,32,10000,40.0,10000,all,37
