LAMMPS data file via write_data, version 22 Jul 2025, timestep = 200000, units = lj

10000 atoms
1 atom types
9500 bonds
1 bond types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Bond Coeffs # harmonic

1 100 1

Atoms # molecular

1781 90 1 5.801854238246819 -2.897171060031607 -18.84808973678707 -1 0 0
1001 51 1 7.806046014503505 -2.648005507085935 -19.17173898997659 1 1 0
3252 163 1 2.350843768216857 -0.9266274723859771 -19.497459996964967 1 0 0
7741 388 1 2.630547744695848 -0.48714139981561816 -18.586119205430865 0 0 0
7760 388 1 0.32803586431729764 0.5865428886292114 -19.197300156565866 1 0 0
5118 256 1 4.535599171270733 -2.5181028958374685 -18.38667944550545 0 1 0
7742 388 1 3.177942971183856 -0.8621614597646516 -17.794988312823996 0 0 0
5119 256 1 5.44244128558807 -2.235431046077913 -18.10849226123587 0 1 0
5116 256 1 3.7134756758351215 -1.1514022882987316 -18.859394154791534 0 1 0
4925 247 1 4.425691909886345 -1.2889994397451054 -19.70267309478182 -1 1 -1
4924 247 1 4.4716209782674765 -0.4408035484025855 -19.294263016370476 -1 1 -1
4922 247 1 4.840312100666831 -1.5770381570439782 -18.756477097445558 -1 1 -1
4921 247 1 5.385994871931754 -0.8873097706509377 -19.214188992484356 -1 1 -1
4923 247 1 4.744949091609747 -0.6714817582973797 -18.391494284558213 -1 1 -1
5117 256 1 3.9309290844958373 -2.099696636161401 -19.10595607108822 0 1 0
3248 163 1 3.7636116539490683 -0.1548087980948884 -18.431568892247927 1 0 0
5115 256 1 3.9995795727143646 -1.5601900406665845 -18.041693219455865 0 1 0
1784 90 1 4.957241633466476 -2.478948818551957 -19.382653742165836 -1 0 0
3249 163 1 3.3943667651305045 -0.27841196255681905 -19.35570142369809 1 0 0
1792 90 1 3.3081022005280856 -1.3916033472992266 -19.79070413542422 -1 0 0
5113 256 1 5.290563494850305 -0.5192050166735377 -17.53650315390861 0 1 0
5114 256 1 4.917675381483829 -1.441138310163778 -17.639571750546484 0 1 0
5197 260 1 4.49992183702427 0.23579986223082247 -17.780080551540355 1 0 0
4936 247 1 5.7443693602647325 -1.2228840316311047 -18.199472993949747 -1 1 -1
1782 90 1 6.507905681566604 -2.5222170739147387 -19.455433716922904 -1 0 0
3245 163 1 5.809918223979681 -0.12597860685559215 -18.594516725493236 1 0 0
5120 256 1 6.417418832179425 -2.2944145983628035 -18.130663242325767 0 1 0
2691 135 1 8.229109549856044 -1.4973941395072479 -19.0094613710325 0 0 1
2602 131 1 6.130794912209704 -0.36914807165993696 -19.78608238954514 -1 0 0
2604 131 1 7.14230348417554 -0.2544434745500322 -19.440519777605257 -1 0 0
4933 247 1 6.867761467991139 -1.2854064849344111 -18.08681432240337 -1 1 -1
2690 135 1 8.249608592361279 -1.9230817564069596 -19.882897344733376 0 0 1
4931 247 1 7.389988004358249 -1.2097415896393333 -19.637205825359274 -1 1 -1
4935 247 1 5.950288471731135 -1.7971866846911682 -18.95568535554647 -1 1 -1
4934 247 1 6.450407971160417 -0.9268031373187222 -18.915496035642345 -1 1 -1
2606 131 1 7.3331022089159585 -0.35195911862094115 -17.659663952013872 -1 0 0
2609 131 1 7.561339071946247 -0.7717044608215915 -18.645363734089575 -1 0 0
2610 131 1 8.211136354728113 -0.4690915971110816 -19.32023526309462 -1 0 0
2608 131 1 8.110158748915573 -1.084630184204251 -17.945322153965446 -1 0 0
5112 256 1 6.273438785791734 -0.49228684713274995 -17.603957480984118 0 1 0
4930 247 1 6.498892698914036 -1.456182897355685 -19.82600869691239 -1 1 -1
2607 131 1 8.29709609876533 -0.3135049135617275 -17.287619024934635 -1 0 0
4932 247 1 7.12923801736787 -1.7636911039773464 -18.878032853884392 -1 1 -1
2605 131 1 6.864915345880933 0.001324067706580087 -18.469763747198602 -1 0 0
6011 301 1 8.26403980461758 -0.05025114306304268 -18.359248834707056 -1 1 0
4937 247 1 6.0108812554798705 -1.6210866685942782 -17.367011475796005 -1 1 -1
2692 135 1 8.728770818262278 -1.9822284074412473 -18.308797642861762 0 0 1
9791 490 1 8.832824392804483 -1.0105370028279588 -19.907928950348992 0 -1 0
9788 490 1 9.453492629037498 -0.5123889324418346 -17.902847512064064 0 -1 0
2693 135 1 9.571103575232405 -1.6359100774616429 -18.0351630050326 0 0 1
9790 490 1 9.265258917138729 -1.5155045007668981 -19.124307801621615 0 -1 0
2685 135 1 10.08905616090005 -0.9436705225510582 -18.661557511358943 0 0 1
2686 135 1 10.398234850886867 -1.493036315171398 -19.38411584998791 0 0 1
9789 490 1 8.970304708161956 -0.7989483233322329 -18.61289626304627 0 -1 0
2683 135 1 11.126294697530984 -0.8658075631656773 -18.806140158467155 0 0 1
2684 135 1 10.726583867873138 -1.49569413114218 -18.217103087775556 0 0 1
9794 490 1 10.656336431138225 -0.12526753606563623 -19.310647012797716 0 -1 0
9792 490 1 9.630226131199256 -0.5456326555491293 -19.526358304827266 0 -1 0
9799 490 1 10.584781463591941 -0.49810292551580854 -17.766819675068238 0 -1 0
9800 490 1 10.06863352337253 -0.9955109010138611 -17.07185943334178 0 -1 0
6013 301 1 8.968999598532028 0.06205048337013095 19.989014337683574 -1 1 -1
2687 135 1 9.754913988373971 -1.6196506833014237 19.913752561858697 0 0 0
2689 135 1 9.039487360695636 -2.4455911079282626 -19.974325335581003 0 0 1
2681 135 1 11.442573350813953 -1.5060986646717456 -19.7068853416625 0 0 1
2682 135 1 11.679509400369692 -0.5519798487672062 -19.59621977341708 0 0 1
9571 479 1 12.776090345664718 -0.30679317246433263 -19.46412038097224 0 0 0
9570 479 1 12.816446002100198 -0.2654168220324644 -18.44873886586111 0 0 0
9569 479 1 12.248553660891867 -0.9713467109671194 -18.781113691301186 0 0 0
9568 479 1 11.801437779954188 -0.47221525933218816 -18.045059045753703 0 0 0
844 43 1 -0.2632764026302233 2.180510173247956 -18.82071714206281 -1 0 0
845 43 1 0.181486307378993 2.1195563965689783 -17.910481803305377 -1 0 0
7757 388 1 1.743864416496529 0.7322848929548702 -17.64578107622744 0 0 0
7756 388 1 1.9576012341267996 0.44873233974787674 -18.582395001470246 0 0 0
846 43 1 0.9287266905562437 1.5148242543422734 -17.63495557239835 -1 0 0
7759 388 1 0.26164926590879045 1.2491716629616079 -18.45419480144141 1 0 0
7758 388 1 1.0004317911547265 0.6583785527824539 -18.3011142420611 0 0 0
848 43 1 1.9672415637069252 1.7528168188037339 -17.271992891271836 -1 0 0
7290 365 1 0.8799690208136077 2.045950271978827 -18.765847969885638 0 1 0
3258 163 1 1.373961478548884 1.1260994704063507 -19.1470796131872 1 0 0
847 43 1 1.7567948696236997 1.6725377811266657 -18.194665540661713 -1 0 0
3257 163 1 1.2942515604234441 0.20504026892290114 -19.491248628569995 1 0 0
7755 388 1 2.417261398639966 1.2608996897030809 -19.004197826006013 0 0 0
3896 195 1 1.835235468227331 2.144416348287448 -19.203812858446884 0 1 0
7752 388 1 2.721532494477957 1.2091181454753694 -17.96046007984891 0 0 0
7753 388 1 2.895585938702527 0.24783684279827373 -17.78901953697183 0 0 0
7291 365 1 1.1265712070179452 2.5650491957830206 -17.975178991661025 0 1 0
3892 195 1 1.7401768999382 2.8294670465361866 -17.15001224807475 0 1 0
3251 163 1 2.368774570847205 0.0602908612612884 -19.563646900593486 1 0 0
3259 163 1 1.9689844750004093 0.9710689080528625 -19.925495422478473 1 0 0
7289 365 1 0.2991588253807318 1.6984849014155226 -19.560793377194415 0 1 0
3897 195 1 1.2637017418959517 1.9532828136667002 -19.950633298930764 0 1 0
7905 396 1 2.8220621035865254 2.1280786335946607 -18.50915123469594 0 0 1
2054 103 1 0.581761896777129 2.720149348406309 -19.595160753337197 0 1 1
3891 195 1 2.769094312905774 2.7290241061654674 -17.173387211213075 0 1 0
7754 388 1 3.0263089841777973 0.49857352598835225 -18.7314973349374 0 0 0
3246 163 1 4.925825504386938 0.3352734604477959 -18.737664033662472 1 0 0
7917 396 1 2.867575241743717 2.1828598786183346 -19.557226478162004 0 0 1
3250 163 1 3.2099906644901446 0.5715316329557212 -19.75788075777275 1 0 0
7904 396 1 3.4949601572222875 2.2440198060907144 -17.79460077043114 0 0 1
3247 163 1 4.072143791770277 0.6434219721131397 -19.007404533884024 1 0 0
2601 131 1 5.4313389101783605 0.2966350550618801 -19.76658251254095 -1 0 0
7906 396 1 3.4289650242423937 1.5225823708092903 -18.843124447623563 0 0 1
7746 388 1 3.7764885283666154 0.9352394972341203 -18.032656203397906 0 0 0
7747 388 1 4.712645692214167 1.246643013828475 -18.17121355959906 0 0 0
7907 396 1 4.32164545938902 1.750557244363733 -19.090943681785244 0 0 1
7908 396 1 4.9516894171898205 1.1510298775950094 -19.399432911486503 0 0 1
7913 396 1 3.6666289163091013 2.609485827199842 -18.944802133931578 0 0 1
3679 184 1 5.415335057446487 2.0388683649201287 -18.6869897140044 0 0 1
7748 388 1 4.292571141827904 1.6663170015526723 -17.34000190213699 0 0 0
7911 396 1 5.010483431259512 2.1678102183862276 -19.770662214948555 0 0 1
7902 396 1 4.4972325687362105 2.2601779334215726 -18.20286137020866 0 0 1
3244 163 1 5.67452482188362 0.5494688985795443 -17.835363449986566 1 0 0
9773 489 1 5.319544805710506 1.935276555357976 -17.509697306759893 -1 0 0
5196 260 1 4.943666580355153 0.8886071534260652 -17.151390014797677 1 0 0
5061 254 1 4.659687252048342 2.6611055344936605 -17.201193348477585 -1 0 0
7912 396 1 4.629236452009486 2.8084487750312066 -19.10678759136682 0 0 1
3678 184 1 5.738758593471159 2.78748231475264 -19.29541973296633 0 0 1
9772 489 1 5.939028471433558 1.2577350869015387 -17.04878207763053 -1 0 0
7909 396 1 5.801580695680218 1.4364407172608347 -19.766664842930094 0 0 1
9769 489 1 5.8047629070420825 1.0425796776326042 -18.748610425711497 -1 0 0
9771 489 1 6.156541729445775 1.584469905669316 -17.90802742937708 -1 0 0
9775 489 1 6.041988388992169 2.6176305060476426 -18.078846888675802 -1 0 0
9768 489 1 6.397937603138183 0.6092093690707076 -19.312769326807054 -1 0 0
9762 489 1 7.71129148791772 0.5743516211838368 -18.980179638173805 -1 0 0
3680 184 1 6.39616030737257 1.9615220283152315 -18.989393939144982 0 0 1
9770 489 1 6.806156603720195 1.0205291522291364 -18.397944900161757 -1 0 0
3241 163 1 7.667663950093589 0.715840858123407 -17.80259037822139 1 0 0
9761 489 1 8.336792778120264 0.9030889709079628 -19.678473699870768 -1 0 0
9776 489 1 6.938208133919535 2.245037630723793 -18.11216467715453 -1 0 0
9778 489 1 8.41862220793349 1.1960319776017643 -18.602757418520888 -1 0 0
3800 190 1 6.7893479425096555 2.616011352100261 -19.746602185012073 0 0 1
6262 314 1 7.539688013032589 2.5269116418504733 -18.980603508523348 -1 1 0
2789 140 1 7.888837341274835 2.516209851321504 -17.693863787784192 0 0 0
6263 314 1 7.37578185977876 1.614439411717315 -19.212995632145752 -1 1 0
6261 314 1 8.331707511491322 2.3829603924422376 -19.564655623389104 -1 1 0
9777 489 1 7.615094730572896 1.657226360183649 -18.208565186912242 -1 0 0
3243 163 1 6.585736736696197 0.5088072118976619 -17.4869878297984 1 0 0
3242 163 1 7.003241220210087 1.3485980173796768 -17.343124427096086 1 0 0
2790 140 1 8.45336236426951 2.24677634311289 -18.478139220685403 0 0 0
9779 489 1 8.526004434249748 1.4308581452940514 -17.679873791929957 -1 0 0
9774 489 1 6.150027378600388 2.364272050382139 -17.09813208472405 -1 0 0
9763 489 1 7.300660306283669 0.7023331848852966 -19.869992164315164 -1 0 0
9798 490 1 10.9861994896069 0.18824486202931445 -18.265449749576344 0 -1 0
9781 490 1 10.00450748996418 0.4423165759760167 -17.70021543590204 0 -1 0
9793 490 1 10.069480464131658 0.17866684612832837 19.959076935531186 0 -1 -1
9795 490 1 9.95930633687755 0.13342457022093734 -18.69726435638966 0 -1 0
6010 301 1 8.924718239181518 0.43311560731287024 -17.90219662630198 -1 1 0
6012 301 1 8.942370264747089 0.2972989801869524 -19.046756746994678 -1 1 0
6269 314 1 9.119725492975139 1.6333920376903364 -19.33905574618522 -1 1 0
9797 490 1 10.603496162855402 1.0650628308320322 -18.408363893259367 0 -1 0
6270 314 1 9.287896663820801 2.512650524747706 -19.033630002618157 -1 1 0
6009 301 1 9.509662739774598 1.1042515112456788 -18.335271895851356 -1 1 0
9796 490 1 10.07408621453727 0.9210610442111432 -19.249022361586928 0 -1 0
6001 301 1 10.268261415664925 1.6073258515179412 -17.605979162281248 -1 1 0
6008 301 1 9.350577326114244 1.987453422862013 -17.98948612782438 -1 1 0
6280 314 1 11.18997853547299 0.7902633149383296 -19.245414680957143 -1 1 0
6005 301 1 10.760653394276222 2.407290056785005 -18.144415105808473 -1 1 0
2140 107 1 11.077775850887921 2.8946217706407253 -18.987288132280938 0 -1 1
6271 314 1 10.065629412451846 1.9524004961325618 -18.80277615623419 -1 1 0
6272 314 1 10.882608951403963 1.7805867041912813 -19.27807603755105 -1 1 0
6002 301 1 11.275641828913937 1.6860871799342825 -17.540793438314886 -1 1 0
6007 301 1 9.827376788754616 2.613958169700027 -17.501006619570965 -1 1 0
2139 107 1 10.29519433646308 2.7794972433038203 -19.454714074541588 0 -1 1
7153 358 1 8.725757733890443 2.3055796170460354 -17.116813697419143 -1 1 2
9782 490 1 10.859179033882194 0.719756703963479 -17.326957958442442 0 -1 0
9780 489 1 9.377932715935508 1.1412785034195274 -17.212703086388164 -1 0 0
2138 107 1 9.929442508547329 1.9793407887037202 -19.863667648569603 0 -1 1
6279 314 1 11.933000128762767 0.2506042119566879 -18.850408733521153 -1 1 0
6278 314 1 12.103572699343227 0.46701374514784727 -19.814258247164556 -1 1 0
6003 301 1 11.646890645226724 1.0893269793588656 -18.187404071044337 -1 1 0
9572 479 1 12.929190911979772 0.6117975454352881 -19.134446111084817 0 0 0
5270 264 1 12.119678385163612 1.3154596566893613 -19.111711224915982 0 0 1
6004 301 1 11.570853287368612 2.027724164394613 -18.55479332024898 -1 1 0
9573 479 1 13.84094513024132 0.8290400569727191 -19.405483171385505 0 0 0
5269 264 1 12.75899278700587 1.2210260259271908 -18.311636407329804 0 0 1
5267 264 1 12.807089673110386 2.287876940055257 -18.523362162076868 0 0 1
5273 264 1 13.790905811114307 2.305910384652155 -19.308881161234584 0 0 1
5407 271 1 13.69543003783758 2.7387289067740705 -18.30885443508371 0 0 0
5268 264 1 12.347552404360336 1.919127409907885 -17.76832397713279 0 0 1
5271 264 1 12.323060418287547 2.160784388639652 -19.58782161072312 0 0 1
5415 271 1 13.731461908184759 1.5711723711702024 -18.490437291867927 0 0 0
5272 264 1 13.103652051531252 1.6246744165824811 -19.37233585683316 0 0 1
9566 479 1 12.328818072986353 0.430196267622625 -17.685019351676644 0 0 0
5414 271 1 13.411994707502098 1.991132566551245 -17.669488112475737 0 0 0
5274 264 1 13.054415356409857 2.8852288525398815 -19.398556792498123 0 0 1
61 4 1 11.649913496060739 2.7644895476362223 -17.666964923584466 1 1 1
5266 264 1 12.71184026753573 2.9949884486354126 -17.812296700776557 0 0 1
5417 271 1 14.630634589545924 1.5710953355255295 -19.35861667357029 0 0 0
5416 271 1 14.538059480624174 2.092613808455793 -18.51202916241415 0 0 0
5699 285 1 16.627593773872817 2.876220565511395 -19.89414804288835 0 0 0
5696 285 1 14.843493831982219 2.724077714016677 -19.370152346575892 0 0 0
5695 285 1 15.819874586625348 2.8059606415065246 -19.04172349525423 0 0 0
5419 271 1 15.55438021227692 1.9981975945691026 -19.90292529928249 0 0 0
7263 364 1 -3.275490943910923 5.6044822156342216 -19.694057407459177 0 0 1
843 43 1 -0.4015669492639989 3.0073734962522933 -19.392494144060176 -1 0 0
7261 364 1 -2.2915412686478147 5.407979014778066 -19.007966751208162 0 0 1
2047 103 1 -1.269220828957837 4.8870474084062785 -17.688723480673353 0 1 1
4725 237 1 -0.42355321313682986 3.8672114792199084 -17.19320146489533 0 0 1
2049 103 1 -1.3744628026248353 4.730558879985089 -18.88758653503402 0 1 1
854 43 1 -0.26249042096657477 3.9735551480983524 -18.989755983204855 -1 0 0
856 43 1 -1.2910585718173488 3.5164720401151737 -18.82452301393427 -1 0 0
2048 103 1 -0.6576722896051554 5.193044978445745 -18.36553317409211 0 1 1
855 43 1 -0.7893733079987922 4.102662020290207 -18.186338962430458 -1 0 0
841 43 1 -0.5518865981166972 3.071066045664237 -18.122178996437256 -1 0 0
4724 237 1 -0.19699712420845333 4.781871324228387 -17.47735026757199 0 0 1
2050 103 1 -0.5683698093223756 4.840162052984566 -19.453112074430525 0 1 1
857 43 1 -1.1540606126889439 3.975013600030163 -19.669354892041717 -1 0 0
5053 253 1 -2.05728203313651 5.631245320737007 -17.86934562384409 1 0 1
6704 336 1 -1.340648021571838 5.569304020752058 -19.649635463155203 1 0 1
2052 103 1 -0.23019391267984685 3.738390148572319 19.807307749779188 0 1 0
3893 195 1 2.115147245278789 2.731572966319025 -18.01438752138037 0 1 0
3895 195 1 2.3765180418048426 2.9421154667433815 -19.036398495413778 0 1 0
842 43 1 0.2794532171182286 3.039382172241041 -18.57670889344897 -1 0 0
853 43 1 0.30222885853697795 4.729325862999034 -18.721595624089623 -1 0 0
852 43 1 0.2521492448673918 3.968471200693612 -18.032760529970457 -1 0 0
4723 237 1 0.7300500995298362 4.926407001454795 -17.72924135831261 0 0 1
851 43 1 0.3366221807458776 3.1210534025188466 -17.46724191257034 -1 0 0
