# RDF for density=0.7gcm3, timestep 640
# r	g(r)
0.060296 0.000000
0.180889 0.000000
0.301481 0.000000
0.422073 0.000000
0.542666 0.000000
0.663258 0.000000
0.783851 0.000000
0.904443 0.000000
1.025036 0.000000
1.145628 0.021546
1.266220 1.617054
1.386813 10.521042
1.507405 10.387426
1.627998 2.953319
1.748590 0.496611
1.869183 0.070187
1.989775 0.019058
2.110367 0.095305
2.230960 1.330414
2.351552 3.730630
2.472145 5.601336
2.592737 4.804820
2.713329 3.023948
2.833922 2.204758
2.954515 1.851244
3.075107 1.061462
3.195699 0.593971
3.316292 0.404881
3.436884 0.501561
3.557477 1.023490
3.678069 1.889158
3.798661 2.302664
3.919254 1.921163
4.039846 1.444582
4.160439 1.503230
4.281031 1.697707
4.401624 1.500296
4.522216 1.180081
4.642808 1.048231
4.763401 1.230757
4.883993 1.672254
5.004585 1.916206
5.125178 1.858345
5.245770 1.475618
5.366363 1.131899
5.486955 0.916299
5.607548 0.903412
5.728140 0.934497
5.848732 0.927805
5.969325 0.989984
6.089917 1.117537
6.210510 1.298871
6.331102 1.488294
6.451694 1.570991
6.572287 1.565425
6.692880 1.348392
6.813472 1.117565
6.934064 0.967092
7.054657 0.974308
7.175249 1.069842
7.295841 1.174789
7.416434 1.279265
7.537026 1.259755
7.657619 1.188688
7.778212 1.102526
7.898804 1.053699
8.019396 0.969582
8.139988 0.928384
8.260581 0.942135
8.381173 0.984792
8.501766 1.125952
8.622358 1.247859
8.742950 1.319457
8.863543 1.290151
8.984136 1.211457
9.104728 1.128818
9.225321 1.026322
9.345913 0.985001
9.466505 0.944801
9.587097 0.971475
9.707690 1.008864
9.828282 1.071486
9.948875 1.122294
10.069468 1.103028
10.190060 1.068442
10.310652 1.007381
10.431245 0.991252
10.551837 1.000249
10.672430 1.047759
10.793022 1.042465
10.913614 1.084353
11.034206 1.097123
11.154799 1.105747
11.275392 1.118516
11.395984 1.088576
11.516577 1.044980
11.637169 1.010203
11.757761 0.950687
11.878353 0.944980
11.998946 0.958727
12.119538 0.986891
12.240131 1.006004
12.360723 1.042245
12.481316 1.042611
12.601908 1.049299
12.722501 1.032076
12.843093 1.029718
12.963686 1.027033
13.084278 1.017512
13.204870 0.989813
13.325462 1.017400
13.446055 1.005142
13.566648 1.030099
13.687241 1.029898
13.807833 1.024269
13.928425 0.997515
14.049017 0.966317
14.169609 0.961251
14.290202 0.956705
14.410794 0.966473
14.531387 0.979266
14.651979 1.004662
14.772572 1.018074
14.893164 1.024913
15.013757 1.037571
15.134349 1.023534
15.254942 1.010646
15.375534 0.987962
15.496126 0.993035
15.616718 0.981386
15.737311 0.982640
15.857903 0.982817
15.978496 0.995794
16.099087 0.996930
16.219681 0.986263
16.340275 0.991179
16.460865 0.976500
16.581459 0.969178
16.702049 0.968284
16.822643 0.976261
16.943235 0.992366
17.063828 0.994128
17.184422 0.999291
17.305012 1.013928
17.425606 1.001216
17.546196 0.991597
17.666790 0.979509
17.787384 0.976528
17.907974 0.959127
18.028568 0.962681
18.149158 0.971987
18.269753 0.974800
18.390345 0.980283
18.510937 0.990840
18.631531 0.988024
18.752121 0.982876
18.872715 0.977718
18.993305 0.971720
19.113899 0.985716
19.234491 0.986204
19.355083 0.982352
19.475677 0.995996
19.596268 0.989063
19.716862 0.983524
19.837452 0.992391
19.958046 0.985248
20.078640 0.976066
20.199230 0.973187
20.319824 0.969985
20.440414 0.968176
20.561008 0.967632
20.681601 0.976984
20.802193 0.982277
20.922787 0.984716
21.043377 0.985631
21.163971 0.985274
21.284561 0.982994
21.405155 0.974383
21.525749 0.982919
21.646339 0.974310
21.766933 0.972688
21.887524 0.979704
22.008118 0.976614
22.128708 0.981605
22.249302 0.979689
22.369896 0.982980
22.490486 0.966048
22.611080 0.975377
22.731670 0.967472
22.852264 0.971607
22.972857 0.980429
23.093449 0.975752
23.214043 0.982792
23.334633 0.987236
23.455227 0.994223
23.575817 0.990346
23.696411 0.985367
23.817005 0.978353
23.937595 0.984478
24.058189 0.986840
