# RDF for density=1.9gcm3, timestep 806
# r	g(r)
0.043155 0.000000
0.129464 0.000000
0.215773 0.000000
0.302082 0.000000
0.388391 0.000000
0.474700 0.000000
0.561009 0.000000
0.647318 0.000000
0.733627 0.000000
0.819936 0.000000
0.906245 0.000000
0.992554 0.000000
1.078863 0.000000
1.165172 0.003576
1.251482 0.368869
1.337790 2.444243
1.424100 4.835977
1.510409 3.777791
1.596718 1.603602
1.683027 0.414844
1.769336 0.079106
1.855645 0.026794
1.941954 0.007726
2.028263 0.001180
2.114572 0.039097
2.200881 0.346876
2.287190 0.893956
2.373499 1.615439
2.459808 2.084352
2.546118 1.958187
2.632427 1.553675
2.718736 1.121528
2.805045 0.926434
2.891354 0.796431
2.977663 0.646869
3.063972 0.502304
3.150281 0.354780
3.236590 0.301341
3.322899 0.308763
3.409208 0.375643
3.495517 0.503194
3.581826 0.805541
3.668135 1.039149
3.754445 1.238265
3.840754 1.307691
3.927063 1.150068
4.013371 1.026665
4.099681 1.061912
4.185989 1.125558
4.272299 1.236726
4.358608 1.219936
4.444917 1.108865
4.531226 1.039826
4.617535 1.035705
4.703844 1.042613
4.790154 1.102107
4.876462 1.240103
4.962771 1.322556
5.049081 1.396037
5.135389 1.292419
5.221699 1.210506
5.308008 1.059240
5.394317 0.986231
5.480626 0.919035
5.566935 0.886842
5.653244 0.877294
5.739553 0.892528
5.825862 0.878733
5.912171 0.865077
5.998480 0.881802
6.084789 0.927659
6.171099 0.961455
6.257407 0.998003
6.343717 1.041390
6.430026 1.104183
6.516335 1.095147
6.602644 1.065589
6.688952 0.988336
6.775262 0.884913
6.861571 0.858464
6.947880 0.835859
7.034189 0.846590
7.120498 0.873606
7.206807 0.910311
7.293117 0.949801
7.379425 0.989876
7.465734 1.001016
7.552043 1.008579
7.638352 1.009645
7.724662 1.008003
7.810970 1.012519
7.897280 0.974110
7.983589 0.965972
8.069898 0.984493
8.156207 0.966247
8.242516 0.967432
8.328825 0.978840
8.415134 1.021216
8.501443 1.061595
8.587752 1.116885
8.674061 1.153261
8.760370 1.157217
8.846680 1.133633
8.932989 1.129369
9.019298 1.091310
9.105606 1.067162
9.191916 1.036278
9.278225 1.012631
9.364534 0.999882
9.450843 0.961461
9.537152 0.960318
9.623461 0.965413
9.709770 0.973149
9.796080 0.998801
9.882388 1.003749
9.968698 1.004676
10.055006 1.013404
10.141315 0.986579
10.227625 0.962723
10.313933 0.960408
10.400243 0.941303
10.486551 0.933877
10.572861 0.940537
10.659170 0.935282
10.745480 0.959194
10.831788 0.954721
10.918097 0.962065
11.004406 0.972572
11.090715 0.984343
11.177025 0.990437
11.263333 1.014965
11.349642 1.010798
11.435951 1.004461
11.522261 0.996946
11.608570 0.990590
11.694879 0.982561
11.781188 0.977496
11.867496 0.973508
11.953806 0.987943
12.040115 0.989383
12.126424 0.998059
12.212733 1.026924
12.299042 1.032958
12.385351 1.043174
12.471661 1.046437
12.557969 1.053139
12.644279 1.044339
12.730587 1.049600
12.816896 1.043449
12.903206 1.034458
12.989515 1.033541
13.075824 1.023915
13.162132 1.010449
13.248442 1.015526
13.334751 1.011816
13.421061 1.017841
13.507369 1.006568
13.593678 1.009650
13.679987 1.015193
13.766296 1.016172
13.852606 1.003451
13.938914 0.986599
14.025224 0.977166
14.111532 0.961741
14.197842 0.968819
14.284151 0.951660
14.370460 0.951755
14.456769 0.952170
14.543077 0.953165
14.629387 0.963714
14.715696 0.964790
14.802006 0.989136
14.888314 0.986445
14.974623 0.992136
15.060932 0.994765
15.147242 1.000287
15.233551 1.000839
15.319860 1.001392
15.406168 0.989967
15.492477 0.987827
15.578787 0.999707
15.665096 0.987409
15.751405 1.004987
15.837714 1.000162
15.924023 1.011021
16.010332 1.020009
16.096642 1.023323
16.182949 1.032585
16.269260 1.036506
16.355568 1.025925
16.441877 1.020500
16.528187 1.020164
16.614494 1.014059
16.700806 1.002699
16.787113 1.004440
16.873423 1.009725
16.959732 1.008795
17.046040 1.009883
17.132351 1.015701
17.218658 1.016118
