# RDF for density=0.9gcm3, timestep 103
# r	g(r)
0.055431 0.000000
0.166292 0.000000
0.277154 0.000000
0.388016 0.000000
0.498877 0.000000
0.609739 0.000000
0.720600 0.000000
0.831462 0.000000
0.942324 0.000000
1.053185 0.000000
1.164047 0.017660
1.274908 1.595089
1.385770 7.577816
1.496632 8.349527
1.607493 3.226848
1.718355 0.778304
1.829216 0.166943
1.940078 0.036043
2.050940 0.036047
2.161801 0.445704
2.272663 1.763041
2.383524 3.125682
2.494386 3.962344
2.605247 3.316033
2.716109 2.440716
2.826971 1.743730
2.937832 1.280785
3.048694 0.974661
3.159555 0.693196
3.270417 0.521628
3.381279 0.494271
3.492140 0.678722
3.603002 1.130711
3.713863 1.545691
3.824725 1.623261
3.935587 1.422825
4.046448 1.181167
4.157310 1.144875
4.268171 1.133064
4.379033 1.179232
4.489895 1.054012
4.600757 1.029856
4.711618 1.062502
4.822480 1.186854
4.933341 1.322372
5.044203 1.393191
5.155065 1.297877
5.265926 1.148235
5.376788 0.982097
5.487649 0.880534
5.598511 0.857464
5.709373 0.902363
5.820234 0.907662
5.931096 0.961863
6.041957 0.992930
6.152819 1.046868
6.263680 1.139941
6.374542 1.175485
6.485404 1.218188
6.596265 1.214460
6.707127 1.110063
6.817988 1.033215
6.928850 0.985124
7.039711 0.987517
7.150573 0.997568
7.261435 1.051515
7.372296 1.051113
7.483158 1.048285
7.594019 1.045443
7.704881 1.034670
7.815742 1.004744
7.926604 0.985218
8.037466 0.964411
8.148327 0.943390
8.259190 0.959895
8.370050 0.986021
8.480913 1.026667
8.591774 1.038738
8.702635 1.067982
8.813498 1.096051
8.924358 1.053655
9.035221 1.043801
9.146082 1.005203
9.256943 0.973623
9.367805 0.981190
9.478666 0.960323
9.589529 0.948839
9.700390 0.964772
9.811252 0.995341
9.922113 0.983512
10.032974 1.005277
10.143837 0.997696
10.254698 0.988082
10.365560 0.980887
10.476421 0.976303
10.587282 0.978323
10.698145 0.994838
10.809006 0.996807
10.919868 0.998037
11.030729 1.006406
11.141590 1.001719
11.252453 1.018200
11.363314 1.020530
11.474175 0.996187
11.585037 0.984547
11.695898 0.978984
11.806761 0.960460
11.917622 0.970828
12.028484 0.975694
12.139345 0.968088
12.250206 0.979416
12.361069 0.983345
12.471930 0.995706
12.582792 0.993514
12.693653 0.991851
12.804514 0.987836
12.915377 0.988559
13.026237 0.991069
13.137100 0.978808
13.247961 0.986483
13.358823 0.978466
13.469685 0.990792
13.580545 0.984077
13.691408 0.990858
13.802269 0.981876
13.913131 0.979330
14.023993 0.972098
14.134853 0.988471
14.245716 0.970157
14.356577 0.978161
14.467439 0.965941
14.578300 0.979546
14.689161 0.989304
14.800024 0.987986
14.910885 0.991912
15.021747 1.000467
15.132608 0.994743
15.243469 0.990840
15.354332 0.996631
15.465193 0.983791
15.576056 0.993853
15.686916 1.001955
15.797777 0.984545
15.908640 0.986165
16.019501 0.980560
16.130363 1.000946
16.241224 0.998017
16.352085 0.991747
16.462948 0.999390
16.573811 0.989407
16.684669 0.990523
16.795532 0.995884
16.906395 0.992377
17.017256 1.000888
17.128117 1.000698
17.238979 0.992943
17.349840 0.997585
17.460701 0.999192
17.571564 1.006519
17.682426 1.003256
17.793285 0.999159
17.904148 0.990516
18.015011 0.991472
18.125872 0.998840
18.236732 0.990451
18.347595 0.994950
18.458456 0.995574
18.569317 0.986521
18.680180 0.991480
18.791042 1.002602
18.901901 0.991894
19.012764 0.994990
19.123627 0.996101
19.234488 0.993432
19.345348 0.996433
19.456211 0.989521
19.567074 0.998725
19.677933 0.991708
19.788795 1.001934
19.899658 1.000572
20.010519 0.997757
20.121380 0.991147
20.232243 1.001939
20.343103 0.995581
20.453964 1.003535
20.564827 0.987992
20.675690 0.988196
20.786549 0.991501
20.897411 1.002454
21.008274 0.996025
21.119135 1.002380
21.229996 1.005496
21.340858 0.998859
21.451719 0.995446
21.562580 0.989095
21.673443 0.995254
21.784306 1.005458
21.895164 1.001272
22.006027 0.990892
22.116890 0.995752
