# RDF for density=1.8gcm3, timestep 264
# r	g(r)
0.043944 0.000000
0.131832 0.000000
0.219719 0.000000
0.307607 0.000000
0.395495 0.000000
0.483383 0.000000
0.571270 0.000000
0.659158 0.000000
0.747046 0.000000
0.834934 0.000000
0.922822 0.000000
1.010709 0.000000
1.098597 0.000000
1.186485 0.025023
1.274373 0.691028
1.362260 3.276059
1.450148 5.021155
1.538036 3.334059
1.625924 1.222319
1.713811 0.257055
1.801699 0.058923
1.889587 0.019737
1.977475 0.007723
2.065362 0.011800
2.153250 0.170454
2.241138 0.662467
2.329026 1.308503
2.416914 1.901901
2.504801 1.981005
2.592689 1.884186
2.680577 1.353528
2.768465 1.014775
2.856352 0.802740
2.944240 0.709657
3.032128 0.586982
3.120016 0.439057
3.207903 0.352713
3.295791 0.348520
3.383679 0.397926
3.471567 0.498754
3.559454 0.720781
3.647342 0.975584
3.735230 1.198312
3.823118 1.235816
3.911005 1.207888
3.998893 1.054323
4.086781 1.045936
4.174669 1.071113
4.262557 1.106090
4.350444 1.154153
4.438332 1.082575
4.526220 1.047577
4.614108 1.032171
4.701995 1.073417
4.789883 1.131376
4.877771 1.203963
4.965659 1.296067
5.053546 1.306576
5.141434 1.240578
5.229322 1.153204
5.317210 1.078538
5.405097 0.985334
5.492985 0.941040
5.580873 0.900645
5.668761 0.914764
5.756649 0.939609
5.844536 0.911270
5.932424 0.934966
6.020312 0.953982
6.108200 0.977057
6.196087 0.999893
6.283975 1.025535
6.371863 1.047912
6.459751 1.057834
6.547638 1.053584
6.635526 1.039007
6.723414 0.969704
6.811302 0.947334
6.899189 0.870259
6.987077 0.869023
7.074965 0.892122
7.162853 0.903039
7.250741 0.939410
7.338628 0.954061
7.426516 0.985926
7.514404 0.991262
7.602292 0.994260
7.690179 0.989456
7.778067 0.970383
7.865955 0.971198
7.953843 0.980331
8.041731 0.973189
8.129618 0.969628
8.217506 0.968304
8.305393 0.974928
8.393282 0.992280
8.481169 1.037333
8.569057 1.064430
8.656944 1.093850
8.744833 1.103899
8.832720 1.118567
8.920609 1.109415
9.008495 1.088555
9.096384 1.051740
9.184271 1.027293
9.272160 1.018569
9.360046 1.007517
9.447935 0.999578
9.535822 0.992864
9.623711 0.989815
9.711597 1.011746
9.799486 0.986550
9.887373 1.010494
9.975262 1.023937
10.063148 1.011296
10.151037 0.995473
10.238924 0.989766
10.326813 0.972826
10.414700 0.959563
10.502588 0.963811
10.590475 0.950979
10.678364 0.968502
10.766251 0.959315
10.854139 0.971104
10.942026 0.972322
11.029915 0.979651
11.117802 0.977116
11.205690 1.000576
11.293577 0.985223
11.381466 0.989696
11.469353 0.990043
11.557241 0.978173
11.645128 0.972637
11.733017 0.979549
11.820904 0.977320
11.908792 0.986099
11.996679 0.973096
12.084568 0.994200
12.172455 1.004117
12.260344 1.007320
12.348230 1.024103
12.436119 1.021889
12.524006 1.021300
12.611895 1.031547
12.699781 1.023023
12.787670 1.036625
12.875557 1.039098
12.963446 1.042587
13.051332 1.028334
13.139221 1.020582
13.227108 1.020092
13.314997 1.012579
13.402884 1.014703
13.490772 1.014111
13.578659 1.017708
13.666548 1.020725
13.754435 1.012461
13.842323 0.999698
13.930210 1.005682
14.018099 0.987939
14.105986 0.986163
14.193874 0.984340
14.281761 0.978513
14.369650 0.975582
14.457537 0.977294
14.545425 0.970051
14.633312 0.974303
14.721201 0.971788
14.809088 0.985655
14.896976 0.984274
14.984863 0.991912
15.072752 0.996891
15.160639 0.993983
15.248528 0.990721
15.336414 0.985789
15.424303 0.987155
15.512190 0.990247
15.600079 0.987460
15.687965 0.984592
15.775854 0.992343
15.863741 0.994470
15.951630 1.007403
16.039516 1.001247
16.127405 1.013960
16.215292 1.009735
16.303181 1.021364
16.391068 1.018123
16.478956 1.005721
16.566843 1.019184
16.654732 1.013761
16.742619 1.018320
16.830507 1.009000
16.918394 1.018220
17.006283 1.007833
17.094170 1.015906
17.182058 1.018535
17.269945 1.007754
17.357834 1.018405
17.445721 1.015272
17.533609 1.016183
