# RDF for density=1.4gcm3, timestep 110
# r	g(r)
0.047806 0.000000
0.143417 0.000000
0.239028 0.000000
0.334639 0.000000
0.430250 0.000000
0.525861 0.000000
0.621472 0.000000
0.717083 0.000000
0.812694 0.000000
0.908306 0.000000
1.003917 0.000000
1.099528 0.000000
1.195139 0.058288
1.290750 1.267259
1.386361 4.963632
1.481972 5.849829
1.577583 2.958853
1.673195 0.888148
1.768806 0.241467
1.864417 0.068454
1.960028 0.027873
2.055639 0.036603
2.151250 0.241671
2.246861 0.893247
2.342472 1.691359
2.438083 2.547155
2.533695 2.627316
2.629306 2.092925
2.724917 1.526384
2.820528 1.180864
2.916139 1.006060
3.011750 0.753643
3.107361 0.598920
3.202972 0.443073
3.298584 0.404638
3.394195 0.419864
3.489806 0.548130
3.585417 0.814568
3.681028 1.111346
3.776639 1.268117
3.872250 1.223730
3.967861 1.094044
4.063473 0.909845
4.159083 0.948637
4.254695 1.028420
4.350306 1.057281
4.445917 1.017716
4.541528 0.938679
4.637139 0.924723
4.732750 0.949097
4.828362 1.080072
4.923972 1.215713
5.019584 1.270677
5.115195 1.239077
5.210806 1.157655
5.306417 1.041723
5.402028 0.946455
5.497640 0.909294
5.593250 0.914610
5.688862 0.923101
5.784472 0.944230
5.880084 0.955072
5.975695 0.982241
6.071306 1.000860
6.166917 1.059090
6.262528 1.102623
6.358139 1.149043
6.453751 1.191819
6.549361 1.162963
6.644973 1.123810
6.740583 1.078403
6.836195 1.005799
6.931806 0.995459
7.027417 0.978615
7.123028 0.998720
7.218639 1.001561
7.314251 1.036827
7.409862 1.033596
7.505473 1.064680
7.601084 1.047125
7.696695 1.005001
7.792306 0.994111
7.887918 0.983164
7.983528 0.974410
8.079140 0.961611
8.174750 0.952593
8.270362 0.957573
8.365973 0.961838
8.461584 0.993149
8.557196 1.021953
8.652806 1.041606
8.748417 1.067640
8.844028 1.054938
8.939640 1.060279
9.035251 1.043700
9.130861 1.005697
9.226473 1.009208
9.322084 0.959044
9.417695 0.964279
9.513306 0.954007
9.608917 0.972039
9.704529 0.980721
9.800139 0.992334
9.895750 1.010386
9.991362 1.006689
10.086973 1.027706
10.182584 1.004468
10.278195 1.003556
10.373806 1.005994
10.469418 0.992636
10.565029 0.994985
10.660640 0.989722
10.756250 1.003663
10.851862 1.010904
10.947474 1.023120
11.043084 1.025381
11.138695 1.035104
11.234306 1.031643
11.329918 1.024977
11.425529 1.011415
11.521139 1.009952
11.616751 1.007559
11.712362 1.006649
11.807973 0.990103
11.903584 0.979670
11.999195 0.985971
12.094807 0.992623
12.190417 1.005926
12.286029 1.010755
12.381639 1.012950
12.477251 1.011750
12.572863 1.007909
12.668473 1.006000
12.764084 1.005273
12.859695 1.018794
12.955307 0.998984
13.050918 1.007308
13.146528 1.005128
13.242140 1.009286
13.337751 0.981799
13.433362 1.009936
13.528973 1.001667
13.624584 0.995215
13.720196 1.010165
13.815806 0.999312
13.911417 1.000449
14.007029 1.001460
14.102640 0.989945
14.198251 0.986208
14.293862 0.983835
14.389473 0.993531
14.485085 0.998795
14.580696 0.995876
14.676307 1.007966
14.771917 0.999765
14.867529 1.004679
14.963140 1.006533
15.058751 1.016373
15.154362 1.018237
15.249973 1.011051
15.345585 1.011211
15.441195 1.004308
15.536806 0.989827
15.632418 1.012855
15.728029 1.000253
15.823640 0.998977
15.919250 1.006817
16.014862 0.999436
16.110474 0.997998
16.206085 0.999893
16.301695 1.000890
16.397306 1.006035
16.492918 1.002753
16.588530 0.991658
16.684139 0.991523
16.779751 1.004957
16.875362 0.992941
16.970974 0.998005
17.066586 1.003356
17.162195 1.004083
17.257807 1.001328
17.353418 1.004778
17.449028 1.005140
17.544640 1.003195
17.640251 0.995288
17.735863 0.994760
17.831474 0.994507
17.927084 1.001435
18.022696 0.990062
18.118307 0.995437
18.213917 0.996386
18.309528 0.998426
18.405140 0.991792
18.500751 0.994649
18.596363 0.994980
18.691975 1.001506
18.787584 0.997786
18.883196 0.989848
18.978807 0.997648
19.074417 0.996349
