# RDF for density=0.9gcm3, timestep 902
# r	g(r)
0.055431 0.000000
0.166292 0.000000
0.277154 0.000000
0.388016 0.000000
0.498877 0.000000
0.609739 0.000000
0.720600 0.000000
0.831462 0.000000
0.942324 0.000000
1.053185 0.000000
1.164047 0.011773
1.274908 1.408586
1.385770 8.387944
1.496632 8.652305
1.607493 3.013783
1.718355 0.526977
1.829216 0.112090
1.940078 0.025442
2.050940 0.015178
2.161801 0.350074
2.272663 1.551353
2.383524 3.368713
2.494386 4.456194
2.605247 3.660570
2.716109 2.352002
2.826971 1.823626
2.937832 1.428746
3.048694 0.928290
3.159555 0.508503
3.270417 0.301485
3.381279 0.272966
3.492140 0.469935
3.603002 1.020653
3.713863 1.638282
3.824725 1.778767
3.935587 1.477965
4.046448 1.089033
4.157310 1.189672
4.268171 1.333300
4.379033 1.279340
4.489895 1.034017
4.600757 0.834142
4.711618 0.880564
4.822480 1.151846
4.933341 1.520466
5.044203 1.614671
5.155065 1.523151
5.265926 1.239772
5.376788 0.953935
5.487649 0.816124
5.598511 0.808059
5.709373 0.841634
5.820234 0.850402
5.931096 0.881537
6.041957 0.938702
6.152819 1.091568
6.263680 1.264250
6.374542 1.373494
6.485404 1.440228
6.596265 1.368744
6.707127 1.214220
6.817988 1.022740
6.928850 0.923107
7.039711 0.915358
7.150573 0.969000
7.261435 1.065896
7.372296 1.150982
7.483158 1.183847
7.594019 1.136658
7.704881 1.101094
7.815742 1.040941
7.926604 0.982296
8.037466 0.963793
8.148327 0.921510
8.259190 0.925024
8.370050 0.956625
8.480913 1.043646
8.591774 1.134113
8.702635 1.217223
8.813498 1.226969
8.924358 1.169063
9.035221 1.114740
9.146082 1.046522
9.256943 0.987223
9.367805 0.961725
9.478666 0.938023
9.589529 0.937989
9.700390 0.976733
9.811252 1.013750
9.922113 1.063864
10.032974 1.071096
10.143837 1.071082
10.254698 1.012600
10.365560 0.990620
10.476421 0.982412
10.587282 0.987687
10.698145 1.010146
10.809006 1.051669
10.919868 1.043758
11.030729 1.060724
11.141590 1.084992
11.252453 1.093883
11.363314 1.073571
11.474175 1.043449
11.585037 1.023325
11.695898 0.981493
11.806761 0.947690
11.917622 0.962005
12.028484 0.966977
12.139345 0.988618
12.250206 1.005374
12.361069 1.042117
12.471930 1.036606
12.582792 1.045015
12.693653 1.033985
12.804514 1.033163
12.915377 1.027990
13.026237 1.025716
13.137100 1.018446
13.247961 1.001059
13.358823 1.014563
13.469685 1.021941
13.580545 1.039585
13.691408 1.031972
13.802269 1.033499
13.913131 1.008154
14.023993 0.992717
14.134853 0.979482
14.245716 0.978181
14.356577 0.974830
14.467439 0.981844
14.578300 0.987321
14.689161 1.001031
14.800024 1.023590
14.910885 1.042390
15.021747 1.032622
15.132608 1.018638
15.243469 1.015591
15.354332 1.008109
15.465193 0.999594
15.576056 0.989214
15.686916 0.986498
15.797777 0.993117
15.908640 0.997283
16.019501 1.000545
16.130363 1.005701
16.241224 1.012346
16.352085 1.012420
16.462948 0.994294
16.573811 0.991688
16.684669 0.985032
16.795532 0.987961
16.906395 0.989584
17.017256 1.001743
17.128117 1.012561
17.238979 1.020931
17.349840 1.023904
17.460701 1.022219
17.571564 1.010371
17.682426 1.013979
17.793285 0.990133
17.904148 0.994326
18.015011 0.980380
18.125872 0.987968
18.236732 0.986167
18.347595 0.998886
18.458456 0.994309
18.569317 1.000781
18.680180 1.008705
18.791042 1.005721
18.901901 0.997457
19.012764 0.995973
19.123627 0.993580
19.234488 0.994683
19.345348 0.997638
19.456211 0.995056
19.567074 0.997787
19.677933 0.999026
19.788795 1.008793
19.899658 1.005864
20.010519 1.004336
20.121380 0.994518
20.232243 0.989166
20.343103 0.975309
20.453964 0.981154
20.564827 0.979196
20.675690 0.980820
20.786549 0.991289
20.897411 0.985556
21.008274 0.995193
21.119135 0.996921
21.229996 0.996189
21.340858 0.998044
21.451719 0.986963
21.562580 0.990984
21.673443 0.984217
21.784306 0.987905
21.895164 0.982207
22.006027 0.993975
22.116890 0.991265
