# RDF for density=1.5gcm3, timestep 353
# r	g(r)
0.046713 0.000000
0.140139 0.000000
0.233565 0.000000
0.326991 0.000000
0.420417 0.000000
0.513843 0.000000
0.607269 0.000000
0.700695 0.000000
0.794121 0.000000
0.887547 0.000000
0.980973 0.000000
1.074399 0.000000
1.167825 0.016660
1.261251 0.564225
1.354677 3.798378
1.448103 6.017228
1.541529 3.856518
1.634955 1.175420
1.728381 0.254869
1.821807 0.042799
1.915233 0.024785
2.008659 0.007042
2.102085 0.038579
2.195511 0.407884
2.288937 1.059654
2.382363 2.037465
2.475789 2.610659
2.569215 2.431159
2.662642 1.720113
2.756067 1.205235
2.849494 1.016925
2.942919 0.881212
3.036345 0.607151
3.129771 0.398563
3.223197 0.262017
3.316623 0.212333
3.410049 0.248263
3.503475 0.347243
3.596901 0.675134
3.690328 1.047413
3.783753 1.149949
3.877180 1.153040
3.970606 0.977221
4.064032 0.831652
4.157457 0.889714
4.250884 0.983445
4.344310 1.044883
4.437736 0.973943
4.531161 0.874126
4.624588 0.807017
4.718014 0.879534
4.811440 1.042598
4.904865 1.167668
4.998292 1.297539
5.091718 1.351203
5.185143 1.254749
5.278570 1.119152
5.371996 1.019512
5.465422 0.922747
5.558847 0.885549
5.652274 0.909711
5.745700 0.950256
5.839126 0.964934
5.932551 0.957706
6.025978 1.004302
6.119404 1.032610
6.212830 1.099547
6.306256 1.170677
6.399682 1.221388
6.493108 1.235837
6.586534 1.224598
6.679960 1.141558
6.773386 1.049579
6.866812 0.989401
6.960238 0.928874
7.053664 0.913111
7.147090 0.940470
7.240516 0.963076
7.333942 1.028935
7.427368 1.040808
7.520794 1.059730
7.614220 1.029171
7.707646 0.983333
7.801072 0.961505
7.894498 0.934875
7.987924 0.924080
8.081350 0.890748
8.174776 0.886753
8.268202 0.866407
8.361628 0.890475
8.455054 0.932840
8.548480 0.977268
8.641906 1.025881
8.735332 1.069216
8.828758 1.064943
8.922184 1.065962
9.015610 1.042922
9.109036 1.002200
9.202462 0.973830
9.295888 0.943769
9.389315 0.936416
9.482740 0.938288
9.576166 0.932032
9.669592 0.945958
9.763018 0.989164
9.856444 1.014856
9.949870 1.027979
10.043297 1.030396
10.136723 1.033959
10.230148 1.010163
10.323574 1.006573
10.417000 0.995346
10.510427 0.991833
10.603852 0.997889
10.697278 1.014356
10.790705 1.022723
10.884130 1.044064
10.977556 1.034810
11.070982 1.053854
11.164409 1.067349
11.257834 1.065897
11.351260 1.066642
11.444687 1.050505
11.538113 1.029001
11.631538 1.011908
11.724964 0.978856
11.818390 0.988860
11.911817 0.966131
12.005242 0.967674
12.098669 0.971179
12.192095 0.982326
12.285521 0.996769
12.378946 1.007338
12.472372 0.995543
12.565799 1.001930
12.659225 0.993090
12.752650 1.004030
12.846077 0.989024
12.939503 0.980639
13.032928 0.983698
13.126354 0.979328
13.219781 0.972409
13.313207 0.973687
13.406632 0.977369
13.500059 0.978468
13.593485 0.993649
13.686911 1.003579
13.780336 0.985976
13.873762 0.996705
13.967189 0.991848
14.060615 0.975429
14.154041 0.974449
14.247467 0.967154
14.340893 0.973103
14.434319 0.982429
14.527744 0.982776
14.621171 0.995865
14.714597 0.995519
14.808022 1.004040
14.901449 1.021525
14.994875 1.030540
15.088301 1.020434
15.181726 1.028342
15.275153 1.017749
15.368579 1.018479
15.462005 1.011928
15.555431 1.000762
15.648857 1.014733
15.742283 1.004950
15.835709 1.009308
15.929134 1.007079
16.022562 1.014961
16.115988 1.000853
16.209414 1.015951
16.302839 1.016023
16.396265 1.004284
16.489691 1.008790
16.583117 0.998030
16.676542 0.998196
16.769970 0.992786
16.863396 0.993517
16.956821 0.998299
17.050247 0.998945
17.143673 1.002330
17.237099 1.012082
17.330524 1.013646
17.423950 1.011050
17.517378 0.997748
17.610804 1.003626
17.704229 0.987520
17.797655 0.991924
17.891081 0.987734
17.984507 0.986549
18.077934 0.984523
18.171360 0.987965
18.264786 0.980104
18.358212 0.986809
18.451637 0.984686
18.545063 0.989513
18.638489 0.992237
