# RDF for density=1.9gcm3, timestep 70
# r	g(r)
0.043155 0.000000
0.129464 0.000000
0.215773 0.000000
0.302082 0.000000
0.388391 0.000000
0.474700 0.000000
0.561009 0.000000
0.647318 0.000000
0.733627 0.000000
0.819936 0.000000
0.906245 0.000000
0.992554 0.000000
1.078863 0.000000
1.165172 0.010727
1.251482 0.325473
1.337790 2.316741
1.424100 4.493628
1.510409 3.833128
1.596718 1.725491
1.683027 0.500555
1.769336 0.139599
1.855645 0.022563
1.941954 0.018027
2.028263 0.016526
2.114572 0.062990
2.200881 0.477205
2.287190 0.962650
2.373499 1.499065
2.459808 1.849190
2.546118 1.853311
2.632427 1.502516
2.718736 1.177374
2.805045 0.898042
2.891354 0.746472
2.977663 0.630984
3.063972 0.550931
3.150281 0.460970
3.236590 0.420950
3.322899 0.413443
3.409208 0.490133
3.495517 0.638334
3.581826 0.843017
3.668135 1.091486
3.754445 1.200021
3.840754 1.255015
3.927063 1.168963
4.013371 1.108075
4.099681 1.085895
4.185989 1.091744
4.272299 1.103155
4.358608 1.131739
4.444917 1.114765
4.531226 1.056620
4.617535 1.051877
4.703844 1.111097
4.790154 1.147402
4.876462 1.191292
4.962771 1.242496
5.049081 1.258872
5.135389 1.217098
5.221699 1.143176
5.308008 1.037866
5.394317 0.990237
5.480626 0.917095
5.566935 0.933229
5.653244 0.902976
5.739553 0.916264
5.825862 0.893329
5.912171 0.914959
5.998480 0.935792
6.084789 0.937629
6.171099 0.963368
6.257407 1.001104
6.343717 1.022201
6.430026 1.019372
6.516335 1.033499
6.602644 0.998857
6.688952 0.958050
6.775262 0.941622
6.861571 0.906741
6.947880 0.883850
7.034189 0.906170
7.120498 0.925524
7.206807 0.936400
7.293117 0.959480
7.379425 0.961158
7.465734 0.998315
7.552043 1.001597
7.638352 1.004484
7.724662 0.990219
7.810970 1.008101
7.897280 1.001132
7.983589 0.991042
8.069898 0.999035
8.156207 1.001948
8.242516 1.009180
8.328825 1.029248
8.415134 1.030750
8.501443 1.048828
8.587752 1.070722
8.674061 1.074768
8.760370 1.088300
8.846680 1.085540
8.932989 1.080740
9.019298 1.068324
9.105606 1.033480
9.191916 1.035531
9.278225 1.009246
9.364534 0.989193
9.450843 0.990335
9.537152 0.995505
9.623461 0.984214
9.709770 0.987753
9.796080 0.984833
9.882388 0.987289
9.968698 0.991187
10.055006 0.979393
10.141315 0.972412
10.227625 0.975491
10.313933 0.970954
10.400243 0.971207
10.486551 0.953222
10.572861 0.952225
10.659170 0.968367
10.745480 0.949057
10.831788 0.975377
10.918097 0.972271
11.004406 0.986208
11.090715 0.986021
11.177025 0.991331
11.263333 0.994828
11.349642 0.994246
11.435951 0.988306
11.522261 0.985917
11.608570 1.002393
11.694879 1.007418
11.781188 1.002515
11.867496 1.005062
11.953806 1.004428
12.040115 1.005163
12.126424 1.014804
12.212733 1.000858
12.299042 1.020131
12.385351 1.033105
12.471661 1.040630
12.557969 1.030766
12.644279 1.029894
12.730587 1.028937
12.816896 1.018659
12.903206 1.023431
12.989515 1.012586
13.075824 1.013774
13.162132 1.018944
13.248442 1.012676
13.334751 1.013209
13.421061 1.011896
13.507369 1.009163
13.593678 1.012541
13.679987 0.997558
13.766296 0.986380
13.852606 0.994846
13.938914 0.991773
14.025224 0.988697
14.111532 0.980667
14.197842 0.980589
14.284151 0.973690
14.370460 0.975932
14.456769 0.972864
14.543077 0.972064
14.629387 0.984943
14.715696 0.983718
14.802006 0.986010
14.888314 0.990969
14.974623 0.986905
15.060932 0.994626
15.147242 0.991301
15.233551 0.996298
15.319860 0.998877
15.406168 0.982366
15.492477 1.001931
15.578787 0.998686
15.665096 1.000056
15.751405 1.001816
15.837714 1.010840
15.924023 1.014057
16.010332 1.005553
16.096642 1.014391
16.182949 1.017239
16.269260 1.014102
16.355568 1.014777
16.441877 1.001240
16.528187 1.004572
16.614494 1.017331
16.700806 1.006617
16.787113 1.009766
16.873423 1.002748
16.959732 1.012324
17.046040 1.018265
17.132351 1.010547
17.218658 1.012039
