# RDF for density=1.5gcm3, timestep 901
# r	g(r)
0.046713 0.000000
0.140139 0.000000
0.233565 0.000000
0.326991 0.000000
0.420417 0.000000
0.513843 0.000000
0.607269 0.000000
0.700695 0.000000
0.794121 0.000000
0.887547 0.000000
0.980973 0.000000
1.074399 0.000000
1.167825 0.024990
1.261251 0.607078
1.354677 3.581682
1.448103 6.258351
1.541529 3.827827
1.634955 1.188173
1.728381 0.252967
1.821807 0.046223
1.915233 0.004647
2.008659 0.002817
2.102085 0.016717
2.195511 0.346584
2.288937 1.060739
2.382363 1.984401
2.475789 2.701513
2.569215 2.422550
2.662642 1.755381
2.756067 1.246382
2.849494 1.020425
2.942919 0.879243
3.036345 0.603453
3.129771 0.367815
3.223197 0.223726
3.316623 0.177203
3.410049 0.202814
3.503475 0.370855
3.596901 0.656247
3.690328 1.008188
3.783753 1.211078
3.877180 1.240747
3.970606 0.989477
4.064032 0.865717
4.157457 0.950869
4.250884 1.083142
4.344310 1.109924
4.437736 1.004243
4.531161 0.882707
4.624588 0.831198
4.718014 0.875449
4.811440 1.014613
4.904865 1.207827
4.998292 1.356228
5.091718 1.386276
5.185143 1.322179
5.278570 1.156274
5.371996 1.016361
5.465422 0.911522
5.558847 0.871756
5.652274 0.916826
5.745700 0.933902
5.839126 0.927763
5.932551 0.938006
6.025978 0.967210
6.119404 1.010755
6.212830 1.104111
6.306256 1.145383
6.399682 1.214033
6.493108 1.264684
6.586534 1.259706
6.679960 1.160790
6.773386 1.038059
6.866812 0.959148
6.960238 0.887463
7.053664 0.893236
7.147090 0.925228
7.240516 0.956030
7.333942 1.020694
7.427368 1.053582
7.520794 1.037927
7.614220 1.047011
7.707646 1.000744
7.801072 0.966735
7.894498 0.953022
7.987924 0.934590
8.081350 0.905542
8.174776 0.893046
8.268202 0.898580
8.361628 0.900392
8.455054 0.943413
8.548480 0.983878
8.641906 1.068344
8.735332 1.098635
8.828758 1.115033
8.922184 1.091163
9.015610 1.061311
9.109036 1.040967
9.202462 1.008593
9.295888 0.972970
9.389315 0.957109
9.482740 0.948464
9.576166 0.940088
9.669592 0.968387
9.763018 0.998287
9.856444 1.024450
9.949870 1.050798
10.043297 1.056905
10.136723 1.051658
10.230148 1.045895
10.323574 1.016118
10.417000 0.989637
10.510427 0.983036
10.603852 0.966350
10.697278 0.999605
10.790705 1.015255
10.884130 1.005541
10.977556 1.030471
11.070982 1.023019
11.164409 1.031556
11.257834 1.048812
11.351260 1.046838
11.444687 1.040439
11.538113 1.010751
11.631538 0.993446
11.724964 0.962568
11.818390 0.943471
11.911817 0.943481
12.005242 0.934748
12.098669 0.955882
12.192095 0.976706
12.285521 0.975833
12.378946 0.989777
12.472372 1.004768
12.565799 0.992284
12.659225 1.005697
12.752650 1.011386
12.846077 1.004900
12.939503 1.009186
13.032928 1.005379
13.126354 1.003043
13.219781 1.003043
13.313207 0.998537
13.406632 1.001590
13.500059 1.007655
13.593485 1.018746
13.686911 1.026030
13.780336 1.029821
13.873762 1.022157
13.967189 1.008745
14.060615 1.000611
14.154041 0.985541
14.247467 0.983589
14.340893 0.989241
14.434319 0.990694
14.527744 0.987623
14.621171 0.978824
14.714597 1.002856
14.808022 1.001046
14.901449 1.015664
14.994875 1.012872
15.088301 1.023368
15.181726 1.013486
15.275153 1.009272
15.368579 1.007651
15.462005 0.993077
15.555431 0.995876
15.648857 0.988531
15.742283 0.980687
15.835709 0.987619
15.929134 0.986159
16.022562 0.986381
16.115988 0.984441
16.209414 0.996852
16.302839 0.986065
16.396265 1.001007
16.489691 0.987397
16.583117 0.989423
16.676542 0.984545
16.769970 0.985268
16.863396 0.973362
16.956821 0.984118
17.050247 0.999258
17.143673 0.996374
17.237099 1.004412
17.330524 1.018036
17.423950 1.012847
17.517378 1.031131
17.610804 1.016903
17.704229 1.017764
17.797655 1.009902
17.891081 1.002267
17.984507 1.000026
18.077934 0.999435
18.171360 0.986932
18.264786 0.984908
18.358212 0.993368
18.451637 0.996246
18.545063 1.001246
18.638489 1.006086
