cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.0919726,0.0997652,0.0,0.9218905991267496,0.07810940087325036,snapshot_1.xyz,32,13500,39.55175693025849,6702,2,1
0.0912741,0.100181,0.0,0.9110919236182509,0.08890807638174913,snapshot_2.xyz,32,13500,40.340225288358766,6702,2,2
0.0887559,0.0992103,0.0,0.8946238445000166,0.10537615549998336,snapshot_3.xyz,32,13500,41.00662819269207,6702,2,3
0.0874945,0.097961,0.0,0.8931564602239667,0.10684353977603334,snapshot_4.xyz,32,13500,41.5756260236985,6702,2,4
0.0851077,0.0965712,0.0,0.8812948373842304,0.11870516261576958,snapshot_5.xyz,32,13500,42.050661822815016,6702,2,5
0.0874945,0.097961,0.0,0.8931564602239667,0.10684353977603334,snapshot_6.xyz,32,13500,42.400565890871604,6702,2,6
0.0855996,0.0953189,0.0,0.8980338631687944,0.10196613683120559,snapshot_7.xyz,32,13500,42.65837200672885,6702,2,7
0.0845453,0.09511,0.0,0.8889212490800127,0.11107875091998731,snapshot_8.xyz,32,13500,42.84055537446017,6702,2,8
0.0861614,0.0962235,0.0,0.895429910572781,0.10457008942721902,snapshot_9.xyz,32,13500,42.920748128760295,6702,2,9
0.0864422,0.0961539,0.0,0.8989983765609091,0.10100162343909092,snapshot_10.xyz,32,13500,42.958895153999684,6702,2,10
0.0858805,0.0960148,0.0,0.8944506471918913,0.10554935280810873,snapshot_11.xyz,32,13500,42.97655089448179,6702,2,11
0.0874244,0.0969883,0.0,0.9013911987322182,0.09860880126778182,snapshot_12.xyz,32,13500,42.951818106898585,6702,2,12
0.0860912,0.096293,0.0,0.8940546041768354,0.10594539582316465,snapshot_13.xyz,32,13500,43.02217092733971,6702,2,13
0.0858103,0.0956669,0.0,0.8969695892727788,0.10303041072722119,snapshot_14.xyz,32,13500,42.99722477585091,6702,2,14
0.0870036,0.0970578,0.0,0.896410180325538,0.10358981967446201,snapshot_15.xyz,32,13500,42.97857470428289,6702,2,15
0.0856698,0.0965016,0.0,0.8877552289288467,0.11224477107115327,snapshot_16.xyz,32,13500,43.06936764722491,6702,2,16
