cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.13323,0.154722,0.0,0.8610927986970178,0.13890720130298218,snapshot_1.xyz,32,13500,39.54370612587271,13500,all,1
0.129167,0.151114,0.0,0.8547652765461837,0.14523472345381627,snapshot_2.xyz,32,13500,40.325717620161285,13500,all,2
0.127335,0.151382,0.0,0.8411502027982192,0.15884979720178083,snapshot_3.xyz,32,13500,41.00692062366115,13500,all,3
0.124889,0.149977,0.0,0.8327210172226408,0.1672789827773592,snapshot_4.xyz,32,13500,41.57641713803231,13500,all,4
0.125365,0.148504,0.0,0.84418601519151,0.15581398480848996,snapshot_5.xyz,32,13500,42.044292354190276,13500,all,5
0.125025,0.149241,0.0,0.837738959133214,0.16226104086678605,snapshot_6.xyz,32,13500,42.39999343504884,13500,all,6
0.123733,0.146762,0.0,0.8430860849538708,0.15691391504612917,snapshot_7.xyz,32,13500,42.66113011505601,13500,all,7
0.123596,0.146628,0.0,0.8429222249502141,0.15707777504978593,snapshot_8.xyz,32,13500,42.81969921402977,13500,all,8
0.123052,0.146695,0.0,0.8388288626060875,0.16117113739391253,snapshot_9.xyz,32,13500,42.91695689943224,13500,all,9
0.124685,0.147231,0.0,0.8468664887150125,0.15313351128498753,snapshot_10.xyz,32,13500,42.96899332889424,13500,all,10
0.122779,0.147097,0.0,0.8346805169378029,0.16531948306219713,snapshot_11.xyz,32,13500,42.98025887768918,13500,all,11
0.123392,0.147835,0.0,0.8346602631311936,0.16533973686880643,snapshot_12.xyz,32,13500,42.986856445911435,13500,all,12
0.123528,0.147097,0.0,0.8397723950862356,0.16022760491376442,snapshot_13.xyz,32,13500,42.94524455440137,13500,all,13
0.122779,0.146293,0.0,0.8392677708434443,0.16073222915655572,snapshot_14.xyz,32,13500,43.02087550075922,13500,all,14
0.124209,0.146226,0.0,0.8494317016125723,0.1505682983874277,snapshot_15.xyz,32,13500,43.00066157326565,13500,all,15
0.122643,0.146829,0.0,0.8352777721022415,0.16472222789775848,snapshot_16.xyz,32,13500,42.83139451147179,13500,all,16
0.123869,0.145555,0.0,0.851011645082615,0.14898835491738505,snapshot_17.xyz,32,13500,43.055130865373954,13500,all,17
0.121826,0.144817,0.0,0.8412410145217758,0.1587589854782242,snapshot_18.xyz,32,13500,43.19832876142798,13500,all,18
