cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.421617,0.496952,0.0,0.8484058822582463,0.1515941177417537,snapshot_1.xyz,8,10000,40.0,10000,all,1
0.923335,0.973165,0.0,0.9487959390237011,0.051204060976298926,snapshot_2.xyz,8,10000,40.0,10000,all,2
0.976975,1.02433,0.0,0.9537697812228482,0.04623021877715183,snapshot_3.xyz,8,10000,40.0,10000,all,3
0.971259,1.00734,0.0,0.9641819048186313,0.03581809518136869,snapshot_4.xyz,8,10000,40.0,10000,all,4
0.976975,0.990284,0.0,0.9865604210509308,0.01343957894906922,snapshot_5.xyz,8,10000,40.0,10000,all,5
0.982684,1.00166,0.0,0.9810554479563924,0.018944552043607565,snapshot_6.xyz,8,10000,40.0,10000,all,6
0.992182,1.00166,0.0,0.9905377074057066,0.009462292594293431,snapshot_7.xyz,8,10000,40.0,10000,all,7
0.992182,1.03374,0.0,0.9597984019192446,0.04020159808075541,snapshot_8.xyz,8,10000,40.0,10000,all,8
0.990284,1.02621,0.0,0.9649915709260288,0.03500842907397117,snapshot_9.xyz,8,10000,40.0,10000,all,9
0.984585,1.02244,0.0,0.9629758225421541,0.03702417745784592,snapshot_10.xyz,8,10000,40.0,10000,all,10
0.980781,1.01301,0.0,0.9681849142654071,0.03181508573459291,snapshot_11.xyz,8,10000,40.0,10000,all,11
0.984585,1.0149,0.0,0.9701300620750815,0.029869937924918544,snapshot_12.xyz,8,10000,40.0,10000,all,12
0.971259,1.00923,0.0,0.9623762670550815,0.0376237329449185,snapshot_13.xyz,8,10000,40.0,10000,all,13
0.984585,1.01867,0.0,0.966539703731336,0.03346029626866398,snapshot_14.xyz,8,10000,40.0,10000,all,14
0.994079,0.999766,0.0,0.9943116689305298,0.005688331069470198,snapshot_15.xyz,8,10000,40.0,10000,all,15
0.984585,1.01867,0.0,0.966539703731336,0.03346029626866398,snapshot_16.xyz,8,10000,40.0,10000,all,16
0.971259,1.01301,0.0,0.9587852044895905,0.04121479551040952,snapshot_17.xyz,8,10000,40.0,10000,all,17
0.978879,1.00923,0.0,0.9699265776879403,0.030073422312059672,snapshot_18.xyz,8,10000,40.0,10000,all,18
0.997871,1.00355,0.0,0.9943410891335758,0.005658910866424227,snapshot_19.xyz,8,10000,40.0,10000,all,19
0.986485,0.994079,0.0,0.9923607681079671,0.007639231892032861,snapshot_20.xyz,8,10000,40.0,10000,all,20
0.995975,1.00734,0.0,0.9887178112653128,0.011282188734687226,snapshot_21.xyz,8,10000,40.0,10000,all,21
0.980781,1.01112,0.0,0.9699946593876098,0.03000534061239024,snapshot_22.xyz,8,10000,40.0,10000,all,22
0.984585,1.02244,0.0,0.9629758225421541,0.03702417745784592,snapshot_23.xyz,8,10000,40.0,10000,all,23
0.980781,1.0149,0.0,0.9663819095477388,0.03361809045226116,snapshot_24.xyz,8,10000,40.0,10000,all,24
0.982684,0.999766,0.0,0.9829140018764391,0.01708599812356093,snapshot_25.xyz,8,10000,40.0,10000,all,25
0.980781,0.986485,0.0,0.9942178543008764,0.005782145699123609,snapshot_26.xyz,8,10000,40.0,10000,all,26
0.994079,1.00166,0.0,0.9924315636044168,0.0075684363955832445,snapshot_27.xyz,8,10000,40.0,10000,all,27
0.976975,0.980781,0.0,0.9961194191159902,0.0038805808840097766,snapshot_28.xyz,8,10000,40.0,10000,all,28
0.988385,0.982684,0.0,1.0058014580475514,-0.005801458047551389,snapshot_29.xyz,8,10000,40.0,10000,all,29
1.00923,1.00734,0.0,1.0018762284829354,-0.0018762284829354492,snapshot_30.xyz,8,10000,40.0,10000,all,30
1.00355,0.986485,0.0,1.0172987931899624,-0.017298793189962414,snapshot_31.xyz,8,10000,40.0,10000,all,31
0.982684,0.995975,0.0,0.9866552875323176,0.01334471246768243,snapshot_32.xyz,8,10000,40.0,10000,all,32
0.971259,0.986485,0.0,0.98456540139992,0.015434598600080007,snapshot_33.xyz,8,10000,40.0,10000,all,33
0.992182,0.990284,0.0,1.0019166218983644,-0.0019166218983643901,snapshot_34.xyz,8,10000,40.0,10000,all,34
0.973165,0.997871,0.0,0.97524128870365,0.02475871129634999,snapshot_35.xyz,8,10000,40.0,10000,all,35
0.963626,0.97507,0.0,0.9882634067297732,0.011736593270226803,snapshot_36.xyz,8,10000,40.0,10000,all,36
0.994079,0.997871,0.0,0.9961999096075546,0.0038000903924454432,snapshot_37.xyz,8,10000,40.0,10000,all,37
0.973165,0.994079,0.0,0.9789614306307647,0.021038569369235316,snapshot_38.xyz,8,10000,40.0,10000,all,38
0.973165,0.984585,0.0,0.9884012045684222,0.011598795431577824,snapshot_39.xyz,8,10000,40.0,10000,all,39
0.984585,0.988385,0.0,0.9961553443243272,0.0038446556756728256,snapshot_40.xyz,8,10000,40.0,10000,all,40
0.976975,0.984585,0.0,0.9922708552334232,0.007729144766576823,snapshot_41.xyz,8,10000,40.0,10000,all,41
0.995975,0.997871,0.0,0.9980999548037773,0.001900045196222666,snapshot_42.xyz,8,10000,40.0,10000,all,42
0.97507,0.978879,0.0,0.9961088142661145,0.0038911857338854716,snapshot_43.xyz,8,10000,40.0,10000,all,43
0.961716,0.959805,0.0,1.0019910294278525,-0.001991029427852453,snapshot_44.xyz,8,10000,40.0,10000,all,44
0.976975,0.995975,0.0,0.9809232159441753,0.01907678405582469,snapshot_45.xyz,8,10000,40.0,10000,all,45
0.971259,0.992182,0.0,0.9789121350719928,0.021087864928007183,snapshot_46.xyz,8,10000,40.0,10000,all,46
0.957893,0.984585,0.0,0.9728901009054576,0.027109899094542422,snapshot_47.xyz,8,10000,40.0,10000,all,47
