cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.0337118,0.046832,0.0,0.7198454048513837,0.2801545951486163,snapshot_1.xyz,64,10000,40.0,10000,all,1
0.0452273,0.0454214,0.0,0.9957266838978983,0.0042733161021016874,snapshot_2.xyz,64,10000,40.0,10000,all,2
0.0440294,0.0453998,0.0,0.9698148449993174,0.03018515500068264,snapshot_3.xyz,64,10000,40.0,10000,all,3
0.0438025,0.045583,0.0,0.9609393852971503,0.039060614702849716,snapshot_4.xyz,64,10000,40.0,10000,all,4
0.0435972,0.045777,0.0,0.952382200668458,0.04761779933154198,snapshot_5.xyz,64,10000,40.0,10000,all,5
0.0435431,0.0452597,0.0,0.9620722187729923,0.037927781227007684,snapshot_6.xyz,64,10000,40.0,10000,all,6
0.0432404,0.0454645,0.0,0.9510805133675725,0.04891948663242751,snapshot_7.xyz,64,10000,40.0,10000,all,7
0.0432836,0.0455184,0.0,0.9509033709444972,0.04909662905550283,snapshot_8.xyz,64,10000,40.0,10000,all,8
0.0433377,0.045583,0.0,0.9507426014084198,0.04925739859158018,snapshot_9.xyz,64,10000,40.0,10000,all,9
0.0435755,0.045486,0.0,0.9579980653387856,0.04200193466121438,snapshot_10.xyz,64,10000,40.0,10000,all,10
0.0433485,0.0454214,0.0,0.9543629214423157,0.045637078557684285,snapshot_11.xyz,64,10000,40.0,10000,all,11
0.0432295,0.0453675,0.0,0.9528737532374497,0.04712624676255028,snapshot_12.xyz,64,10000,40.0,10000,all,12
0.0433269,0.0453998,0.0,0.9543412085515797,0.04565879144842033,snapshot_13.xyz,64,10000,40.0,10000,all,13
0.0433485,0.045389,0.0,0.9550441736984732,0.044955826301526836,snapshot_14.xyz,64,10000,40.0,10000,all,14
0.0433918,0.0453783,0.0,0.9562235694153373,0.04377643058466274,snapshot_15.xyz,64,10000,40.0,10000,all,15
0.043435,0.0454106,0.0,0.9564947391137751,0.04350526088622486,snapshot_16.xyz,64,10000,40.0,10000,all,16
0.0434783,0.0454645,0.0,0.9563131674163358,0.04368683258366424,snapshot_17.xyz,64,10000,40.0,10000,all,17
0.043608,0.0452489,0.0,0.9637361350220668,0.03626386497793321,snapshot_18.xyz,64,10000,40.0,10000,all,18
0.0437485,0.0453244,0.0,0.9652306483924774,0.03476935160752259,snapshot_19.xyz,64,10000,40.0,10000,all,19
0.0436188,0.0454321,0.0,0.9600876913019648,0.03991230869803519,snapshot_20.xyz,64,10000,40.0,10000,all,20
0.0436188,0.0451303,0.0,0.9665080888006505,0.03349191119934947,snapshot_21.xyz,64,10000,40.0,10000,all,21
0.0436512,0.0453351,0.0,0.9628565945591826,0.0371434054408174,snapshot_22.xyz,64,10000,40.0,10000,all,22
0.043662,0.0454106,0.0,0.9614935719853954,0.03850642801460458,snapshot_23.xyz,64,10000,40.0,10000,all,23
0.0437917,0.045044,0.0,0.9721982950004441,0.02780170499955592,snapshot_24.xyz,64,10000,40.0,10000,all,24
0.0436296,0.0452381,0.0,0.9644436879532958,0.035556312046704175,snapshot_25.xyz,64,10000,40.0,10000,all,25
0.0435864,0.0452165,0.0,0.9639490009178066,0.03605099908219345,snapshot_26.xyz,64,10000,40.0,10000,all,26
0.043608,0.0453675,0.0,0.9612167300380229,0.03878326996197712,snapshot_27.xyz,64,10000,40.0,10000,all,27
0.0438673,0.045292,0.0,0.9685441137507728,0.03145588624922724,snapshot_28.xyz,64,10000,40.0,10000,all,28
0.0437485,0.045292,0.0,0.965921133975095,0.03407886602490495,snapshot_29.xyz,64,10000,40.0,10000,all,29
0.0442346,0.045583,0.0,0.9704187964811443,0.029581203518855737,snapshot_30.xyz,64,10000,40.0,10000,all,30
0.0440294,0.0454214,0.0,0.9693536526835369,0.030646347316463096,snapshot_31.xyz,64,10000,40.0,10000,all,31
0.0438998,0.045389,0.0,0.967190288395867,0.03280971160413304,snapshot_32.xyz,64,10000,40.0,10000,all,32
0.0438781,0.0453459,0.0,0.9676310316919501,0.03236896830804992,snapshot_33.xyz,64,10000,40.0,10000,all,33
0.0438133,0.045583,0.0,0.9611763157317421,0.038823684268257885,snapshot_34.xyz,64,10000,40.0,10000,all,34
0.0440726,0.0453351,0.0,0.9721518205540519,0.027848179445948085,snapshot_35.xyz,64,10000,40.0,10000,all,35
0.044159,0.0455938,0.0,0.9685308090135062,0.03146919098649381,snapshot_36.xyz,64,10000,40.0,10000,all,36
0.0442562,0.0455076,0.0,0.9725012964867407,0.027498703513259337,snapshot_37.xyz,64,10000,40.0,10000,all,37
