cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.0928799,0.102397,0.0,0.9070568473685753,0.09294315263142472,snapshot_1.xyz,32,13500,39.547991590203665,6798,1,1
0.0916932,0.100181,0.0,0.9152753516135794,0.08472464838642058,snapshot_2.xyz,32,13500,40.335925416705265,6798,1,2
0.089176,0.10025,0.0,0.8895361596009975,0.11046384039900248,snapshot_3.xyz,32,13500,41.015879015087506,6798,1,3
0.0898059,0.10032,0.0,0.8951943779904306,0.10480562200956944,snapshot_4.xyz,32,13500,41.589457327784665,6798,1,4
0.0878451,0.0985164,0.0,0.8916799639450893,0.1083200360549107,snapshot_5.xyz,32,13500,42.05531534508665,6798,1,5
0.087214,0.0980304,0.0,0.8896627984788392,0.11033720152116078,snapshot_6.xyz,32,13500,42.40242735109742,6798,1,6
0.0867229,0.0975442,0.0,0.8890625993139522,0.11093740068604785,snapshot_7.xyz,32,13500,42.66239825753276,6798,1,7
0.0872842,0.0983776,0.0,0.8872365253878933,0.11276347461210667,snapshot_8.xyz,32,13500,42.83990657086715,6798,1,8
0.0875647,0.0976831,0.0,0.8964160637817595,0.10358393621824047,snapshot_9.xyz,32,13500,42.924219515554256,6798,1,9
0.0870036,0.0969188,0.0,0.897695803084644,0.10230419691535597,snapshot_10.xyz,32,13500,42.96952048487449,6798,1,10
0.087775,0.0973358,0.0,0.9017750920010932,0.09822490799890682,snapshot_11.xyz,32,13500,42.96783625111935,6798,1,11
0.086372,0.0965712,0.0,0.8943867322762895,0.10561326772371049,snapshot_12.xyz,32,13500,42.95924972476506,6798,1,12
0.086372,0.0969883,0.0,0.8905404053891037,0.10945959461089627,snapshot_13.xyz,32,13500,43.00851036027704,6798,1,13
0.0873543,0.0978221,0.0,0.8929914610297673,0.10700853897023266,snapshot_14.xyz,32,13500,43.05015093698484,6798,1,14
0.0861614,0.0971968,0.0,0.8864633403568841,0.11353665964311588,snapshot_15.xyz,32,13500,42.95003763357421,6798,1,15
0.0879852,0.0988634,0.0,0.8899673691173882,0.11003263088261184,snapshot_16.xyz,32,13500,42.868038852768166,6798,1,16
0.0858805,0.0969188,0.0,0.8861077520563606,0.11389224794363939,snapshot_17.xyz,32,13500,43.25460242402317,6798,1,17
0.0855293,0.0967797,0.0,0.8837524811504892,0.11624751884951079,snapshot_18.xyz,32,13500,42.95412701298234,6798,1,18
0.0858103,0.0971273,0.0,0.8834828107030671,0.11651718929693289,snapshot_19.xyz,32,13500,42.92730456853758,6798,1,19
0.0864422,0.0960148,0.0,0.90030078696201,0.09969921303799001,snapshot_20.xyz,32,13500,43.08449974923594,6798,1,20
0.0862316,0.0966407,0.0,0.8922907222319376,0.10770927776806238,snapshot_21.xyz,32,13500,42.957267586630934,6798,1,21
0.0862316,0.0971968,0.0,0.8871855863567526,0.1128144136432474,snapshot_22.xyz,32,13500,42.90760362558055,6798,1,22
0.0871439,0.0977526,0.0,0.891473986369672,0.10852601363032799,snapshot_23.xyz,32,13500,43.092312888257254,6798,1,23
0.0869334,0.0971968,0.0,0.8944059886745243,0.10559401132547575,snapshot_24.xyz,32,13500,42.900035742583114,6798,1,24
0.086372,0.0974747,0.0,0.8860965973734723,0.11390340262652765,snapshot_25.xyz,32,13500,42.864337226138524,6798,1,25
0.0870737,0.0974747,0.0,0.8932953884443862,0.10670461155561384,snapshot_26.xyz,32,13500,43.16274673548067,6798,1,26
0.0877049,0.0980999,0.0,0.8940365892319971,0.10596341076800286,snapshot_27.xyz,32,13500,42.97795050274561,6798,1,27
0.0867931,0.0967797,0.0,0.8968110047871609,0.10318899521283909,snapshot_28.xyz,32,13500,42.94129115111795,6798,1,28
0.0864422,0.0974747,0.0,0.8868167842527342,0.11318321574726575,snapshot_29.xyz,32,13500,43.046828886365944,6798,1,29
0.0864422,0.0965712,0.0,0.8951136570737446,0.10488634292625543,snapshot_30.xyz,32,13500,42.862646506369316,6798,1,30
0.0856698,0.0960843,0.0,0.891610804262507,0.10838919573749295,snapshot_31.xyz,32,13500,43.062544835220244,6798,1,31
0.0877049,0.098447,0.0,0.8908844352798968,0.1091155647201032,snapshot_32.xyz,32,13500,43.0252818931796,6798,1,32
0.0874945,0.0983776,0.0,0.889374207136584,0.110625792863416,snapshot_33.xyz,32,13500,42.87888691460051,6798,1,33
0.0865826,0.0969883,0.0,0.8927118013203654,0.10728819867963457,snapshot_34.xyz,32,13500,43.084974340734284,6798,1,34
0.087214,0.0976831,0.0,0.8928258828804574,0.10717411711954261,snapshot_35.xyz,32,13500,43.007127992165486,6798,1,35
0.0882656,0.097961,0.0,0.9010279601065729,0.09897203989342707,snapshot_36.xyz,32,13500,42.897974784643935,6798,1,36
0.0874945,0.0982387,0.0,0.8906316960627533,0.10936830393724672,snapshot_37.xyz,32,13500,43.09648940172646,6798,1,37
0.0873543,0.0971273,0.0,0.8993794741540225,0.10062052584597747,snapshot_38.xyz,32,13500,43.08411011746422,6798,1,38
0.0867931,0.0980999,0.0,0.8847419824077292,0.11525801759227083,snapshot_39.xyz,32,13500,42.799212102910815,6798,1,39
