cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.0118622,0.0241556,0.0,0.4910745334415208,0.5089254665584793,snapshot_1.xyz,64,4000,16.796962,4000,all,1
0.0110608,0.0235256,0.0,0.4701601659468834,0.5298398340531165,snapshot_2.xyz,64,4000,16.796962,4000,all,2
0.0118151,0.0237395,0.0,0.4976979296109859,0.5023020703890141,snapshot_3.xyz,64,4000,16.796962,4000,all,3
0.0110608,0.0234355,0.0,0.4719677412472531,0.5280322587527468,snapshot_4.xyz,64,4000,16.796962,4000,all,4
0.0112851,0.0236044,0.0,0.4780930673942146,0.5219069326057855,snapshot_5.xyz,64,4000,16.796962,4000,all,5
0.0112497,0.0235931,0.0,0.476821613098745,0.523178386901255,snapshot_6.xyz,64,4000,16.796962,4000,all,6
0.0113323,0.0235143,0.0,0.48193227100105046,0.5180677289989495,snapshot_7.xyz,64,4000,16.796962,4000,all,7
0.0108363,0.0236607,0.0,0.4579872953885557,0.5420127046114442,snapshot_8.xyz,64,4000,16.796962,4000,all,8
0.0116975,0.0235031,0.0,0.49770030336423704,0.5022996966357629,snapshot_9.xyz,64,4000,16.796962,4000,all,9
0.0110136,0.0235481,0.0,0.467706524093239,0.532293475906761,snapshot_10.xyz,64,4000,16.796962,4000,all,10
0.0113676,0.0236832,0.0,0.4799858127280097,0.5200141872719903,snapshot_11.xyz,64,4000,16.796962,4000,all,11
0.0118269,0.0236945,0.0,0.4991411508999979,0.5008588491000021,snapshot_12.xyz,64,4000,16.796962,4000,all,12
0.0112143,0.0235481,0.0,0.47622950471587944,0.5237704952841206,snapshot_13.xyz,64,4000,16.796962,4000,all,13
0.0108245,0.0235031,0.0,0.4605562670456238,0.5394437329543762,snapshot_14.xyz,64,4000,16.796962,4000,all,14
0.0110845,0.0235031,0.0,0.47161863754143074,0.5283813624585693,snapshot_15.xyz,64,4000,16.796962,4000,all,15
0.0110963,0.0235706,0.0,0.47076866944413803,0.529231330555862,snapshot_16.xyz,64,4000,16.796962,4000,all,16
0.0113676,0.0235481,0.0,0.48273958408534023,0.5172604159146598,snapshot_17.xyz,64,4000,16.796962,4000,all,17
0.011403,0.023762,0.0,0.47988384816092927,0.5201161518390707,snapshot_18.xyz,64,4000,16.796962,4000,all,18
0.0114737,0.0236157,0.0,0.48585051469996654,0.5141494853000335,snapshot_19.xyz,64,4000,16.796962,4000,all,19
0.0116975,0.0237507,0.0,0.49251179965222075,0.5074882003477792,snapshot_20.xyz,64,4000,16.796962,4000,all,20
0.011568,0.0237282,0.0,0.4875211773332996,0.5124788226667004,snapshot_21.xyz,64,4000,16.796962,4000,all,21
0.0111199,0.0237395,0.0,0.4684134038206365,0.5315865961793635,snapshot_22.xyz,64,4000,16.796962,4000,all,22
0.0113087,0.0235594,0.0,0.480007979829707,0.519992020170293,snapshot_23.xyz,64,4000,16.796962,4000,all,23
0.0111199,0.0234918,0.0,0.47335240381750227,0.5266475961824977,snapshot_24.xyz,64,4000,16.796962,4000,all,24
0.011568,0.0235819,0.0,0.4905457151459382,0.5094542848540617,snapshot_25.xyz,64,4000,16.796962,4000,all,25
0.011049,0.0235143,0.0,0.46988428318087294,0.5301157168191271,snapshot_26.xyz,64,4000,16.796962,4000,all,26
0.0111671,0.0236044,0.0,0.4730939994238362,0.5269060005761639,snapshot_27.xyz,64,4000,16.796962,4000,all,27
0.0112733,0.0235481,0.0,0.478735014714563,0.521264985285437,snapshot_28.xyz,64,4000,16.796962,4000,all,28
0.0113205,0.0237395,0.0,0.4768634554223973,0.5231365445776027,snapshot_29.xyz,64,4000,16.796962,4000,all,29
0.0115091,0.0236269,0.0,0.48711849629024545,0.5128815037097545,snapshot_30.xyz,64,4000,16.796962,4000,all,30
0.0111671,0.0237282,0.0,0.4706256690351564,0.5293743309648435,snapshot_31.xyz,64,4000,16.796962,4000,all,31
0.0108245,0.0236719,0.0,0.4572721243330701,0.5427278756669299,snapshot_32.xyz,64,4000,16.796962,4000,all,32
0.0112261,0.0236719,0.0,0.4742373869440138,0.5257626130559863,snapshot_33.xyz,64,4000,16.796962,4000,all,33
0.0112143,0.0236832,0.0,0.4735128698824483,0.5264871301175518,snapshot_34.xyz,64,4000,16.796962,4000,all,34
