snapshot,snapshot_num,nbins_sub,n_tiles,cid_mean,cid_std,cid_min,cid_max,sequence_length
snapshot_213.xyz,213,8,64,0.9062946202035835,0.03518124114436609,0.8090696469336023,0.9803083998573704,512
snapshot_213.xyz,213,16,8,0.8497322969113268,0.018425367751884636,0.8215667573739796,0.8724614938045391,4096
snapshot_213.xyz,213,32,1,0.7644498725658477,0.0,0.7644498725658477,0.7644498725658477,32768
snapshot_214.xyz,214,8,64,0.9120504884475927,0.04063793997511873,0.8170810723252613,1.0215728419255936,512
snapshot_214.xyz,214,16,8,0.8471061741201573,0.01642010208674398,0.8082978937452557,0.8612837631138544,4096
snapshot_214.xyz,214,32,1,0.7786616888575045,0.0,0.7786616888575045,0.7786616888575045,32768
snapshot_215.xyz,215,8,64,0.9088826709403915,0.05143237114040534,0.7941493858642233,1.0587255037513008,512
snapshot_215.xyz,215,16,8,0.8537728307522258,0.016087711355096502,0.8346836635819755,0.8853806357625789,4096
snapshot_215.xyz,215,32,1,0.7667543859649122,0.0,0.7667543859649122,0.7667543859649122,32768
snapshot_216.xyz,216,8,64,0.9108818947884767,0.0403509291155392,0.8170810723252613,1.0221227859040942,512
snapshot_216.xyz,216,16,8,0.8472161028021912,0.009126987477176563,0.8331932396587569,0.8574193786368374,4096
snapshot_216.xyz,216,32,1,0.7789992437484036,0.0,0.7789992437484036,0.7789992437484036,32768
snapshot_217.xyz,217,8,64,0.9048163237560745,0.04275260999822379,0.8163948542456927,1.0210553999907177,512
snapshot_217.xyz,217,16,8,0.8602530571620963,0.020721078115980836,0.8290836260663847,0.8843639278265067,4096
snapshot_217.xyz,217,32,1,0.7687050129434688,0.0,0.7687050129434688,0.7687050129434688,32768
snapshot_218.xyz,218,8,64,0.9100975129875497,0.04879317135685545,0.7896306877862276,1.023931106110438,512
snapshot_218.xyz,218,16,8,0.855297678203373,0.02015529500958491,0.8199887114270343,0.8895276984786615,4096
snapshot_218.xyz,218,32,1,0.7694104738154613,0.0,0.7694104738154613,0.7694104738154613,32768
snapshot_219.xyz,219,8,64,0.914354117783259,0.043628858090695714,0.8119999999999999,1.0205530303030304,512
snapshot_219.xyz,219,16,8,0.8590180724681089,0.02142966791499528,0.8175575524775346,0.8838285729964057,4096
snapshot_219.xyz,219,32,1,0.7771830423940149,0.0,0.7771830423940149,0.7771830423940149,32768
snapshot_220.xyz,220,8,64,0.9181208505980749,0.049011718013013655,0.8131542590848791,1.022690852620971,512
snapshot_220.xyz,220,16,8,0.8622279716511416,0.012926382086534493,0.8454412710074387,0.8838285729964057,4096
snapshot_220.xyz,220,32,1,0.7720625667541748,0.0,0.7720625667541748,0.7720625667541748,32768
snapshot_221.xyz,221,8,64,0.9036660703619036,0.04571555465032387,0.8163948542456927,1.0678660521055328,512
snapshot_221.xyz,221,16,8,0.8584489523380956,0.012037152598689982,0.8328510690630545,0.8743173581460545,4096
snapshot_221.xyz,221,32,1,0.7853244366309732,0.0,0.7853244366309732,0.7853244366309732,32768
snapshot_222.xyz,222,8,64,0.9155768407605178,0.04471237557398088,0.8119999999999999,1.0,512
snapshot_222.xyz,222,16,8,0.8736749415727857,0.012850490980640235,0.8523858996133415,0.894415823538164,4096
snapshot_222.xyz,222,32,1,0.778254355122263,0.0,0.778254355122263,0.778254355122263,32768
snapshot_223.xyz,223,8,64,0.9196676111935437,0.04352869772148126,0.8170810723252613,1.0410530303030303,512
snapshot_223.xyz,223,16,8,0.8622158077933311,0.015202496317278756,0.8475553781680303,0.8874892092937826,4096
snapshot_223.xyz,223,32,1,0.7837156688401501,0.0,0.7837156688401501,0.7837156688401501,32768
snapshot_224.xyz,224,8,64,0.9096486175132685,0.04477890311073338,0.7941493858642233,1.0678660521055328,512
snapshot_224.xyz,224,16,8,0.8517656155805834,0.019840140471880898,0.810369111430688,0.8779688483905619,4096
snapshot_224.xyz,224,32,1,0.787344685321134,0.0,0.787344685321134,0.787344685321134,32768
snapshot_225.xyz,225,8,64,0.9084871844235938,0.035174282184262814,0.8284315785051048,1.0,512
snapshot_225.xyz,225,16,8,0.8504378356466021,0.012967141740784349,0.8309083652328513,0.8712889035220092,4096
snapshot_225.xyz,225,32,1,0.7754245245325235,0.0,0.7754245245325235,0.7754245245325235,32768
snapshot_226.xyz,226,8,64,0.908516891535813,0.044561319997535036,0.788713491820474,1.0221227859040942,512
snapshot_226.xyz,226,16,8,0.8507637876702091,0.01761097074547209,0.8255733372999554,0.8812886206771944,4096
snapshot_226.xyz,226,32,1,0.7884768079800498,0.0,0.7884768079800498,0.7884768079800498,32768
snapshot_227.xyz,227,8,64,0.9066102199994878,0.03996153352719254,0.8170810723252613,1.0215728419255936,512
snapshot_227.xyz,227,16,8,0.861550453796783,0.020098058015772538,0.8316779893759261,0.893644527156434,4096
snapshot_227.xyz,227,32,1,0.7941968447543941,0.0,0.7941968447543941,0.7941968447543941,32768
snapshot_228.xyz,228,8,64,0.9133029124478969,0.046523000679249686,0.788713491820474,1.0,512
snapshot_228.xyz,228,16,8,0.8623293218813854,0.01707593316263169,0.8368699379820447,0.897292320531195,4096
snapshot_228.xyz,228,32,1,0.7862407618669708,0.0,0.7862407618669708,0.7862407618669708,32768
snapshot_229.xyz,229,8,64,0.91962950004792,0.041724118243553016,0.8284315785051048,1.022690852620971,512
snapshot_229.xyz,229,16,8,0.8609857689758603,0.013765655441960973,0.839236407176938,0.8788175757088923,4096
snapshot_229.xyz,229,32,1,0.7930953214232971,0.0,0.7930953214232971,0.7930953214232971,32768
snapshot_230.xyz,230,8,64,0.9218418703922093,0.042509657184946835,0.8163948542456927,1.022690852620971,512
snapshot_230.xyz,230,16,8,0.858593769927497,0.012226889773281048,0.8350728397525444,0.870677698342571,4096
snapshot_230.xyz,230,32,1,0.7927850731135123,0.0,0.7927850731135123,0.7927850731135123,32768
snapshot_231.xyz,231,8,64,0.9116117074167974,0.049603902005330276,0.7941493858642233,1.0233041714213262,512
snapshot_231.xyz,231,16,8,0.8609513095535275,0.02043664033019509,0.8249704279876694,0.8875356206542802,4096
snapshot_231.xyz,231,32,1,0.7906422906699708,0.0,0.7906422906699708,0.7906422906699708,32768
snapshot_232.xyz,232,8,64,0.9080666454273438,0.03672353128935019,0.798473313355471,0.9807516629078765,512
snapshot_232.xyz,232,16,8,0.852596166953421,0.023265838111556133,0.8167545107960436,0.8816591653027822,4096
snapshot_232.xyz,232,32,1,0.7797569885641676,0.0,0.7797569885641676,0.7797569885641676,32768
snapshot_233.xyz,233,8,64,0.913498804193271,0.049928263979691086,0.8047903165948215,1.0392012749328694,512
snapshot_233.xyz,233,16,8,0.8634355180143379,0.022331367928463432,0.8167545107960436,0.8929102193424435,4096
snapshot_233.xyz,233,32,1,0.7902031099024793,0.0,0.7902031099024793,0.7902031099024793,32768
snapshot_234.xyz,234,8,64,0.9179641434237661,0.041602211310932585,0.8205852174735662,1.0453156233995804,512
snapshot_234.xyz,234,16,8,0.8545976850657622,0.016624859522475378,0.8354196918717903,0.882353573732884,4096
snapshot_234.xyz,234,32,1,0.7880543516175981,0.0,0.7880543516175981,0.7880543516175981,32768
snapshot_235.xyz,235,8,64,0.9228242886529001,0.04130326731539223,0.8284315785051048,1.0215728419255936,512
snapshot_235.xyz,235,16,8,0.8632960701833036,0.01498100626264946,0.8365667344478235,0.882884836800814,4096
snapshot_235.xyz,235,32,1,0.8016707651162674,0.0,0.8016707651162674,0.8016707651162674,32768
snapshot_236.xyz,236,8,64,0.9251157353861366,0.04551791639584639,0.8170810723252613,1.0,512
snapshot_236.xyz,236,16,8,0.8616666805865996,0.017819760747713465,0.838754211448027,0.893644527156434,4096
snapshot_236.xyz,236,32,1,0.7920675677988025,0.0,0.7920675677988025,0.7920675677988025,32768
snapshot_237.xyz,237,8,64,0.911366473154587,0.04251418674725729,0.8131542590848791,1.0210553999907177,512
snapshot_237.xyz,237,16,8,0.8669059472874754,0.020658090754682376,0.8313653267221534,0.8953900349505253,4096
snapshot_237.xyz,237,32,1,0.7965836535842891,0.0,0.7965836535842891,0.7965836535842891,32768
snapshot_238.xyz,238,8,64,0.924666613456316,0.042263835848391475,0.8356213385167788,1.0629728182676095,512
snapshot_238.xyz,238,16,8,0.8716015895080501,0.017748757993780333,0.8503461647506425,0.8991351380298284,4096
snapshot_238.xyz,238,32,1,0.7999514523179512,0.0,0.7999514523179512,0.7999514523179512,32768
snapshot_239.xyz,239,8,64,0.9076173462015329,0.04426139001914735,0.8331742424242423,1.0420411825677995,512
snapshot_239.xyz,239,16,8,0.8626771461954109,0.01646097044882757,0.8462089770708936,0.89587289925613,4096
snapshot_239.xyz,239,32,1,0.7924744669414083,0.0,0.7924744669414083,0.7924744669414083,32768
snapshot_240.xyz,240,8,64,0.9182136366377673,0.04489316078715598,0.8290969847924627,1.0205530303030304,512
snapshot_240.xyz,240,16,8,0.8608346665914404,0.010615281818983914,0.843523995041615,0.8771654681458462,4096
snapshot_240.xyz,240,32,1,0.781925207267951,0.0,0.781925207267951,0.781925207267951,32768
snapshot_241.xyz,241,8,64,0.9137440077081316,0.03800556132479937,0.8163948542456927,1.0,512
snapshot_241.xyz,241,16,8,0.8648285838158286,0.009657991572088298,0.8525030558950996,0.8827525152389823,4096
snapshot_241.xyz,241,32,1,0.7875683526656032,0.0,0.7875683526656032,0.7875683526656032,32768
snapshot_242.xyz,242,8,64,0.9150147459674056,0.0372837202111575,0.8443361214993291,1.0,512
snapshot_242.xyz,242,16,8,0.8760760682637284,0.014383380799150141,0.8537135278514588,0.8949022113568174,4096
snapshot_242.xyz,242,32,1,0.7921678571074765,0.0,0.7921678571074765,0.7921678571074765,32768
snapshot_243.xyz,243,8,64,0.9242305852407723,0.046002463578941145,0.8356213385167788,1.0410530303030303,512
snapshot_243.xyz,243,16,8,0.8714128385563585,0.012314245488448868,0.8550186237121192,0.8968276088203951,4096
snapshot_243.xyz,243,32,1,0.813135580583914,0.0,0.813135580583914,0.813135580583914,32768
snapshot_244.xyz,244,8,64,0.91919168876008,0.04372704649820307,0.8205852174735662,1.0441728791929505,512
snapshot_244.xyz,244,16,8,0.8602936318372378,0.016119003471078974,0.8321115804884072,0.8822054302329888,4096
snapshot_244.xyz,244,32,1,0.7938019418251557,0.0,0.7938019418251557,0.7938019418251557,32768
snapshot_245.xyz,245,8,64,0.9261514705484035,0.04609876748315133,0.8170810723252613,1.0401074877702967,512
snapshot_245.xyz,245,16,8,0.8682620481955792,0.02262071004009148,0.8301372607955115,0.9038049041396546,4096
snapshot_245.xyz,245,32,1,0.8086837257323318,0.0,0.8086837257323318,0.8086837257323318,32768
snapshot_246.xyz,246,8,64,0.9209421114176128,0.043393510529818866,0.8026280895300733,1.0430824667319911,512
snapshot_246.xyz,246,16,8,0.8750466202902545,0.01257198966193967,0.8590793930181081,0.9005185611984526,4096
snapshot_246.xyz,246,32,1,0.8095960217769277,0.0,0.8095960217769277,0.8095960217769277,32768
snapshot_247.xyz,247,8,64,0.9175727453098581,0.04305112653985739,0.8131542590848791,1.0401074877702967,512
