cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.0695898,0.100597,0.0,0.6917681441792498,0.3082318558207502,snapshot_1.xyz,32,4000,17.09975946676697,4000,all,1
0.0639236,0.0953189,0.0,0.6706288049904059,0.3293711950095941,snapshot_2.xyz,32,4000,17.09975946676697,4000,all,2
0.0651463,0.0953885,0.0,0.682957589227213,0.31704241077278705,snapshot_3.xyz,32,4000,17.09975946676697,4000,all,3
0.0660083,0.0966407,0.0,0.6830279581998062,0.3169720418001938,snapshot_4.xyz,32,4000,17.09975946676697,4000,all,4
0.0644992,0.0966407,0.0,0.6674123842232104,0.33258761577678964,snapshot_5.xyz,32,4000,17.09975946676697,4000,all,5
0.06608,0.0962235,0.0,0.6867345295068252,0.31326547049317477,snapshot_6.xyz,32,4000,17.09975946676697,4000,all,6
0.0647869,0.0965712,0.0,0.670871854134566,0.32912814586543404,snapshot_7.xyz,32,4000,17.09975946676697,4000,all,7
0.0665824,0.0964321,0.0,0.69045888246756,0.30954111753243996,snapshot_8.xyz,32,4000,17.09975946676697,4000,all,8
0.0654337,0.0960843,0.0,0.6810030358757883,0.31899696412421175,snapshot_9.xyz,32,4000,17.09975946676697,4000,all,9
0.0665106,0.0972663,0.0,0.6837990136357608,0.3162009863642392,snapshot_10.xyz,32,4000,17.09975946676697,4000,all,10
0.0654337,0.0967797,0.0,0.6761097626878364,0.3238902373121636,snapshot_11.xyz,32,4000,17.09975946676697,4000,all,11
0.0656492,0.096293,0.0,0.6817650296490919,0.3182349703509081,snapshot_12.xyz,32,4000,17.09975946676697,4000,all,12
0.0666541,0.0967797,0.0,0.6887198451741429,0.31128015482585714,snapshot_13.xyz,32,4000,17.09975946676697,4000,all,13
0.0665824,0.0972663,0.0,0.684537193251928,0.31546280674807203,snapshot_14.xyz,32,4000,17.09975946676697,4000,all,14
0.0665106,0.0960148,0.0,0.6927119569066436,0.30728804309335644,snapshot_15.xyz,32,4000,17.09975946676697,4000,all,15
0.06529,0.0960843,0.0,0.6795074741659147,0.3204925258340853,snapshot_16.xyz,32,4000,17.09975946676697,4000,all,16
0.0660083,0.0961539,0.0,0.6864859355678762,0.3135140644321238,snapshot_17.xyz,32,4000,17.09975946676697,4000,all,17
0.0662954,0.0962235,0.0,0.6889730679096063,0.31102693209039367,snapshot_18.xyz,32,4000,17.09975946676697,4000,all,18
0.0654337,0.0963626,0.0,0.679036265107002,0.320963734892998,snapshot_19.xyz,32,4000,17.09975946676697,4000,all,19
0.0653619,0.0960843,0.0,0.6802557753972294,0.31974422460277063,snapshot_20.xyz,32,4000,17.09975946676697,4000,all,20
0.0665824,0.0964321,0.0,0.69045888246756,0.30954111753243996,snapshot_21.xyz,32,4000,17.09975946676697,4000,all,21
0.0646431,0.0966407,0.0,0.6689014048946251,0.33109859510537487,snapshot_22.xyz,32,4000,17.09975946676697,4000,all,22
0.0663671,0.0965016,0.0,0.6877305661253285,0.31226943387467154,snapshot_23.xyz,32,4000,17.09975946676697,4000,all,23
0.0652182,0.0963626,0.0,0.6767999203010296,0.32320007969897036,snapshot_24.xyz,32,4000,17.09975946676697,4000,all,24
0.0650744,0.0965016,0.0,0.6743349333068053,0.3256650666931947,snapshot_25.xyz,32,4000,17.09975946676697,4000,all,25
0.0670127,0.0972663,0.0,0.6889611304223558,0.31103886957764415,snapshot_26.xyz,32,4000,17.09975946676697,4000,all,26
0.0651463,0.0961539,0.0,0.6775211405881613,0.32247885941183874,snapshot_27.xyz,32,4000,17.09975946676697,4000,all,27
0.0678726,0.0997652,0.0,0.6803233993416543,0.3196766006583457,snapshot_28.xyz,32,4000,17.09975946676697,4000,all,28
0.0654337,0.0955973,0.0,0.6844722601998173,0.31552773980018267,snapshot_29.xyz,32,4000,17.09975946676697,4000,all,29
