cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.0918329,0.10295,0.0,0.8920145701796989,0.10798542982030113,snapshot_1.xyz,32,13500,39.5513868485141,6702,2,1
0.0911344,0.100805,0.0,0.9040662665542384,0.09593373344576162,snapshot_2.xyz,32,13500,40.33466065437861,6702,2,2
0.0882656,0.0992797,0.0,0.8890598984485247,0.11094010155147527,snapshot_3.xyz,32,13500,41.013122851269216,6702,2,3
0.0884757,0.0987246,0.0,0.8961869685974925,0.10381303140250753,snapshot_4.xyz,32,13500,41.58442168730501,6702,2,4
0.0870737,0.0974747,0.0,0.8932953884443862,0.10670461155561384,snapshot_5.xyz,32,13500,42.0407586124767,6702,2,5
0.0864422,0.0964321,0.0,0.8964048278529658,0.10359517214703418,snapshot_6.xyz,32,13500,42.404717457950206,6702,2,6
0.0855996,0.0955973,0.0,0.8954185944582117,0.1045814055417883,snapshot_7.xyz,32,13500,42.66134552516448,6702,2,7
0.0855293,0.0961539,0.0,0.8895042218776358,0.11049577812236422,snapshot_8.xyz,32,13500,42.8348009654211,6702,2,8
0.0858103,0.0959452,0.0,0.8943678266343705,0.10563217336562947,snapshot_9.xyz,32,13500,42.91353345344669,6702,2,9
0.0859508,0.0965016,0.0,0.890667097747602,0.109332902252398,snapshot_10.xyz,32,13500,42.97701837057744,6702,2,10
0.086021,0.0968493,0.0,0.8881943390401377,0.11180566095986233,snapshot_11.xyz,32,13500,42.95962264807151,6702,2,11
0.086372,0.0958756,0.0,0.9008757181180613,0.09912428188193867,snapshot_12.xyz,32,13500,42.96568610301851,6702,2,12
0.0852483,0.0958061,0.0,0.8898003363042645,0.11019966369573553,snapshot_13.xyz,32,13500,43.01601560229683,6702,2,13
0.0858103,0.0953885,0.0,0.8995874764777725,0.10041252352222751,snapshot_14.xyz,32,13500,42.938961161143965,6702,2,14
0.0850374,0.0949011,0.0,0.8960633754508641,0.10393662454913588,snapshot_15.xyz,32,13500,43.0576208048838,6702,2,15
0.086021,0.0964321,0.0,0.8920369876835618,0.10796301231643823,snapshot_16.xyz,32,13500,43.05507492013112,6702,2,16
0.0852483,0.0958061,0.0,0.8898003363042645,0.11019966369573553,snapshot_17.xyz,32,13500,42.78928973448771,6702,2,17
0.0862316,0.0959452,0.0,0.8987588748577314,0.10124112514226857,snapshot_18.xyz,32,13500,42.96984502849436,6702,2,18
0.085178,0.0952493,0.0,0.8942637898651224,0.10573621013487755,snapshot_19.xyz,32,13500,43.14078412186454,6702,2,19
0.0865124,0.0968493,0.0,0.8932682012157032,0.10673179878429684,snapshot_20.xyz,32,13500,42.90735953096902,6702,2,20
0.0855293,0.0959452,0.0,0.8914390714699642,0.10856092853003585,snapshot_21.xyz,32,13500,43.02032038815136,6702,2,21
0.0872842,0.0986552,0.0,0.884739983295356,0.11526001670464403,snapshot_22.xyz,32,13500,43.00074939888045,6702,2,22
0.0863018,0.0974747,0.0,0.8853764104942103,0.11462358950578966,snapshot_23.xyz,32,13500,42.888705123254,6702,2,23
0.0858103,0.0968493,0.0,0.8860187941471958,0.11398120585280425,snapshot_24.xyz,32,13500,43.07891724049753,6702,2,24
0.0861614,0.0961539,0.0,0.8960780581962874,0.10392194180371261,snapshot_25.xyz,32,13500,43.04461378140853,6702,2,25
0.0859508,0.0962235,0.0,0.8932412560341287,0.10675874396587126,snapshot_26.xyz,32,13500,42.80550328761079,6702,2,26
0.0870036,0.096293,0.0,0.9035298515987662,0.0964701484012338,snapshot_27.xyz,32,13500,43.13047325901353,6702,2,27
0.0866528,0.0955973,0.0,0.90643564201081,0.09356435798919005,snapshot_28.xyz,32,13500,43.04598400787027,6702,2,28
0.0855996,0.0955277,0.0,0.8960709825527047,0.10392901744729532,snapshot_29.xyz,32,13500,42.898655459729056,6702,2,29
0.0858103,0.0954581,0.0,0.8989315731195153,0.10106842688048467,snapshot_30.xyz,32,13500,43.00249685682792,6702,2,30
0.0860912,0.0974052,0.0,0.8838460369672256,0.11615396303277437,snapshot_31.xyz,32,13500,42.938469512798584,6702,2,31
0.0858103,0.0960843,0.0,0.8930730618841997,0.10692693811580034,snapshot_32.xyz,32,13500,43.10920460679393,6702,2,32
