cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.112319,0.171657,0.0,0.6543222822256011,0.34567771777439893,snapshot_1.xyz,32,10000,40.0,10000,all,1
0.175356,0.1774,0.0,0.9884780157835401,0.01152198421645989,snapshot_2.xyz,32,10000,40.0,10000,all,2
0.170996,0.180364,0.0,0.9480605885875231,0.05193941141247693,snapshot_3.xyz,32,10000,40.0,10000,all,3
0.16762,0.180495,0.0,0.9286683841657664,0.07133161583423364,snapshot_4.xyz,32,10000,40.0,10000,all,4
0.166427,0.181153,0.0,0.9187095990681909,0.08129040093180906,snapshot_5.xyz,32,10000,40.0,10000,all,5
0.16709,0.182074,0.0,0.9177037907663915,0.08229620923360847,snapshot_6.xyz,32,10000,40.0,10000,all,6
0.16583,0.181219,0.0,0.9150806482763949,0.0849193517236051,snapshot_7.xyz,32,10000,40.0,10000,all,7
0.166891,0.181417,0.0,0.9199303262649036,0.08006967373509644,snapshot_8.xyz,32,10000,40.0,10000,all,8
0.167951,0.181614,0.0,0.9247690156045238,0.07523098439547615,snapshot_9.xyz,32,10000,40.0,10000,all,9
0.168349,0.183126,0.0,0.9193069252864148,0.08069307471358522,snapshot_10.xyz,32,10000,40.0,10000,all,10
0.168481,0.18089,0.0,0.9314002985239648,0.06859970147603522,snapshot_11.xyz,32,10000,40.0,10000,all,11
0.169408,0.182929,0.0,0.926086077111885,0.07391392288811505,snapshot_12.xyz,32,10000,40.0,10000,all,12
0.169871,0.182666,0.0,0.9299541239201603,0.0700458760798397,snapshot_13.xyz,32,10000,40.0,10000,all,13
0.169276,0.181285,0.0,0.9337562401743112,0.06624375982568875,snapshot_14.xyz,32,10000,40.0,10000,all,14
0.168547,0.182337,0.0,0.9243708078996583,0.07562919210034169,snapshot_15.xyz,32,10000,40.0,10000,all,15
0.171128,0.182403,0.0,0.9381863236898516,0.06181367631014845,snapshot_16.xyz,32,10000,40.0,10000,all,16
0.170268,0.181153,0.0,0.9399126705050427,0.06008732949495732,snapshot_17.xyz,32,10000,40.0,10000,all,17
0.169937,0.182995,0.0,0.9286428590945108,0.07135714090548917,snapshot_18.xyz,32,10000,40.0,10000,all,18
0.170731,0.182074,0.0,0.9377011544756526,0.06229884552434739,snapshot_19.xyz,32,10000,40.0,10000,all,19
0.170797,0.181614,0.0,0.9404396136861696,0.05956038631383043,snapshot_20.xyz,32,10000,40.0,10000,all,20
0.172318,0.182666,0.0,0.9433501582122563,0.05664984178774368,snapshot_21.xyz,32,10000,40.0,10000,all,21
0.172781,0.183258,0.0,0.9428292352857719,0.057170764714228106,snapshot_22.xyz,32,10000,40.0,10000,all,22
0.172384,0.181482,0.0,0.9498683064987161,0.05013169350128388,snapshot_23.xyz,32,10000,40.0,10000,all,23
0.172979,0.182206,0.0,0.9493595161520476,0.05064048384795239,snapshot_24.xyz,32,10000,40.0,10000,all,24
0.173969,0.182863,0.0,0.9513624954200687,0.04863750457993132,snapshot_25.xyz,32,10000,40.0,10000,all,25
0.171194,0.182469,0.0,0.9382086820226998,0.0617913179773002,snapshot_26.xyz,32,10000,40.0,10000,all,26
0.17245,0.182009,0.0,0.9474806190902647,0.05251938090973529,snapshot_27.xyz,32,10000,40.0,10000,all,27
0.172516,0.182403,0.0,0.9457958476560144,0.05420415234398557,snapshot_28.xyz,32,10000,40.0,10000,all,28
0.172648,0.182469,0.0,0.9461771588598611,0.05382284114013891,snapshot_29.xyz,32,10000,40.0,10000,all,29
0.173441,0.18306,0.0,0.9474543865399323,0.0525456134600677,snapshot_30.xyz,32,10000,40.0,10000,all,30
0.171855,0.183126,0.0,0.9384522132302349,0.061547786769765134,snapshot_31.xyz,32,10000,40.0,10000,all,31
0.174168,0.182666,0.0,0.9534779324012131,0.046522067598786854,snapshot_32.xyz,32,10000,40.0,10000,all,32
0.172648,0.181417,0.0,0.9516638462768098,0.04833615372319022,snapshot_33.xyz,32,10000,40.0,10000,all,33
0.173573,0.182337,0.0,0.9519351530407981,0.04806484695920188,snapshot_34.xyz,32,10000,40.0,10000,all,34
0.173507,0.1826,0.0,0.9502026286966045,0.049797371303395455,snapshot_35.xyz,32,10000,40.0,10000,all,35
0.173903,0.183389,0.0,0.9482738877468114,0.05172611225318857,snapshot_36.xyz,32,10000,40.0,10000,all,36
0.173507,0.182403,0.0,0.9512288723321436,0.048771127667856407,snapshot_37.xyz,32,10000,40.0,10000,all,37
0.173243,0.181811,0.0,0.9528741385284719,0.047125861471528085,snapshot_38.xyz,32,10000,40.0,10000,all,38
0.172913,0.181877,0.0,0.9507139440391034,0.049286055960896635,snapshot_39.xyz,32,10000,40.0,10000,all,39
0.173309,0.18214,0.0,0.9515153178873393,0.04848468211266066,snapshot_40.xyz,32,10000,40.0,10000,all,40
0.174366,0.182995,0.0,0.9528457061668352,0.04715429383316483,snapshot_41.xyz,32,10000,40.0,10000,all,41
0.17496,0.182797,0.0,0.9571273051527105,0.042872694847289505,snapshot_42.xyz,32,10000,40.0,10000,all,42
0.174432,0.183455,0.0,0.9508162764710691,0.049183723528930856,snapshot_43.xyz,32,10000,40.0,10000,all,43
0.173309,0.183258,0.0,0.9457104191904309,0.05428958080956914,snapshot_44.xyz,32,10000,40.0,10000,all,44
0.173837,0.18214,0.0,0.9544141868892061,0.045585813110793905,snapshot_45.xyz,32,10000,40.0,10000,all,45
0.173969,0.183126,0.0,0.9499961774952765,0.05000382250472346,snapshot_46.xyz,32,10000,40.0,10000,all,46
0.175224,0.18306,0.0,0.957194362504097,0.04280563749590305,snapshot_47.xyz,32,10000,40.0,10000,all,47
0.174366,0.181417,0.0,0.9611337416008422,0.038866258399157805,snapshot_48.xyz,32,10000,40.0,10000,all,48
0.172516,0.181088,0.0,0.9526638982152323,0.04733610178476766,snapshot_49.xyz,32,10000,40.0,10000,all,49
0.173177,0.180824,0.0,0.9577102597000398,0.04228974029996024,snapshot_50.xyz,32,10000,40.0,10000,all,50
0.173309,0.181943,0.0,0.9525455774610729,0.047454422538927066,snapshot_51.xyz,32,10000,40.0,10000,all,51
0.174498,0.182666,0.0,0.9552845083376216,0.044715491662378426,snapshot_52.xyz,32,10000,40.0,10000,all,52
0.176081,0.18352,0.0,0.959464908456844,0.04053509154315604,snapshot_53.xyz,32,10000,40.0,10000,all,53
0.174366,0.183192,0.0,0.951821040220097,0.04817895977990305,snapshot_54.xyz,32,10000,40.0,10000,all,54
0.175949,0.183718,0.0,0.957712363513646,0.04228763648635403,snapshot_55.xyz,32,10000,40.0,10000,all,55
0.174234,0.180956,0.0,0.9628528482061938,0.03714715179380623,snapshot_56.xyz,32,10000,40.0,10000,all,56
0.174234,0.180232,0.0,0.9667206711349816,0.03327932886501839,snapshot_57.xyz,32,10000,40.0,10000,all,57
0.175751,0.182403,0.0,0.9635313015685047,0.03646869843149525,snapshot_58.xyz,32,10000,40.0,10000,all,58
0.175158,0.182535,0.0,0.9595858328539733,0.04041416714602675,snapshot_59.xyz,32,10000,40.0,10000,all,59
0.175422,0.181548,0.0,0.9662568576905282,0.03374314230947184,snapshot_60.xyz,32,10000,40.0,10000,all,60
0.174498,0.182272,0.0,0.9573494557584269,0.04265054424157311,snapshot_61.xyz,32,10000,40.0,10000,all,61
0.174696,0.181811,0.0,0.960865954205191,0.03913404579480895,snapshot_62.xyz,32,10000,40.0,10000,all,62
0.175685,0.181614,0.0,0.9673538383604788,0.032646161639521165,snapshot_63.xyz,32,10000,40.0,10000,all,63
0.175158,0.182206,0.0,0.9613185076232397,0.03868149237676033,snapshot_64.xyz,32,10000,40.0,10000,all,64
0.174234,0.180956,0.0,0.9628528482061938,0.03714715179380623,snapshot_65.xyz,32,10000,40.0,10000,all,65
0.176213,0.182337,0.0,0.9664138381129448,0.03358616188705521,snapshot_66.xyz,32,10000,40.0,10000,all,66
0.174564,0.181417,0.0,0.9622251497930183,0.03777485020698168,snapshot_67.xyz,32,10000,40.0,10000,all,67
0.176015,0.181417,0.0,0.9702232977063892,0.029776702293610846,snapshot_68.xyz,32,10000,40.0,10000,all,68
0.174828,0.182995,0.0,0.9553703653105278,0.04462963468947223,snapshot_69.xyz,32,10000,40.0,10000,all,69
0.174894,0.181153,0.0,0.965449095515945,0.034550904484054956,snapshot_70.xyz,32,10000,40.0,10000,all,70
0.175751,0.182272,0.0,0.9642237974016854,0.0357762025983146,snapshot_71.xyz,32,10000,40.0,10000,all,71
0.175158,0.182797,0.0,0.9582104739136857,0.041789526086314255,snapshot_72.xyz,32,10000,40.0,10000,all,72
0.17463,0.181877,0.0,0.9601543900548173,0.039845609945182714,snapshot_73.xyz,32,10000,40.0,10000,all,73
0.174101,0.181877,0.0,0.95724583097368,0.04275416902632001,snapshot_74.xyz,32,10000,40.0,10000,all,74
0.174366,0.18168,0.0,0.9597424042272126,0.040257595772787425,snapshot_75.xyz,32,10000,40.0,10000,all,75
0.176081,0.1826,0.0,0.9642990142387732,0.03570098576122682,snapshot_76.xyz,32,10000,40.0,10000,all,76
0.176147,0.182535,0.0,0.9650039718410167,0.03499602815898328,snapshot_77.xyz,32,10000,40.0,10000,all,77
0.176411,0.18168,0.0,0.9709984588287098,0.02900154117129017,snapshot_78.xyz,32,10000,40.0,10000,all,78
0.175685,0.181614,0.0,0.9673538383604788,0.032646161639521165,snapshot_79.xyz,32,10000,40.0,10000,all,79
0.174894,0.182535,0.0,0.9581395348837208,0.041860465116279166,snapshot_80.xyz,32,10000,40.0,10000,all,80
0.174894,0.181088,0.0,0.9657956352712493,0.03420436472875066,snapshot_81.xyz,32,10000,40.0,10000,all,81
0.175685,0.181088,0.0,0.9701636773281499,0.029836322671850102,snapshot_82.xyz,32,10000,40.0,10000,all,82
0.175685,0.182206,0.0,0.9642108382819446,0.03578916171805535,snapshot_83.xyz,32,10000,40.0,10000,all,83
0.174762,0.182206,0.0,0.9591451434091084,0.04085485659089161,snapshot_84.xyz,32,10000,40.0,10000,all,84
0.175422,0.18168,0.0,0.9655548216644649,0.034445178335535065,snapshot_85.xyz,32,10000,40.0,10000,all,85
0.174894,0.182009,0.0,0.9609085265014367,0.039091473498563345,snapshot_86.xyz,32,10000,40.0,10000,all,86
0.176279,0.182863,0.0,0.963994903288254,0.03600509671174601,snapshot_87.xyz,32,10000,40.0,10000,all,87
0.175685,0.181943,0.0,0.9656046124335644,0.034395387566435565,snapshot_88.xyz,32,10000,40.0,10000,all,88
0.176543,0.182272,0.0,0.9685689518960675,0.03143104810393249,snapshot_89.xyz,32,10000,40.0,10000,all,89
0.176147,0.182797,0.0,0.9636208471692643,0.03637915283073567,snapshot_90.xyz,32,10000,40.0,10000,all,90
0.17707,0.183258,0.0,0.9662333977234282,0.0337666022765718,snapshot_91.xyz,32,10000,40.0,10000,all,91
0.175488,0.18352,0.0,0.9562336530078467,0.043766346992153315,snapshot_92.xyz,32,10000,40.0,10000,all,92
0.176015,0.182732,0.0,0.9632412494801129,0.036758750519887085,snapshot_93.xyz,32,10000,40.0,10000,all,93
0.175224,0.181745,0.0,0.9641200583234752,0.03587994167652475,snapshot_94.xyz,32,10000,40.0,10000,all,94
0.174168,0.182272,0.0,0.9555389747191011,0.0444610252808989,snapshot_95.xyz,32,10000,40.0,10000,all,95
0.176411,0.181877,0.0,0.9699467222353568,0.03005327776464317,snapshot_96.xyz,32,10000,40.0,10000,all,96
0.175092,0.181482,0.0,0.964789896518663,0.03521010348133702,snapshot_97.xyz,32,10000,40.0,10000,all,97
0.176675,0.182337,0.0,0.9689476080005703,0.031052391999429663,snapshot_98.xyz,32,10000,40.0,10000,all,98
0.175422,0.182074,0.0,0.9634654041763238,0.03653459582367624,snapshot_99.xyz,32,10000,40.0,10000,all,99
0.175619,0.18214,0.0,0.9641978697705063,0.035802130229493745,snapshot_100.xyz,32,10000,40.0,10000,all,100
0.175422,0.1826,0.0,0.9606900328587075,0.039309967141292534,snapshot_101.xyz,32,10000,40.0,10000,all,101
0.175883,0.182666,0.0,0.962866652798003,0.03713334720199701,snapshot_102.xyz,32,10000,40.0,10000,all,102
0.177861,0.183258,0.0,0.9705497167927184,0.029450283207281602,snapshot_103.xyz,32,10000,40.0,10000,all,103
