# RDF for snapshot_530.xyz, snapshot 530
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.030680
0.646750 0.102588
0.746250 0.583704
0.845750 1.493856
0.945250 3.079180
1.044750 3.684999
1.144250 2.937985
1.243750 1.836112
1.343250 1.443853
1.442750 1.265900
1.542250 1.264493
1.641750 1.281837
1.741250 1.295174
1.840750 1.337183
1.940250 1.340064
2.039750 1.327914
2.139250 1.255141
2.238750 1.217140
2.338250 1.153403
2.437750 1.146959
2.537250 1.111564
2.636750 1.105820
2.736250 1.093451
2.835750 1.108066
2.935250 1.102297
3.034750 1.068220
3.134250 1.081298
3.233750 1.055430
3.333250 1.049657
3.432750 1.021745
3.532250 1.035229
3.631750 1.037258
3.731250 1.027527
3.830750 1.017888
3.930250 1.025587
4.029750 1.025302
4.129250 1.009633
4.228750 1.006927
4.328250 1.004825
4.427750 1.013228
4.527250 1.002141
4.626750 1.004795
4.726250 1.010772
4.825750 0.999788
4.925250 1.001119
5.024750 0.993627
5.124250 1.011130
5.223750 1.000622
5.323250 1.002508
5.422750 0.995515
5.522250 1.002155
5.621750 0.986622
5.721250 1.002525
5.820750 0.997816
5.920250 0.997417
6.019750 0.996023
6.119250 0.991802
6.218750 0.993758
6.318250 0.996754
6.417750 0.998920
6.517250 0.994758
6.616750 0.993191
6.716250 0.998368
6.815750 1.001025
6.915250 1.002847
7.014750 0.996501
7.114250 0.992463
7.213750 0.993216
7.313250 0.994860
7.412750 0.999253
7.512250 0.994345
7.611750 0.993985
7.711250 1.001238
7.810750 0.994489
7.910250 0.996733
8.009750 0.997801
8.109250 0.995497
8.208750 0.999748
8.308250 0.999334
8.407750 0.996008
8.507250 1.000236
8.606750 1.002230
8.706250 0.997085
8.805750 0.999644
8.905251 1.002617
9.004749 0.995492
9.104250 1.001433
9.203751 0.996020
9.303249 1.002064
9.402750 1.006907
9.502251 0.999704
9.601749 1.001800
9.701250 1.001634
9.800751 1.005037
9.900249 1.003400
9.999750 1.007161
10.099251 1.001705
10.198750 1.002059
10.298250 1.001447
10.397750 1.000527
10.497250 1.002366
10.596750 0.994590
10.696250 0.999207
10.795750 1.000279
10.895250 1.001886
10.994750 0.993510
11.094250 0.996428
11.193750 0.996158
11.293250 0.999460
11.392750 0.995591
11.492250 0.997514
11.591750 0.993282
11.691250 0.998840
11.790751 0.998777
11.890250 0.998154
11.989750 0.994123
12.089251 0.998118
12.188749 0.999622
12.288250 1.000303
12.387751 0.990775
12.487249 0.991986
12.586750 0.998740
12.686251 0.995786
12.785749 0.994795
12.885250 0.998244
12.984751 0.995713
13.084249 0.995643
13.183750 0.999411
13.283251 0.995965
13.382750 0.995242
13.482250 0.999522
13.581750 0.990311
13.681250 1.002052
13.780750 0.995660
13.880250 0.997565
13.979750 0.995478
14.079250 0.999766
14.178750 0.997175
14.278250 0.997532
14.377750 0.998704
14.477250 0.996882
14.576750 1.003482
14.676250 0.997089
14.775750 1.001865
14.875250 0.999542
14.974751 1.001177
15.074250 0.998817
15.173750 1.003202
15.273251 0.999251
15.372749 1.004353
15.472250 1.001340
15.571751 0.997803
15.671249 1.001925
15.770750 0.998755
15.870251 1.000365
15.969750 1.001728
16.069250 1.000924
16.168751 1.001239
16.268250 1.001621
16.367750 0.998120
16.467251 0.999885
16.566750 1.001022
16.666250 1.003553
16.765751 1.000434
16.865250 1.003772
16.964750 0.999616
17.064251 0.997554
17.163750 1.002881
17.263250 0.999237
17.362751 1.000908
17.462250 0.999851
17.561750 0.998223
17.661251 0.997425
17.760750 1.000277
17.860249 0.995814
17.959751 1.001073
18.059250 1.001370
18.158749 1.000763
18.258251 0.998642
18.357750 1.000969
18.457249 0.994316
18.556751 0.998296
18.656250 0.999505
18.755749 0.998650
18.855251 0.999045
18.954750 1.000127
19.054249 0.998448
19.153751 0.999312
19.253250 0.998824
19.352749 0.998661
19.452251 0.997238
19.551750 1.000196
19.651249 0.999231
19.750751 0.999736
19.850250 0.996831
