# RDF for snapshot_197.xyz, snapshot 197
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.000000
0.746250 0.000000
0.845750 0.213000
0.945250 6.389584
1.044750 16.662157
1.144250 14.461761
1.243750 5.927016
1.343250 3.061240
1.442750 2.534259
1.542250 2.861997
1.641750 4.104082
1.741250 5.955707
1.840750 7.292130
1.940250 7.498543
2.039750 7.191352
2.139250 6.312834
2.238750 4.923699
2.338250 4.000311
2.437750 3.911442
2.537250 4.568209
2.636750 5.514523
2.736250 6.147006
2.835750 6.127521
2.935250 5.664986
3.034750 5.165269
3.134250 4.758356
3.233750 4.444905
3.333250 4.305410
3.432750 4.567447
3.532250 4.949991
3.631750 5.225058
3.731250 5.188076
3.830750 4.967856
3.930250 4.656891
4.029750 4.394834
4.129250 4.269491
4.228750 4.259892
4.328250 4.333771
4.427750 4.503263
4.527250 4.549116
4.626750 4.541711
4.726250 4.404025
4.825750 4.216389
4.925250 4.065751
5.024750 3.992104
5.124250 3.987018
5.223750 4.017381
5.323250 4.047929
5.422750 4.040527
5.522250 4.032839
5.621750 3.927151
5.721250 3.814434
5.820750 3.713310
5.920250 3.675780
6.019750 3.652413
6.119250 3.656347
6.218750 3.646003
6.318250 3.619214
6.417750 3.564383
6.517250 3.500610
6.616750 3.445561
6.716250 3.391686
6.815750 3.344221
6.915250 3.290149
7.014750 3.275318
7.114250 3.253616
7.213750 3.228822
7.313250 3.192492
7.412750 3.122877
7.512250 3.078351
7.611750 3.044874
7.711250 2.995760
7.810750 2.950192
7.910250 2.930499
8.009750 2.886623
8.109250 2.862966
8.208750 2.826389
8.308250 2.790066
8.407750 2.733810
8.507250 2.706004
8.606750 2.654375
8.706250 2.621381
8.805750 2.599801
8.905251 2.567795
9.004749 2.515969
9.104250 2.502170
9.203751 2.458374
9.303249 2.425901
9.402750 2.381606
9.502251 2.347768
9.601749 2.319217
9.701250 2.287522
9.800751 2.252714
9.900249 2.224251
9.999750 2.197926
10.099251 2.171458
10.198750 2.124174
10.298250 2.103532
10.397750 2.069039
10.497250 2.038938
10.596750 2.006902
10.696250 1.980478
10.795750 1.964497
10.895250 1.932082
10.994750 1.901163
11.094250 1.873226
11.193750 1.850566
11.293250 1.824373
11.392750 1.794895
11.492250 1.775389
11.591750 1.742027
11.691250 1.723694
11.790751 1.709138
11.890250 1.682648
11.989750 1.656914
12.089251 1.630482
12.188749 1.614524
12.288250 1.592022
12.387751 1.573535
12.487249 1.550326
12.586750 1.524339
12.686251 1.511729
12.785749 1.495516
12.885250 1.475092
12.984751 1.456594
13.084249 1.436588
13.183750 1.421922
13.283251 1.402064
13.382750 1.386916
13.482250 1.372622
13.581750 1.354288
13.681250 1.333555
13.780750 1.323121
13.880250 1.312392
13.979750 1.293667
14.079250 1.277462
14.178750 1.267752
14.278250 1.254082
14.377750 1.236213
14.477250 1.224529
14.576750 1.213293
14.676250 1.200586
14.775750 1.187473
14.875250 1.176613
14.974751 1.166135
15.074250 1.150879
15.173750 1.144685
15.273251 1.132375
15.372749 1.116758
15.472250 1.106152
15.571751 1.101063
15.671249 1.091314
15.770750 1.079511
15.870251 1.070106
15.969750 1.059108
16.069250 1.054895
16.168751 1.042685
16.268250 1.032523
16.367750 1.023569
16.467251 1.016497
16.566750 1.008336
16.666250 1.001133
16.765751 0.993343
16.865250 0.984677
16.964750 0.978181
17.064251 0.967346
17.163750 0.958680
17.263250 0.959911
17.362751 0.948618
17.462250 0.940355
17.561750 0.936154
17.661251 0.926615
17.760750 0.923088
17.860249 0.913843
17.959751 0.907865
18.059250 0.904793
18.158749 0.898560
18.258251 0.891659
18.357750 0.885098
18.457249 0.881507
18.556751 0.872846
18.656250 0.868485
18.755749 0.866453
18.855251 0.854382
18.954750 0.853082
19.054249 0.850657
19.153751 0.846303
19.253250 0.839232
19.352749 0.833790
19.452251 0.830786
19.551750 0.824096
19.651249 0.817555
19.750751 0.815308
19.850250 0.812920
