# RDF for snapshot_268.xyz, snapshot 268
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.000000
0.746250 0.000000
0.845750 0.012866
0.945250 6.761604
1.044750 18.902958
1.144250 16.096407
1.243750 4.444105
1.343250 2.392622
1.442750 2.336631
1.542250 2.843927
1.641750 4.274943
1.741250 6.701689
1.840750 8.095588
1.940250 7.780204
2.039750 7.453097
2.139250 6.546999
2.238750 4.661483
2.338250 3.664456
2.437750 3.864075
2.537250 4.844232
2.636750 6.092241
2.736250 6.739257
2.835750 6.364918
2.935250 5.710133
3.034750 5.142596
3.134250 4.766484
3.233750 4.414168
3.333250 4.385289
3.432750 4.758904
3.532250 5.297077
3.631750 5.603989
3.731250 5.410933
3.830750 5.008175
3.930250 4.638667
4.029750 4.404037
4.129250 4.333669
4.228750 4.373407
4.328250 4.537206
4.427750 4.705230
4.527250 4.787102
4.626750 4.675129
4.726250 4.476432
4.825750 4.264390
4.925250 4.101895
5.024750 4.046291
5.124250 4.090992
5.223750 4.169652
5.323250 4.223606
5.422750 4.194221
5.522250 4.124850
5.621750 4.004824
5.721250 3.857014
5.820750 3.778496
5.920250 3.744241
6.019750 3.727500
6.119250 3.759576
6.218750 3.783279
6.318250 3.717184
6.417750 3.668286
6.517250 3.580373
6.616750 3.475502
6.716250 3.435077
6.815750 3.386189
6.915250 3.379812
7.014750 3.372848
7.114250 3.343410
7.213750 3.330005
7.313250 3.239855
7.412750 3.191100
7.512250 3.113197
7.611750 3.083330
7.711250 3.035150
7.810750 3.023218
7.910250 2.998271
8.009750 2.967418
8.109250 2.919708
8.208750 2.885509
8.308250 2.828885
8.407750 2.768782
8.507250 2.730722
8.606750 2.701499
8.706250 2.680879
8.805750 2.647651
8.905251 2.610845
9.004749 2.579005
9.104250 2.529915
9.203751 2.490430
9.303249 2.449853
9.402750 2.412782
9.502251 2.380573
9.601749 2.352212
9.701250 2.328833
9.800751 2.295163
9.900249 2.255344
9.999750 2.220960
10.099251 2.191656
10.198750 2.152160
10.298250 2.126607
10.397750 2.093435
10.497250 2.063817
10.596750 2.039394
10.696250 2.015606
10.795750 1.974897
10.895250 1.955590
10.994750 1.925438
11.094250 1.893474
11.193750 1.873165
11.293250 1.836618
11.392750 1.820745
11.492250 1.792077
11.591750 1.771526
11.691250 1.752248
11.790751 1.721027
11.890250 1.693238
11.989750 1.676426
12.089251 1.648991
12.188749 1.632639
12.288250 1.613224
12.387751 1.589305
12.487249 1.569647
12.586750 1.549465
12.686251 1.529523
12.785749 1.513799
12.885250 1.488283
12.984751 1.464796
13.084249 1.454734
13.183750 1.440758
13.283251 1.422820
13.382750 1.404501
13.482250 1.386369
13.581750 1.370188
13.681250 1.352355
13.780750 1.338042
13.880250 1.321946
13.979750 1.308101
14.079250 1.299036
14.178750 1.280693
14.278250 1.270588
14.377750 1.253090
14.477250 1.239619
14.576750 1.226639
14.676250 1.211322
14.775750 1.203057
14.875250 1.190152
14.974751 1.180577
15.074250 1.166209
15.173750 1.157072
15.273251 1.144533
15.372749 1.130109
15.472250 1.122308
15.571751 1.111499
15.671249 1.100516
15.770750 1.091797
15.870251 1.084300
15.969750 1.071969
16.069250 1.062935
16.168751 1.052561
16.268250 1.042821
16.367750 1.032770
16.467251 1.026331
16.566750 1.017922
16.666250 1.011047
16.765751 1.002987
16.865250 0.994148
16.964750 0.984219
17.064251 0.976657
17.163750 0.968740
17.263250 0.960812
17.362751 0.955654
17.462250 0.949031
17.561750 0.943035
17.661251 0.934887
17.760750 0.928732
17.860249 0.919318
17.959751 0.914642
18.059250 0.906615
18.158749 0.899675
18.258251 0.894595
18.357750 0.890153
18.457249 0.887589
18.556751 0.879803
18.656250 0.869806
18.755749 0.865413
18.855251 0.861006
18.954750 0.852718
19.054249 0.848465
19.153751 0.848507
19.253250 0.840622
19.352749 0.836535
19.452251 0.830371
19.551750 0.826707
19.651249 0.817869
19.750751 0.813865
19.850250 0.810764
