# RDF for snapshot_602.xyz, snapshot 602
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.013635
0.646750 0.041524
0.746250 0.424011
0.845750 1.505292
0.945250 3.400834
1.044750 4.146092
1.144250 3.024718
1.243750 1.894978
1.343250 1.421735
1.442750 1.320961
1.542250 1.325158
1.641750 1.382835
1.741250 1.417366
1.840750 1.462232
1.940250 1.437939
2.039750 1.400730
2.139250 1.328052
2.238750 1.260638
2.338250 1.232967
2.437750 1.194842
2.537250 1.181047
2.636750 1.169716
2.736250 1.166594
2.835750 1.128178
2.935250 1.143880
3.034750 1.128572
3.134250 1.083903
3.233750 1.073833
3.333250 1.074625
3.432750 1.075169
3.532250 1.072477
3.631750 1.072338
3.731250 1.053629
3.830750 1.054999
3.930250 1.039835
4.029750 1.020700
4.129250 1.028784
4.228750 1.037896
4.328250 1.015754
4.427750 1.027117
4.527250 1.033257
4.626750 1.029614
4.726250 1.020854
4.825750 1.010404
4.925250 1.020468
5.024750 1.018156
5.124250 1.011481
5.223750 1.024856
5.323250 1.014701
5.422750 1.011163
5.522250 1.019073
5.621750 1.014397
5.721250 1.021462
5.820750 1.011140
5.920250 1.012488
6.019750 1.005995
6.119250 1.006784
6.218750 1.009349
6.318250 1.006755
6.417750 0.992831
6.517250 1.004784
6.616750 1.000860
6.716250 1.004087
6.815750 1.000298
6.915250 0.998074
7.014750 0.990561
7.114250 0.997853
7.213750 0.986960
7.313250 0.992008
7.412750 1.006295
7.512250 0.994128
7.611750 0.991494
7.711250 0.996504
7.810750 0.996309
7.910250 0.987497
8.009750 0.991865
8.109250 0.997240
8.208750 0.992038
8.308250 0.992653
8.407750 0.991323
8.507250 0.993129
8.606750 0.996944
8.706250 1.001886
8.805750 0.992686
8.905251 0.994898
9.004749 0.996212
9.104250 0.992862
9.203751 0.996364
9.303249 1.001532
9.402750 0.999063
9.502251 0.997528
9.601749 1.001528
9.701250 1.006241
9.800751 0.996772
9.900249 1.001692
9.999750 1.003772
10.099251 1.004285
10.198750 1.002797
10.298250 0.996620
10.397750 1.001384
10.497250 1.007931
10.596750 1.006811
10.696250 1.000736
10.795750 1.000059
10.895250 1.002162
10.994750 1.001525
11.094250 1.007457
11.193750 1.003474
11.293250 1.005412
11.392750 0.999196
11.492250 1.003614
11.591750 1.004698
11.691250 1.005708
11.790751 1.000979
11.890250 0.998099
11.989750 1.006240
12.089251 1.000598
12.188749 0.996845
12.288250 1.001282
12.387751 1.000325
12.487249 0.999687
12.586750 0.994546
12.686251 0.996762
12.785749 0.999376
12.885250 0.995568
12.984751 0.997256
13.084249 0.998124
13.183750 0.995504
13.283251 1.002373
13.382750 0.994711
13.482250 0.996773
13.581750 0.999271
13.681250 0.996840
13.780750 0.996409
13.880250 0.999491
13.979750 0.998338
14.079250 0.998059
14.178750 0.999709
14.278250 0.996741
14.377750 0.996797
14.477250 0.998631
14.576750 1.002907
14.676250 0.998874
14.775750 0.995002
14.875250 0.997125
14.974751 1.000038
15.074250 0.995035
15.173750 0.999505
15.273251 0.997390
15.372749 0.996093
15.472250 1.000156
15.571751 1.002559
15.671249 0.998786
15.770750 0.999282
15.870251 1.000211
15.969750 0.996656
16.069250 0.998587
16.168751 0.997662
16.268250 0.999391
16.367750 1.004318
16.467251 1.001710
16.566750 1.000503
16.666250 0.998786
16.765751 0.999648
16.865250 0.999556
16.964750 0.998787
17.064251 1.000465
17.163750 1.000325
17.263250 1.001350
17.362751 0.997918
17.462250 0.998462
17.561750 1.001270
17.661251 0.998267
17.760750 1.001307
17.860249 0.999808
17.959751 0.999945
18.059250 0.996707
18.158749 0.998443
18.258251 0.999334
18.357750 0.999738
18.457249 0.996719
18.556751 0.998946
18.656250 0.994259
18.755749 0.998799
18.855251 0.997044
18.954750 0.996918
19.054249 0.994921
19.153751 0.998067
19.253250 0.998854
19.352749 0.994707
19.452251 0.996290
19.551750 0.995923
19.651249 0.996749
19.750751 0.997949
19.850250 0.996609
