# RDF for snapshot_857.xyz, snapshot 857
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.000000
0.746250 0.056902
0.845750 1.186508
0.945250 5.678740
1.044750 11.061557
1.144250 8.606108
1.243750 5.792086
1.343250 4.366151
1.442750 3.778528
1.542250 3.643324
1.641750 3.899048
1.741250 4.396570
1.840750 4.915286
1.940250 5.435295
2.039750 5.516084
2.139250 5.248693
2.238750 4.703348
2.338250 4.454109
2.437750 4.291407
2.537250 4.296957
2.636750 4.395600
2.736250 4.553859
2.835750 4.659477
2.935250 4.688625
3.034750 4.610875
3.134250 4.498999
3.233750 4.365028
3.333250 4.254462
3.432750 4.244992
3.532250 4.244045
3.631750 4.258580
3.731250 4.283521
3.830750 4.277614
3.930250 4.246682
4.029750 4.190971
4.129250 4.126063
4.228750 4.068066
4.328250 4.022799
4.427750 4.028109
4.527250 4.020900
4.626750 3.980734
4.726250 3.988415
4.825750 3.931897
4.925250 3.905457
5.024750 3.872132
5.124250 3.832908
5.223750 3.799066
5.323250 3.781036
5.422750 3.752685
5.522250 3.706771
5.621750 3.696626
5.721250 3.677626
5.820750 3.655722
5.920250 3.611744
6.019750 3.562071
6.119250 3.553993
6.218750 3.520612
6.318250 3.494408
6.417750 3.468843
6.517250 3.445261
6.616750 3.421688
6.716250 3.386795
6.815750 3.354512
6.915250 3.333444
7.014750 3.289122
7.114250 3.261878
7.213750 3.242603
7.313250 3.210704
7.412750 3.198030
7.512250 3.173421
7.611750 3.140894
7.711250 3.104089
7.810750 3.087434
7.910250 3.041471
8.009750 3.029568
8.109250 2.994866
8.208750 2.980573
8.308250 2.948499
8.407750 2.934471
8.507250 2.899751
8.606750 2.865587
8.706250 2.838494
8.805750 2.817053
8.905251 2.787688
9.004749 2.760332
9.104250 2.748190
9.203751 2.715960
9.303249 2.690768
9.402750 2.669383
9.502251 2.637965
9.601749 2.607501
9.701250 2.583244
9.800751 2.566515
9.900249 2.540302
9.999750 2.510813
10.099251 2.486830
10.198750 2.466419
10.298250 2.445421
10.397750 2.414988
10.497250 2.392067
10.596750 2.368044
10.696250 2.342690
10.795750 2.314460
10.895250 2.299419
10.994750 2.268666
11.094250 2.246941
11.193750 2.228548
11.293250 2.205711
11.392750 2.180663
11.492250 2.154000
11.591750 2.140977
11.691250 2.113273
11.790751 2.091599
11.890250 2.061062
11.989750 2.045299
12.089251 2.025911
12.188749 2.001766
12.288250 1.983450
12.387751 1.959910
12.487249 1.939273
12.586750 1.917975
12.686251 1.895375
12.785749 1.877971
12.885250 1.851811
12.984751 1.841623
13.084249 1.815142
13.183750 1.798740
13.283251 1.776581
13.382750 1.759730
13.482250 1.730516
13.581750 1.716054
13.681250 1.702300
13.780750 1.680580
13.880250 1.662261
13.979750 1.643036
14.079250 1.625026
14.178750 1.609220
14.278250 1.590627
14.377750 1.567806
14.477250 1.553911
14.576750 1.531513
14.676250 1.517650
14.775750 1.498747
14.875250 1.486940
14.974751 1.464895
15.074250 1.454675
15.173750 1.437102
15.273251 1.417492
15.372749 1.403503
15.472250 1.385018
15.571751 1.364558
15.671249 1.353983
15.770750 1.339127
15.870251 1.325505
15.969750 1.307976
16.069250 1.292163
16.168751 1.277754
16.268250 1.266405
16.367750 1.254919
16.467251 1.234281
16.566750 1.216255
16.666250 1.207171
16.765751 1.193314
16.865250 1.178548
16.964750 1.169365
17.064251 1.154655
17.163750 1.141331
17.263250 1.130287
17.362751 1.119286
17.462250 1.101640
17.561750 1.086582
17.661251 1.078067
17.760750 1.067045
17.860249 1.054552
17.959751 1.045117
18.059250 1.033893
18.158749 1.022630
18.258251 1.010164
18.357750 0.999798
18.457249 0.987503
18.556751 0.973925
18.656250 0.966635
18.755749 0.958375
18.855251 0.947512
18.954750 0.937440
19.054249 0.927339
19.153751 0.919171
19.253250 0.908306
19.352749 0.898333
19.452251 0.890504
19.551750 0.879126
19.651249 0.871054
19.750751 0.863244
19.850250 0.857756
