# RDF for snapshot_215.xyz, snapshot 215
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.000000
0.746250 0.000000
0.845750 0.021443
0.945250 6.873782
1.044750 18.841105
1.144250 16.048742
1.243750 4.418971
1.343250 2.459540
1.442750 2.330240
1.542250 2.867160
1.641750 4.262413
1.741250 6.721267
1.840750 8.056925
1.940250 7.812828
2.039750 7.432433
2.139250 6.565115
2.238750 4.692115
2.338250 3.655657
2.437750 3.861664
2.537250 4.842801
2.636750 6.084437
2.736250 6.691544
2.835750 6.436327
2.935250 5.694332
3.034750 5.142040
3.134250 4.764191
3.233750 4.430662
3.333250 4.373818
3.432750 4.746916
3.532250 5.316521
3.631750 5.580395
3.731250 5.445564
3.830750 5.002734
3.930250 4.650065
4.029750 4.403407
4.129250 4.322143
4.228750 4.373865
4.328250 4.533599
4.427750 4.721364
4.527250 4.792097
4.626750 4.679002
4.726250 4.475928
4.825750 4.252258
4.925250 4.109849
5.024750 4.060097
5.124250 4.074073
5.223750 4.170590
5.323250 4.224617
5.422750 4.216762
5.522250 4.126713
5.621750 3.986864
5.721250 3.865005
5.820750 3.779705
5.920250 3.729141
6.019750 3.749959
6.119250 3.756924
6.218750 3.768879
6.318250 3.744609
6.417750 3.661340
6.517250 3.563671
6.616750 3.486444
6.716250 3.432990
6.815750 3.380405
6.915250 3.382498
7.014750 3.365025
7.114250 3.356112
7.213750 3.316018
7.313250 3.250057
7.412750 3.173476
7.512250 3.123047
7.611750 3.071377
7.711250 3.050282
7.810750 3.018997
7.910250 2.989609
8.009750 2.962543
8.109250 2.928908
8.208750 2.878255
8.308250 2.813572
8.407750 2.773894
8.507250 2.733614
8.606750 2.707110
8.706250 2.659588
8.805750 2.654021
8.905251 2.612317
9.004749 2.570673
9.104250 2.531761
9.203751 2.486423
9.303249 2.449912
9.402750 2.401927
9.502251 2.382818
9.601749 2.357231
9.701250 2.328349
9.800751 2.286643
9.900249 2.257177
9.999750 2.220622
10.099251 2.180842
10.198750 2.157032
10.298250 2.120743
10.397750 2.089998
10.497250 2.065801
10.596750 2.036695
10.696250 2.014680
10.795750 1.979012
10.895250 1.946466
10.994750 1.918079
11.094250 1.898872
11.193750 1.864925
11.293250 1.842710
11.392750 1.815267
11.492250 1.794604
11.591750 1.766162
11.691250 1.753540
11.790751 1.717275
11.890250 1.692079
11.989750 1.670946
12.089251 1.645794
12.188749 1.637896
12.288250 1.608329
12.387751 1.590156
12.487249 1.565012
12.586750 1.551598
12.686251 1.526556
12.785749 1.506885
12.885250 1.482731
12.984751 1.473227
13.084249 1.449008
13.183750 1.438631
13.283251 1.422907
13.382750 1.403235
13.482250 1.381523
13.581750 1.365853
13.681250 1.352593
13.780750 1.338012
13.880250 1.315208
13.979750 1.310262
14.079250 1.295067
14.178750 1.281299
14.278250 1.265471
14.377750 1.253160
14.477250 1.237829
14.576750 1.221257
14.676250 1.210837
14.775750 1.199697
14.875250 1.190014
14.974751 1.179329
15.074250 1.166009
15.173750 1.153524
15.273251 1.140597
15.372749 1.130776
15.472250 1.121055
15.571751 1.107448
15.671249 1.100076
15.770750 1.091604
15.870251 1.082097
15.969750 1.071068
16.069250 1.064880
16.168751 1.050666
16.268250 1.039771
16.367750 1.034410
16.467251 1.025895
16.566750 1.018963
16.666250 1.008315
16.765751 1.000822
16.865250 0.995971
16.964750 0.987127
17.064251 0.974383
17.163750 0.970340
17.263250 0.962648
17.362751 0.954477
17.462250 0.948642
17.561750 0.943640
17.661251 0.935297
17.760750 0.930317
17.860249 0.919400
17.959751 0.914576
18.059250 0.910222
18.158749 0.901095
18.258251 0.897741
18.357750 0.886936
18.457249 0.888753
18.556751 0.881192
18.656250 0.873782
18.755749 0.867594
18.855251 0.862440
18.954750 0.854685
19.054249 0.852872
19.153751 0.847268
19.253250 0.842397
19.352749 0.838744
19.452251 0.831755
19.551750 0.828970
19.651249 0.823041
19.750751 0.812980
19.850250 0.814739
