# RDF for snapshot_47.xyz, snapshot 47
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.051133
0.646750 0.251585
0.746250 0.671810
0.845750 1.475272
0.945250 2.936095
1.044750 3.490065
1.144250 2.770770
1.243750 2.046444
1.343250 1.574287
1.442750 1.312604
1.542250 1.208992
1.641750 1.298164
1.741250 1.288760
1.840750 1.356514
1.940250 1.345230
2.039750 1.314876
2.139250 1.292044
2.238750 1.246343
2.338250 1.192904
2.437750 1.163494
2.537250 1.150837
2.636750 1.171188
2.736250 1.142805
2.835750 1.136324
2.935250 1.140791
3.034750 1.123460
3.134250 1.122145
3.233750 1.117785
3.333250 1.121060
3.432750 1.092021
3.532250 1.116862
3.631750 1.108970
3.731250 1.087231
3.830750 1.085622
3.930250 1.095435
4.029750 1.086322
4.129250 1.072431
4.228750 1.066919
4.328250 1.082473
4.427750 1.087373
4.527250 1.075560
4.626750 1.076908
4.726250 1.068835
4.825750 1.059768
4.925250 1.082585
5.024750 1.059958
5.124250 1.058576
5.223750 1.065109
5.323250 1.072085
5.422750 1.053964
5.522250 1.067580
5.621750 1.066368
5.721250 1.055691
5.820750 1.069362
5.920250 1.060299
6.019750 1.056194
6.119250 1.060339
6.218750 1.062634
6.318250 1.057144
6.417750 1.055439
6.517250 1.050119
6.616750 1.049284
6.716250 1.060732
6.815750 1.054309
6.915250 1.056964
7.014750 1.048293
7.114250 1.060149
7.213750 1.045524
7.313250 1.045333
7.412750 1.049442
7.512250 1.052973
7.611750 1.044747
7.711250 1.055553
7.810750 1.053755
7.910250 1.048840
8.009750 1.055659
8.109250 1.048549
8.208750 1.042560
8.308250 1.042461
8.407750 1.042848
8.507250 1.044842
8.606750 1.050537
8.706250 1.051788
8.805750 1.053752
8.905251 1.045352
9.004749 1.046175
9.104250 1.047550
9.203751 1.047447
9.303249 1.047790
9.402750 1.043936
9.502251 1.040712
9.601749 1.043629
9.701250 1.050810
9.800751 1.038470
9.900249 1.038430
9.999750 1.043084
10.099251 1.041000
10.198750 1.045540
10.298250 1.043465
10.397750 1.040257
10.497250 1.033990
10.596750 1.035341
10.696250 1.044526
10.795750 1.046621
10.895250 1.039585
10.994750 1.036407
11.094250 1.039275
11.193750 1.037854
11.293250 1.040195
11.392750 1.038990
11.492250 1.037215
11.591750 1.036601
11.691250 1.035587
11.790751 1.030971
11.890250 1.034169
11.989750 1.027725
12.089251 1.033950
12.188749 1.032511
12.288250 1.035064
12.387751 1.026809
12.487249 1.029135
12.586750 1.026619
12.686251 1.031308
12.785749 1.028442
12.885250 1.028811
12.984751 1.026995
13.084249 1.028110
13.183750 1.030627
13.283251 1.028679
13.382750 1.029995
13.482250 1.026344
13.581750 1.027979
13.681250 1.024993
13.780750 1.024499
13.880250 1.025644
13.979750 1.024822
14.079250 1.027715
14.178750 1.025037
14.278250 1.019315
14.377750 1.021216
14.477250 1.024298
14.576750 1.018008
14.676250 1.018681
14.775750 1.022379
14.875250 1.021002
14.974751 1.021586
15.074250 1.021214
15.173750 1.019900
15.273251 1.016302
15.372749 1.017553
15.472250 1.019566
15.571751 1.020580
15.671249 1.019899
15.770750 1.017268
15.870251 1.017613
15.969750 1.020275
16.069250 1.014378
16.168751 1.017851
16.268250 1.017095
16.367750 1.014297
16.467251 1.014570
16.566750 1.012310
16.666250 1.010872
16.765751 1.015539
16.865250 1.012630
16.964750 1.009853
17.064251 1.009827
17.163750 1.012213
17.263250 1.004608
17.362751 1.011102
17.462250 1.011300
17.561750 1.005900
17.661251 1.007255
17.760750 1.006708
17.860249 1.006355
17.959751 1.005440
18.059250 1.007242
18.158749 1.009179
18.258251 1.006715
18.357750 1.005082
18.457249 1.004413
18.556751 1.005220
18.656250 1.005744
18.755749 1.002698
18.855251 1.000262
18.954750 1.001187
19.054249 1.002974
19.153751 1.000785
19.253250 1.002393
19.352749 1.002993
19.452251 1.002192
19.551750 1.000164
19.651249 0.999205
19.750751 0.997753
19.850250 1.000014
