# RDF for snapshot_582.xyz, snapshot 582
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.020453
0.646750 0.122129
0.746250 0.603895
0.845750 1.563903
0.945250 2.957844
1.044750 3.739355
1.144250 2.957519
1.243750 1.844049
1.343250 1.378635
1.442750 1.308179
1.542250 1.286866
1.641750 1.292469
1.741250 1.324203
1.840750 1.351681
1.940250 1.352842
2.039750 1.349070
2.139250 1.250221
2.238750 1.207746
2.338250 1.164074
2.437750 1.107343
2.537250 1.132870
2.636750 1.137915
2.736250 1.113822
2.835750 1.123213
2.935250 1.112158
3.034750 1.083892
3.134250 1.083903
3.233750 1.072560
3.333250 1.061082
3.432750 1.048153
3.532250 1.060334
3.631750 1.041837
3.731250 1.039880
3.830750 1.033444
3.930250 1.037582
4.029750 1.022528
4.129250 1.030885
4.228750 1.022555
4.328250 1.019907
4.427750 1.014951
4.527250 1.014577
4.626750 1.010677
4.726250 1.010909
4.825750 1.010535
4.925250 1.013167
5.024750 1.000803
5.124250 0.999318
5.223750 0.994620
5.323250 1.004640
5.422750 1.002599
5.522250 1.008348
5.621750 1.010073
5.721250 0.994457
5.820750 1.003164
5.920250 0.995577
6.019750 1.000119
6.119250 0.986362
6.218750 0.990502
6.318250 1.007396
6.417750 0.993974
6.517250 0.998928
6.616750 0.999738
6.716250 1.000387
6.815750 0.995604
6.915250 1.004110
7.014750 1.006164
7.114250 0.992776
7.213750 0.999904
7.313250 0.996353
7.412750 1.010412
7.512250 0.994327
7.611750 1.001653
7.711250 0.999723
7.810750 0.993784
7.910250 0.999236
8.009750 0.999716
8.109250 1.001770
8.208750 1.001237
8.308250 1.005697
8.407750 0.997608
8.507250 0.996198
8.606750 0.995203
8.706250 1.000508
8.805750 1.005241
8.905251 1.003159
9.004749 1.002802
9.104250 1.001316
9.203751 0.998563
9.303249 0.998161
9.402750 1.001031
9.502251 1.002091
9.601749 0.997364
9.701250 1.000073
9.800751 1.005357
9.900249 1.000110
9.999750 0.998725
10.099251 1.001429
10.198750 1.000381
10.298250 0.998869
10.397750 0.996536
10.497250 0.995314
10.596750 0.999207
10.696250 1.002535
10.795750 1.001961
10.895250 1.000614
10.994750 0.999988
11.094250 0.997855
11.193750 0.999508
11.293250 0.996511
11.392750 0.999984
11.492250 0.997782
11.591750 0.995838
11.691250 0.999068
11.790751 0.995099
11.890250 1.001401
11.989750 1.000597
12.089251 0.997877
12.188749 0.999109
12.288250 0.999811
12.387751 1.003070
12.487249 0.999158
12.586750 1.002287
12.686251 0.996896
12.785749 0.997363
12.885250 0.998672
12.984751 1.001594
13.084249 0.999506
13.183750 1.004594
13.283251 0.998901
13.382750 1.002930
13.482250 1.000091
13.581750 1.001654
13.681250 0.998459
13.780750 0.999167
13.880250 1.001673
13.979750 1.004226
14.079250 1.001927
14.178750 0.998072
14.278250 1.003236
14.377750 1.003257
14.477250 1.004414
14.576750 1.000724
14.676250 1.005352
14.775750 0.997218
14.875250 1.006535
14.974751 1.000481
15.074250 1.002935
15.173750 1.003311
15.273251 1.002974
15.372749 1.003123
15.472250 1.000643
15.571751 1.002092
15.671249 1.002183
15.770750 0.997625
15.870251 1.004383
15.969750 1.000492
16.069250 0.998581
16.168751 1.000808
16.268250 1.001308
16.367750 0.999617
16.467251 0.998920
16.566750 1.002581
16.666250 0.998008
16.765751 1.000724
16.865250 0.999936
16.964750 0.999548
17.064251 1.000878
17.163750 1.000612
17.263250 1.000795
17.362751 0.999575
17.462250 1.000465
17.561750 1.001919
17.661251 1.000581
17.760750 1.004692
17.860249 1.001450
17.959751 0.998880
18.059250 1.004092
18.158749 1.002891
18.258251 1.000894
18.357750 1.003773
18.457249 1.003510
18.556751 1.002235
18.656250 1.001438
18.755749 1.001425
18.855251 1.002773
18.954750 1.002437
19.054249 1.002355
19.153751 1.001678
19.253250 1.001293
19.352749 1.001589
19.452251 0.999475
19.551750 1.002195
19.651249 1.000382
19.750751 0.999863
19.850250 0.997747
