# RDF for snapshot_887.xyz, snapshot 887
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.000000
0.746250 0.064244
0.845750 1.072145
0.945250 5.820680
1.044750 11.109353
1.144250 8.780355
1.243750 5.833755
1.343250 4.459724
1.442750 3.698888
1.542250 3.622242
1.641750 3.977644
1.741250 4.428637
1.840750 5.037617
1.940250 5.559269
2.039750 5.567744
2.139250 5.224537
2.238750 4.824245
2.338250 4.464031
2.437750 4.313971
2.537250 4.349108
2.636750 4.467299
2.736250 4.629189
2.835750 4.729105
2.935250 4.742089
3.034750 4.712907
3.134250 4.541096
3.233750 4.416615
3.333250 4.332221
3.432750 4.291727
3.532250 4.272268
3.631750 4.324276
3.731250 4.387671
3.830750 4.376250
3.930250 4.310036
4.029750 4.237115
4.129250 4.185559
4.228750 4.124509
4.328250 4.111703
4.427750 4.080793
4.527250 4.046022
4.626750 4.100977
4.726250 4.053444
4.825750 4.006031
4.925250 3.976626
5.024750 3.936375
5.124250 3.881075
5.223750 3.859933
5.323250 3.815572
5.422750 3.840620
5.522250 3.787302
5.621750 3.780550
5.721250 3.737391
5.820750 3.706224
5.920250 3.671925
6.019750 3.637865
6.119250 3.618757
6.218750 3.581613
6.318250 3.543964
6.417750 3.519359
6.517250 3.525892
6.616750 3.481043
6.716250 3.452609
6.815750 3.419806
6.915250 3.381813
7.014750 3.355029
7.114250 3.339091
7.213750 3.292707
7.313250 3.279294
7.412750 3.260841
7.512250 3.226761
7.611750 3.208229
7.711250 3.163483
7.810750 3.136414
7.910250 3.117472
8.009750 3.082424
8.109250 3.057959
8.208750 3.028148
8.308250 3.014013
8.407750 2.980964
8.507250 2.968459
8.606750 2.920146
8.706250 2.891679
8.805750 2.882898
8.905251 2.837070
9.004749 2.821702
9.104250 2.796807
9.203751 2.770686
9.303249 2.749019
9.402750 2.718876
9.502251 2.684948
9.601749 2.672330
9.701250 2.639153
9.800751 2.609246
9.900249 2.587683
9.999750 2.556574
10.099251 2.542082
10.198750 2.520530
10.298250 2.502111
10.397750 2.463032
10.497250 2.437209
10.596750 2.415509
10.696250 2.387612
10.795750 2.360341
10.895250 2.351024
10.994750 2.319633
11.094250 2.298919
11.193750 2.272969
11.293250 2.249974
11.392750 2.224520
11.492250 2.198297
11.591750 2.171679
11.691250 2.154764
11.790751 2.129040
11.890250 2.113239
11.989750 2.088264
12.089251 2.065966
12.188749 2.041986
12.288250 2.015293
12.387751 1.995867
12.487249 1.972361
12.586750 1.952771
12.686251 1.933485
12.785749 1.910468
12.885250 1.894860
12.984751 1.862847
13.084249 1.844128
13.183750 1.828410
13.283251 1.801419
13.382750 1.787967
13.482250 1.767667
13.581750 1.740442
13.681250 1.721863
13.780750 1.709433
13.880250 1.684198
13.979750 1.662249
14.079250 1.647450
14.178750 1.629094
14.278250 1.606324
14.377750 1.592696
14.477250 1.574930
14.576750 1.550363
14.676250 1.535613
14.775750 1.518283
14.875250 1.498483
14.974751 1.482311
15.074250 1.464582
15.173750 1.446897
15.273251 1.431322
15.372749 1.415675
15.472250 1.396624
15.571751 1.381591
15.671249 1.360913
15.770750 1.349888
15.870251 1.334829
15.969750 1.317732
16.069250 1.299816
16.168751 1.286813
16.268250 1.273841
16.367750 1.256883
16.467251 1.240542
16.566750 1.223732
16.666250 1.212903
16.765751 1.201039
16.865250 1.184884
16.964750 1.171572
17.064251 1.160099
17.163750 1.143444
17.263250 1.130940
17.362751 1.115335
17.462250 1.103132
17.561750 1.095693
17.661251 1.077980
17.760750 1.068968
17.860249 1.054234
17.959751 1.043720
18.059250 1.031093
18.158749 1.020303
18.258251 1.007596
18.357750 0.995886
18.457249 0.985778
18.556751 0.975596
18.656250 0.963522
18.755749 0.953127
18.855251 0.943232
18.954750 0.930820
19.054249 0.921962
19.153751 0.912844
19.253250 0.900384
19.352749 0.893826
19.452251 0.885875
19.551750 0.874617
19.651249 0.863912
19.750751 0.854875
19.850250 0.846874
