# RDF for snapshot_786.xyz, snapshot 786
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.024426
0.746250 0.269825
0.845750 1.498145
0.945250 4.353205
1.044750 6.427193
1.144250 4.882837
1.243750 3.415591
1.343250 2.854246
1.442750 2.757451
1.542250 2.754005
1.641750 2.756938
1.741250 2.934985
1.840750 3.077906
1.940250 3.211097
2.039750 3.188421
2.139250 3.068745
2.238750 2.963613
2.338250 2.869748
2.437750 2.839580
2.537250 2.856423
2.636750 2.831611
2.736250 2.863781
2.835750 2.844311
2.935250 2.857324
3.034750 2.825099
3.134250 2.822294
3.233750 2.793630
3.333250 2.739078
3.432750 2.753464
3.532250 2.747894
3.631750 2.709522
3.731250 2.697452
3.830750 2.685838
3.930250 2.679674
4.029750 2.673664
4.129250 2.655531
4.228750 2.645202
4.328250 2.633179
4.427750 2.617057
4.527250 2.605017
4.626750 2.587640
4.726250 2.580135
4.825750 2.576824
4.925250 2.527242
5.024750 2.526862
5.124250 2.512193
5.223750 2.509939
5.323250 2.507030
5.422750 2.485863
5.522250 2.465340
5.621750 2.445015
5.721250 2.444187
5.820750 2.429458
5.920250 2.426205
6.019750 2.407300
6.119250 2.392557
6.218750 2.373020
6.318250 2.367579
6.417750 2.346521
6.517250 2.331779
6.616750 2.339120
6.716250 2.322217
6.815750 2.294760
6.915250 2.286006
7.014750 2.284185
7.114250 2.261982
7.213750 2.241852
7.313250 2.239617
7.412750 2.222065
7.512250 2.222167
7.611750 2.202874
7.711250 2.190573
7.810750 2.160098
7.910250 2.168283
8.009750 2.141436
8.109250 2.131844
8.208750 2.128873
8.308250 2.115933
8.407750 2.098135
8.507250 2.082929
8.606750 2.074257
8.706250 2.061393
8.805750 2.046570
8.905251 2.033033
9.004749 2.029920
9.104250 2.011716
9.203751 1.997707
9.303249 1.978154
9.402750 1.977168
9.502251 1.959903
9.601749 1.947071
9.701250 1.941796
9.800751 1.926946
9.900249 1.911406
9.999750 1.901766
10.099251 1.886532
10.198750 1.871615
10.298250 1.854319
10.397750 1.847158
10.497250 1.842701
10.596750 1.826582
10.696250 1.811994
10.795750 1.794197
10.895250 1.785165
10.994750 1.777284
11.094250 1.759516
11.193750 1.749654
11.293250 1.740202
11.392750 1.722010
11.492250 1.710884
11.591750 1.699130
11.691250 1.694743
11.790751 1.674374
11.890250 1.658167
11.989750 1.656682
12.089251 1.638849
12.188749 1.624615
12.288250 1.610163
12.387751 1.607741
12.487249 1.589382
12.586750 1.585744
12.686251 1.572121
12.785749 1.559065
12.885250 1.540874
12.984751 1.536178
13.084249 1.524287
13.183750 1.507064
13.283251 1.501685
13.382750 1.489674
13.482250 1.479205
13.581750 1.464891
13.681250 1.457342
13.780750 1.442554
13.880250 1.435268
13.979750 1.421530
14.079250 1.418080
14.178750 1.403247
14.278250 1.390550
14.377750 1.384305
14.477250 1.368161
14.576750 1.359390
14.676250 1.350416
14.775750 1.333849
14.875250 1.326661
14.974751 1.320112
15.074250 1.307107
15.173750 1.302084
15.273251 1.290851
15.372749 1.281559
15.472250 1.265864
15.571751 1.255369
15.671249 1.250641
15.770750 1.238057
15.870251 1.231696
15.969750 1.221300
16.069250 1.211061
16.168751 1.204112
16.268250 1.194156
16.367750 1.184028
16.467251 1.178366
16.566750 1.167399
16.666250 1.158800
16.765751 1.149111
16.865250 1.140574
16.964750 1.133429
17.064251 1.122881
17.163750 1.116644
17.263250 1.109775
17.362751 1.099079
17.462250 1.092896
17.561750 1.084488
17.661251 1.073102
17.760750 1.069602
17.860249 1.060483
17.959751 1.054132
18.059250 1.045946
18.158749 1.037859
18.258251 1.030174
18.357750 1.025891
18.457249 1.017324
18.556751 1.011415
18.656250 1.003552
18.755749 0.995537
18.855251 0.989730
18.954750 0.983903
19.054249 0.976389
19.153751 0.969534
19.253250 0.966218
19.352749 0.958920
19.452251 0.952850
19.551750 0.947970
19.651249 0.938760
19.750751 0.933060
19.850250 0.929055
