# RDF for snapshot_898.xyz, snapshot 898
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.002443
0.746250 0.056902
0.845750 1.102165
0.945250 5.782906
1.044750 11.029693
1.144250 8.804578
1.243750 5.874102
1.343250 4.416057
1.442750 3.715111
1.542250 3.650638
1.641750 3.930942
1.741250 4.390157
1.840750 5.024024
1.940250 5.482057
2.039750 5.634902
2.139250 5.232142
2.238750 4.751951
2.338250 4.501005
2.437750 4.335415
2.537250 4.336388
2.636750 4.479225
2.736250 4.616201
2.835750 4.708866
2.935250 4.743752
3.034750 4.677674
3.134250 4.529426
3.233750 4.395178
3.333250 4.326463
3.432750 4.313835
3.532250 4.316079
3.631750 4.315041
3.731250 4.360466
3.830750 4.331850
3.930250 4.306093
4.029750 4.235791
4.129250 4.186760
4.228750 4.150212
4.328250 4.082961
4.427750 4.091968
4.527250 4.068697
4.626750 4.056385
4.726250 4.053673
4.825750 3.997217
4.925250 3.968946
5.024750 3.927881
5.124250 3.892439
5.223750 3.878653
5.323250 3.821533
5.422750 3.812996
5.522250 3.801502
5.621750 3.770817
5.721250 3.740080
5.820750 3.717947
5.920250 3.665236
6.019750 3.637102
6.119250 3.620534
6.218750 3.586483
6.318250 3.562542
6.417750 3.540299
6.517250 3.514974
6.616750 3.493108
6.716250 3.456728
6.815750 3.415994
6.915250 3.387892
7.014750 3.369415
7.114250 3.337251
7.213750 3.316717
7.313250 3.288883
7.412750 3.275689
7.512250 3.224312
7.611750 3.203485
7.711250 3.187800
7.810750 3.148429
7.910250 3.129988
8.009750 3.089612
8.109250 3.066295
8.208750 3.049492
8.308250 3.015793
8.407750 3.002048
8.507250 2.978070
8.606750 2.924838
8.706250 2.910870
8.805750 2.889189
8.905251 2.860919
9.004749 2.833317
9.104250 2.812363
9.203751 2.791013
9.303249 2.746346
9.402750 2.736563
9.502251 2.715577
9.601749 2.676028
9.701250 2.652537
9.800751 2.622456
9.900249 2.605224
9.999750 2.592492
10.099251 2.554227
10.198750 2.527631
10.298250 2.510345
10.397750 2.485563
10.497250 2.450656
10.596750 2.433387
10.696250 2.405704
10.795750 2.385453
10.895250 2.358161
10.994750 2.340181
11.094250 2.315916
11.193750 2.288974
11.293250 2.270413
11.392750 2.238023
11.492250 2.224465
11.591750 2.189202
11.691250 2.169695
11.790751 2.152180
11.890250 2.127247
11.989750 2.103621
12.089251 2.089820
12.188749 2.059561
12.288250 2.036743
12.387751 2.017267
12.487249 1.994679
12.586750 1.966696
12.686251 1.949823
12.785749 1.933413
12.885250 1.903045
12.984751 1.890716
13.084249 1.866274
13.183750 1.842943
13.283251 1.821543
13.382750 1.809033
13.482250 1.782887
13.581750 1.762504
13.681250 1.746488
13.780750 1.723357
13.880250 1.698603
13.979750 1.683875
14.079250 1.665469
14.178750 1.650214
14.278250 1.628187
14.377750 1.609820
14.477250 1.592370
14.576750 1.572697
14.676250 1.552791
14.775750 1.535958
14.875250 1.512424
14.974751 1.500403
15.074250 1.484224
15.173750 1.462913
15.273251 1.452020
15.372749 1.431504
15.472250 1.413417
15.571751 1.392696
15.671249 1.384052
15.770750 1.363487
15.870251 1.349868
15.969750 1.334079
16.069250 1.316249
16.168751 1.299763
16.268250 1.284975
16.367750 1.266761
16.467251 1.252118
16.566750 1.240039
16.666250 1.225681
16.765751 1.211284
16.865250 1.197907
16.964750 1.178791
17.064251 1.168568
17.163750 1.155674
17.263250 1.136321
17.362751 1.122902
17.462250 1.111590
17.561750 1.095727
17.661251 1.085842
17.760750 1.074035
17.860249 1.062134
17.959751 1.044418
18.059250 1.038229
18.158749 1.023049
18.258251 1.009402
18.357750 0.999350
18.457249 0.987079
18.556751 0.975413
18.656250 0.963323
18.755749 0.953333
18.855251 0.943163
18.954750 0.933487
19.054249 0.920676
19.153751 0.909109
19.253250 0.900787
19.352749 0.890844
19.452251 0.878698
19.551750 0.869986
19.651249 0.859913
19.750751 0.854322
19.850250 0.842428
