# RDF for snapshot_719.xyz, snapshot 719
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.019541
0.746250 0.255141
0.845750 1.418091
0.945250 4.199818
1.044750 6.203207
1.144250 4.632014
1.243750 3.052469
1.343250 2.707932
1.442750 2.572605
1.542250 2.492416
1.641750 2.571648
1.741250 2.686549
1.840750 2.777667
1.940250 2.874790
2.039750 2.901584
2.139250 2.758538
2.238750 2.646871
2.338250 2.577887
2.437750 2.552281
2.537250 2.508532
2.636750 2.525085
2.736250 2.521719
2.835750 2.509791
2.935250 2.473100
3.034750 2.475435
3.134250 2.432477
3.233750 2.391212
3.333250 2.393952
3.432750 2.370157
3.532250 2.348135
3.631750 2.358414
3.731250 2.324160
3.830750 2.294155
3.930250 2.287093
4.029750 2.237257
4.129250 2.222068
4.228750 2.229666
4.328250 2.219561
4.427750 2.183491
4.527250 2.164754
4.626750 2.143678
4.726250 2.137533
4.825750 2.123052
4.925250 2.100753
5.024750 2.080688
5.124250 2.051890
5.223750 2.041009
5.323250 2.022068
5.422750 1.998828
5.522250 1.993450
5.621750 1.983091
5.721250 1.968038
5.820750 1.950310
5.920250 1.924737
6.019750 1.921083
6.119250 1.900661
6.218750 1.868107
6.318250 1.862368
6.417750 1.847596
6.517250 1.836244
6.616750 1.820873
6.716250 1.802733
6.815750 1.808604
6.915250 1.776555
7.014750 1.764595
7.114250 1.744782
7.213750 1.732094
7.313250 1.716118
7.412750 1.711484
7.512250 1.694556
7.611750 1.677497
7.711250 1.673005
7.810750 1.653264
7.910250 1.646284
8.009750 1.619797
8.109250 1.621105
8.208750 1.603483
8.308250 1.583773
8.407750 1.579759
8.507250 1.566428
8.606750 1.555325
8.706250 1.542035
8.805750 1.520232
8.905251 1.506734
9.004749 1.496780
9.104250 1.491115
9.203751 1.484537
9.303249 1.469245
9.402750 1.456647
9.502251 1.453515
9.601749 1.436078
9.701250 1.420280
9.800751 1.412043
9.900249 1.401021
9.999750 1.384396
10.099251 1.384395
10.198750 1.367313
10.298250 1.362925
10.397750 1.351457
10.497250 1.340241
10.596750 1.332863
10.696250 1.321007
10.795750 1.305973
10.895250 1.295985
10.994750 1.289907
11.094250 1.279852
11.193750 1.276112
11.293250 1.259985
11.392750 1.252460
11.492250 1.240264
11.591750 1.240127
11.691250 1.225057
11.790751 1.218619
11.890250 1.210922
11.989750 1.203477
12.089251 1.187979
12.188749 1.185793
12.288250 1.171506
12.387751 1.168294
12.487249 1.158392
12.586750 1.155196
12.686251 1.145642
12.785749 1.134663
12.885250 1.135820
12.984751 1.124642
13.084249 1.114259
13.183750 1.108598
13.283251 1.100576
13.382750 1.094670
13.482250 1.089342
13.581750 1.085558
13.681250 1.079679
13.780750 1.070615
13.880250 1.065009
13.979750 1.058980
14.079250 1.055324
14.178750 1.049295
14.278250 1.039611
14.377750 1.036672
14.477250 1.034093
14.576750 1.028774
14.676250 1.017331
14.775750 1.015322
14.875250 1.011636
14.974751 1.006589
15.074250 0.999128
15.173750 0.996788
15.273251 0.994441
15.372749 0.984067
15.472250 0.981719
15.571751 0.977019
15.671249 0.972227
15.770750 0.973572
15.870251 0.966118
15.969750 0.960829
16.069250 0.957705
16.168751 0.955475
16.268250 0.949384
16.367750 0.947809
16.467251 0.943849
16.566750 0.941046
16.666250 0.938420
16.765751 0.936621
16.865250 0.932374
16.964750 0.927510
17.064251 0.926328
17.163750 0.923890
17.263250 0.920290
17.362751 0.919282
17.462250 0.915626
17.561750 0.913913
17.661251 0.913372
17.760750 0.909054
17.860249 0.909636
17.959751 0.902587
18.059250 0.902852
18.158749 0.903004
18.258251 0.902041
18.357750 0.896497
18.457249 0.896428
18.556751 0.896765
18.656250 0.894195
18.755749 0.892708
18.855251 0.892212
18.954750 0.894943
19.054249 0.890656
19.153751 0.886577
19.253250 0.884505
19.352749 0.886584
19.452251 0.882960
19.551750 0.886301
19.651249 0.881095
19.750751 0.882267
19.850250 0.883167
