# RDF for snapshot_327.xyz, snapshot 327
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.002443
0.746250 0.126653
0.845750 1.362339
0.945250 5.263223
1.044750 8.925251
1.144250 6.958570
1.243750 5.050630
1.343250 4.034961
1.442750 3.568119
1.542250 3.485854
1.641750 3.587702
1.741250 3.991849
1.840750 4.343200
1.940250 4.525606
2.039750 4.623838
2.139250 4.465459
2.238750 4.155838
2.338250 4.053666
2.437750 3.868726
2.537250 3.895642
2.636750 3.927419
2.736250 3.971314
2.835750 4.029387
2.935250 4.045044
3.034750 4.022137
3.134250 3.953713
3.233750 3.829482
3.333250 3.832590
3.432750 3.732990
3.532250 3.764909
3.631750 3.757723
3.731250 3.767184
3.830750 3.761066
3.930250 3.700754
4.029750 3.668833
4.129250 3.660721
4.228750 3.595114
4.328250 3.561423
4.427750 3.557837
4.527250 3.520604
4.626750 3.509515
4.726250 3.509197
4.825750 3.472674
4.925250 3.428581
5.024750 3.415276
5.124250 3.362703
5.223750 3.350487
5.323250 3.338865
5.422750 3.299974
5.522250 3.289296
5.621750 3.258315
5.721250 3.235752
5.820750 3.197180
5.920250 3.187908
6.019750 3.136717
6.119250 3.140640
6.218750 3.097493
6.318250 3.091283
6.417750 3.049985
6.517250 3.034369
6.616750 3.012751
6.716250 2.970525
6.815750 2.962176
6.915250 2.931498
7.014750 2.917875
7.114250 2.869462
7.213750 2.866377
7.313250 2.840989
7.412750 2.811571
7.512250 2.791263
7.611750 2.767397
7.711250 2.736727
7.810750 2.705358
7.910250 2.702126
8.009750 2.679844
8.109250 2.650631
8.208750 2.623832
8.308250 2.597003
8.407750 2.575210
8.507250 2.559203
8.606750 2.531125
8.706250 2.502493
8.805750 2.480890
8.905251 2.466507
9.004749 2.452238
9.104250 2.426412
9.203751 2.395442
9.303249 2.374811
9.402750 2.348717
9.502251 2.321317
9.601749 2.294966
9.701250 2.295647
9.800751 2.270821
9.900249 2.248242
9.999750 2.230056
10.099251 2.196926
10.198750 2.177912
10.298250 2.150821
10.397750 2.139141
10.497250 2.112010
10.596750 2.094626
10.696250 2.068634
10.795750 2.067765
10.895250 2.031385
10.994750 2.017616
11.094250 1.996113
11.193750 1.970694
11.293250 1.951668
11.392750 1.933086
11.492250 1.916273
11.591750 1.902923
11.691250 1.883022
11.790751 1.862383
11.890250 1.835640
11.989750 1.821539
12.089251 1.798090
12.188749 1.783822
12.288250 1.770540
12.387751 1.751791
12.487249 1.736454
12.586750 1.714022
12.686251 1.699206
12.785749 1.684104
12.885250 1.662099
12.984751 1.644142
13.084249 1.630390
13.183750 1.611804
13.283251 1.603346
13.382750 1.581963
13.482250 1.567690
13.581750 1.554819
13.681250 1.530285
13.780750 1.519016
13.880250 1.503536
13.979750 1.491009
14.079250 1.476587
14.178750 1.458861
14.278250 1.443913
14.377750 1.433004
14.477250 1.421410
14.576750 1.399767
14.676250 1.388170
14.775750 1.374308
14.875250 1.359400
14.974751 1.351856
15.074250 1.339105
15.173750 1.322703
15.273251 1.310604
15.372749 1.294960
15.472250 1.283628
15.571751 1.273069
15.671249 1.260104
15.770750 1.246750
15.870251 1.233515
15.969750 1.228505
16.069250 1.218191
16.168751 1.200674
16.268250 1.187580
16.367750 1.183890
16.467251 1.166673
16.566750 1.159428
16.666250 1.146088
16.765751 1.135332
16.865250 1.127616
16.964750 1.117582
17.064251 1.106441
17.163750 1.096169
17.263250 1.088616
17.362751 1.078919
17.462250 1.062410
17.561750 1.056080
17.661251 1.045812
17.760750 1.040693
17.860249 1.032237
17.959751 1.020204
18.059250 1.013870
18.158749 1.003518
18.258251 0.997982
18.357750 0.984390
18.457249 0.977574
18.556751 0.965983
18.656250 0.959189
18.755749 0.952894
18.855251 0.948501
18.954750 0.935865
19.054249 0.932244
19.153751 0.921423
19.253250 0.916385
19.352749 0.906512
19.452251 0.898883
19.551750 0.894519
19.651249 0.883308
19.750751 0.877963
19.850250 0.873858
