# RDF for snapshot_409.xyz, snapshot 409
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.010171
0.547250 0.061360
0.646750 0.229602
0.746250 0.642441
0.845750 1.505292
0.945250 2.855968
1.044750 3.427274
1.144250 2.820778
1.243750 1.969719
1.343250 1.447822
1.442750 1.271308
1.542250 1.208992
1.641750 1.199824
1.741250 1.286060
1.840750 1.297614
1.940250 1.284058
2.039750 1.277976
2.139250 1.215331
2.238750 1.223675
2.338250 1.156773
2.437750 1.103123
2.537250 1.127862
2.636750 1.093305
2.736250 1.090170
2.835750 1.089481
2.935250 1.099921
3.034750 1.076112
3.134250 1.066397
3.233750 1.059150
3.333250 1.058226
3.432750 1.067698
3.532250 1.055740
3.631750 1.059532
3.731250 1.038483
3.830750 1.037211
3.930250 1.056336
4.029750 1.022717
4.129250 1.034067
4.228750 1.038755
4.328250 1.023404
4.427750 1.032390
4.527250 1.030060
4.626750 1.022058
4.726250 1.029103
4.825750 1.016777
4.925250 1.020848
5.024750 1.039240
5.124250 1.011598
5.223750 1.023918
5.323250 1.013707
5.422750 1.011250
5.522250 1.004035
5.621750 1.017652
5.721250 1.012283
5.820750 1.012258
5.920250 1.009377
6.019750 1.001164
6.119250 1.019947
6.218750 1.006014
6.318250 1.007473
6.417750 1.010850
6.517250 0.994132
6.616750 1.010564
6.716250 1.015570
6.815750 1.013046
6.915250 1.004570
7.014750 1.002316
7.114250 1.006631
7.213750 1.008344
7.313250 1.006229
7.412750 1.009816
7.512250 1.004358
7.611750 1.004533
7.711250 1.003063
7.810750 1.008114
7.910250 1.008823
8.009750 1.011204
8.109250 1.006355
8.208750 1.007314
8.308250 1.009575
8.407750 1.009700
8.507250 1.002818
8.606750 1.008525
8.706250 1.011245
8.805750 1.003763
8.905251 1.001262
9.004749 1.002884
9.104250 1.005861
9.203751 1.010304
9.303249 1.003353
9.402750 1.006184
9.502251 1.006581
9.601749 0.997881
9.701250 1.005006
9.800751 1.002351
9.900249 1.004089
9.999750 1.004335
10.099251 1.003111
10.198750 1.003663
10.298250 1.002595
10.397750 1.002596
10.497250 1.001000
10.596750 1.001072
10.696250 0.998978
10.795750 0.996537
10.895250 1.000618
10.994750 0.998837
11.094250 1.002704
11.193750 1.001399
11.293250 0.997486
11.392750 1.004752
11.492250 0.999615
11.591750 0.999567
11.691250 0.998334
11.790751 1.000880
11.890250 1.005326
11.989750 0.997011
12.089251 1.000517
12.188749 1.004535
12.288250 1.002774
12.387751 0.996903
12.487249 1.001630
12.586750 1.004856
12.686251 1.002681
12.785749 0.999407
12.885250 1.002310
12.984751 0.999718
13.084249 1.001288
13.183750 1.000351
13.283251 0.999542
13.382750 0.995051
13.482250 1.004115
13.581750 0.999099
13.681250 1.001131
13.780750 0.998417
13.880250 1.001391
13.979750 0.999812
14.079250 1.001240
14.178750 0.996888
14.278250 1.000404
14.377750 1.002004
14.477250 0.999725
14.576750 1.001570
14.676250 0.998753
14.775750 1.000453
14.875250 1.000979
14.974751 1.000419
15.074250 0.997562
15.173750 1.000596
15.273251 1.003584
15.372749 1.001646
15.472250 1.001511
15.571751 0.998609
15.671249 0.999674
15.770750 0.999488
15.870251 0.997530
15.969750 1.000201
16.069250 0.999386
16.168751 0.998267
16.268250 1.000422
16.367750 0.994575
16.467251 1.001221
16.566750 0.998608
16.666250 0.995894
16.765751 1.000505
16.865250 0.996896
16.964750 1.000724
17.064251 0.998821
17.163750 1.000124
17.263250 0.997606
17.362751 0.999388
17.462250 0.997702
17.561750 0.995292
17.661251 1.000819
17.760750 0.997241
17.860249 0.999972
17.959751 0.998482
18.059250 1.000526
18.158749 0.997633
18.258251 1.001161
18.357750 0.999084
18.457249 0.998719
18.556751 0.999392
18.656250 1.000848
18.755749 1.003261
18.855251 0.998785
18.954750 0.999320
19.054249 0.999218
19.153751 0.999193
19.253250 1.000355
19.352749 1.001338
19.452251 1.001780
19.551750 1.000614
19.651249 1.000990
19.750751 1.000066
19.850250 1.000309
