# RDF for snapshot_894.xyz, snapshot 894
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.000000
0.746250 0.042218
0.845750 1.153628
0.945250 5.820680
1.044750 11.023133
1.144250 8.756132
1.243750 5.874102
1.343250 4.458590
1.442750 3.700854
1.542250 3.664836
1.641750 3.820832
1.741250 4.410409
1.840750 5.067822
1.940250 5.514410
2.039750 5.592713
2.139250 5.261776
2.238750 4.757669
2.338250 4.450365
2.437750 4.321033
2.537250 4.370414
2.636750 4.449044
2.736250 4.583936
2.835750 4.765382
2.935250 4.741019
3.034750 4.651110
3.134250 4.513327
3.233750 4.423517
3.333250 4.331023
3.432750 4.287123
3.532250 4.283959
3.631750 4.324083
3.731250 4.354731
3.830750 4.339907
3.930250 4.294330
4.029750 4.243671
4.129250 4.167549
4.228750 4.143142
4.328250 4.090966
4.427750 4.068158
4.527250 4.067299
4.626750 4.060833
4.726250 4.026818
4.825750 3.994998
4.925250 3.964283
5.024750 3.941707
5.124250 3.887039
5.223750 3.857213
5.323250 3.832713
5.422750 3.806069
5.522250 3.786228
5.621750 3.760760
5.721250 3.733512
5.820750 3.696979
5.920250 3.680424
6.019750 3.642695
6.119250 3.607029
6.218750 3.582963
6.318250 3.550144
6.417750 3.527623
6.517250 3.513504
6.616750 3.469785
6.716250 3.452291
6.815750 3.419751
6.915250 3.385217
7.014750 3.362051
7.114250 3.335036
7.213750 3.311218
7.313250 3.282270
7.412750 3.252197
7.512250 3.230688
7.611750 3.198247
7.711250 3.174122
7.810750 3.141834
7.910250 3.118781
8.009750 3.096170
8.109250 3.057998
8.208750 3.035379
8.308250 3.016957
8.407750 2.979559
8.507250 2.963635
8.606750 2.934774
8.706250 2.898479
8.805750 2.883921
8.905251 2.856349
9.004749 2.824012
9.104250 2.797808
9.203751 2.780608
9.303249 2.746973
9.402750 2.725754
9.502251 2.693094
9.601749 2.681241
9.701250 2.653402
9.800751 2.616941
9.900249 2.598921
9.999750 2.571429
10.099251 2.544556
10.198750 2.520687
10.298250 2.507019
10.397750 2.471687
10.497250 2.446773
10.596750 2.424175
10.696250 2.406093
10.795750 2.376190
10.895250 2.357669
10.994750 2.315525
11.094250 2.307287
11.193750 2.280215
11.293250 2.261997
11.392750 2.243492
11.492250 2.207014
11.591750 2.185481
11.691250 2.163097
11.790751 2.138193
11.890250 2.124108
11.989750 2.092964
12.089251 2.074169
12.188749 2.056288
12.288250 2.033102
12.387751 2.006857
12.487249 1.984297
12.586750 1.962086
12.686251 1.941401
12.785749 1.920763
12.885250 1.900952
12.984751 1.880436
13.084249 1.849131
13.183750 1.841011
13.283251 1.813911
13.382750 1.799959
13.482250 1.776112
13.581750 1.753145
13.681250 1.736367
13.780750 1.716139
13.880250 1.689429
13.979750 1.676733
14.079250 1.657714
14.178750 1.641089
14.278250 1.616701
14.377750 1.599899
14.477250 1.587756
14.576750 1.559794
14.676250 1.547012
14.775750 1.528442
14.875250 1.507169
14.974751 1.495217
15.074250 1.470560
15.173750 1.458469
15.273251 1.440408
15.372749 1.421255
15.472250 1.407669
15.571751 1.392120
15.671249 1.375446
15.770750 1.354881
15.870251 1.343517
15.969750 1.325642
16.069250 1.308996
16.168751 1.291600
16.268250 1.277546
16.367750 1.263322
16.467251 1.251505
16.566750 1.232838
16.666250 1.219558
16.765751 1.203688
16.865250 1.192814
16.964750 1.176205
17.064251 1.163711
17.163750 1.148945
17.263250 1.133612
17.362751 1.118586
17.462250 1.108312
17.561750 1.098541
17.661251 1.081229
17.760750 1.073068
17.860249 1.059627
17.959751 1.044356
18.059250 1.032664
18.158749 1.020258
18.258251 1.007286
18.357750 0.994903
18.457249 0.985802
18.556751 0.979624
18.656250 0.965398
18.755749 0.954264
18.855251 0.942451
18.954750 0.929917
19.054249 0.919953
19.153751 0.910630
19.253250 0.898218
19.352749 0.888041
19.452251 0.884432
19.551750 0.872429
19.651249 0.867715
19.750751 0.851183
19.850250 0.840406
