# RDF for snapshot_663.xyz, snapshot 663
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.070835
0.746250 0.420340
0.845750 1.531024
0.945250 3.335587
1.044750 4.193889
1.144250 3.069256
1.243750 2.006759
1.343250 1.546499
1.442750 1.343575
1.542250 1.384532
1.641750 1.412071
1.741250 1.426818
1.840750 1.496666
1.940250 1.483342
2.039750 1.434925
2.139250 1.361600
2.238750 1.316594
2.338250 1.266291
2.437750 1.222917
2.537250 1.221592
2.636750 1.180464
2.736250 1.198995
2.835750 1.172220
2.935250 1.147444
3.034750 1.154247
3.134250 1.130064
3.233750 1.132077
3.333250 1.113136
3.432750 1.091500
3.532250 1.096844
3.631750 1.089490
3.731250 1.082084
3.830750 1.044256
3.930250 1.055342
4.029750 1.045726
4.129250 1.050818
4.228750 1.048544
4.328250 1.031546
4.427750 1.023618
4.527250 1.036403
4.626750 1.014551
4.726250 1.022962
4.825750 1.024909
4.925250 1.020215
5.024750 1.009399
5.124250 1.014015
5.223750 1.009213
5.323250 1.008487
5.422750 1.011337
5.522250 1.017663
5.621750 1.012761
5.721250 1.002869
5.820750 0.999296
5.920250 1.004134
6.019750 0.999102
6.119250 1.000359
6.218750 0.998152
6.318250 1.004678
6.417750 0.996360
6.517250 0.994638
6.616750 1.001795
6.716250 0.987588
6.815750 0.995009
6.915250 0.994434
7.014750 0.992517
7.114250 0.993869
7.213750 0.990344
7.313250 0.993616
7.412750 0.991410
7.512250 0.998753
7.611750 0.986706
7.711250 0.988946
7.810750 0.992693
7.910250 0.998549
8.009750 0.986935
8.109250 0.995715
8.208750 0.998366
8.308250 0.988938
8.407750 0.989107
8.507250 0.993567
8.606750 0.988666
8.706250 0.995457
8.805750 0.995643
8.905251 0.996086
9.004749 0.986125
9.104250 0.996123
9.203751 1.000159
9.303249 0.995020
9.402750 0.992851
9.502251 0.993786
9.601749 0.994894
9.701250 0.994521
9.800751 1.003145
9.900249 0.998632
9.999750 0.995306
10.099251 0.998313
10.198750 0.997615
10.298250 0.991847
10.397750 0.996697
10.497250 0.992843
10.596750 0.998834
10.696250 1.002195
10.795750 0.999093
10.895250 0.997669
10.994750 0.996148
11.094250 0.996403
11.193750 0.995909
11.293250 0.998963
11.392750 1.003743
11.492250 1.002990
11.591750 0.999095
11.691250 1.005251
11.790751 1.000964
11.890250 0.999392
11.989750 0.998984
12.089251 1.001008
12.188749 1.000893
12.288250 1.005387
12.387751 1.004074
12.487249 1.005369
12.586750 1.005944
12.686251 1.006052
12.785749 1.004198
12.885250 1.000152
12.984751 1.004958
13.084249 1.004475
13.183750 1.004465
13.283251 0.999452
13.382750 1.006071
13.482250 0.999305
13.581750 1.001110
13.681250 0.998516
13.780750 1.001943
13.880250 1.003872
13.979750 1.005027
14.079250 1.002139
14.178750 0.997713
14.278250 1.001772
14.377750 1.002690
14.477250 1.000546
14.576750 0.997752
14.676250 1.003508
14.775750 0.998552
14.875250 1.003079
14.974751 1.001496
15.074250 0.996369
15.173750 1.000503
15.273251 0.997550
15.372749 0.999948
15.472250 1.001434
15.571751 1.000955
15.671249 0.999607
15.770750 0.995779
15.870251 0.998920
15.969750 0.997638
16.069250 0.996950
16.168751 0.999114
16.268250 1.000890
16.367750 0.998865
16.467251 0.997110
16.566750 1.000237
16.666250 0.994076
16.765751 0.998905
16.865250 0.998872
16.964750 0.998632
17.064251 0.999424
17.163750 0.994376
17.263250 0.996230
17.362751 0.997442
17.462250 0.996555
17.561750 0.993529
17.661251 0.995753
17.760750 1.000803
17.860249 0.996552
17.959751 0.995303
18.059250 0.998478
18.158749 0.996098
18.258251 0.995849
18.357750 0.998340
18.457249 0.996446
18.556751 0.992495
18.656250 1.000646
18.755749 0.997352
18.855251 0.994769
18.954750 0.996497
19.054249 0.994898
19.153751 0.997339
19.253250 0.995248
19.352749 0.997596
19.452251 0.999891
19.551750 0.999215
19.651249 0.995732
19.750751 0.993860
19.850250 0.996250
