# RDF for snapshot_130.xyz, snapshot 130
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.006818
0.646750 0.102588
0.746250 0.523131
0.845750 1.578198
0.945250 3.123822
1.044750 3.729984
1.144250 3.083321
1.243750 1.912175
1.343250 1.444420
1.442750 1.293431
1.542250 1.293750
1.641750 1.352840
1.741250 1.349857
1.840750 1.394270
1.940250 1.367795
2.039750 1.312662
2.139250 1.293386
2.238750 1.206521
2.338250 1.209566
2.437750 1.178135
2.537250 1.136845
2.636750 1.120542
2.736250 1.121068
2.835750 1.122959
2.935250 1.111921
3.034750 1.106899
3.134250 1.092656
3.233750 1.072658
3.333250 1.072045
3.432750 1.065439
3.532250 1.062139
3.631750 1.047580
3.731250 1.044585
3.830750 1.047395
3.930250 1.039040
4.029750 1.042385
4.129250 1.026203
4.228750 1.034176
4.328250 1.023349
4.427750 1.018345
4.527250 1.016425
4.626750 1.020480
4.726250 1.027728
4.825750 1.018668
4.925250 1.009538
5.024750 1.010574
5.124250 1.005906
5.223750 1.010226
5.323250 1.013346
5.422750 1.007560
5.522250 1.006955
5.621750 1.000582
5.721250 1.004777
5.820750 1.010294
5.920250 0.999140
6.019750 0.993396
6.119250 0.999949
6.218750 0.994420
6.318250 1.006832
6.417750 0.993850
6.517250 1.005411
6.616750 0.991250
6.716250 1.001885
6.815750 0.991616
6.915250 0.998223
7.014750 0.999320
7.114250 0.996073
7.213750 1.002836
7.313250 1.003282
7.412750 0.992434
7.512250 1.002118
7.611750 0.993623
7.711250 0.996710
7.810750 0.992375
7.910250 0.990761
8.009750 0.987046
8.109250 0.993333
8.208750 0.995798
8.308250 0.997481
8.407750 0.997956
8.507250 0.989974
8.606750 0.992052
8.706250 1.002912
8.805750 0.989161
8.905251 0.992884
9.004749 0.994672
9.104250 0.995308
9.203751 0.990479
9.303249 0.991709
9.402750 0.999705
9.502251 0.994262
9.601749 0.990974
9.701250 1.000547
9.800751 0.994316
9.900249 0.994794
9.999750 0.988989
10.099251 0.998474
10.198750 0.992364
10.298250 0.996630
10.397750 0.989292
10.497250 0.991506
10.596750 0.995925
10.696250 0.988049
10.795750 0.997415
10.895250 0.993068
10.994750 0.996808
11.094250 0.993592
11.193750 0.992257
11.293250 0.995206
11.392750 0.992160
11.492250 0.998421
11.591750 0.996950
11.691250 0.993481
11.790751 0.996874
11.890250 1.000308
11.989750 0.996545
12.089251 0.996090
12.188749 0.998726
12.288250 1.002089
12.387751 0.995565
12.487249 0.996818
12.586750 0.994685
12.686251 0.998686
12.785749 0.996812
12.885250 0.995081
12.984751 0.999784
13.084249 0.997900
13.183750 0.999662
13.283251 0.997920
13.382750 0.992318
13.482250 0.998153
13.581750 0.998408
13.681250 0.997157
13.780750 0.998261
13.880250 0.996752
13.979750 0.998382
14.079250 0.992747
14.178750 0.999319
14.278250 0.995722
14.377750 0.996406
14.477250 0.996506
14.576750 0.993777
14.676250 0.995801
14.775750 0.997112
14.875250 0.997675
14.974751 0.992667
15.074250 0.997657
15.173750 0.995552
15.273251 1.001304
15.372749 0.996125
15.472250 0.993132
15.571751 0.994350
15.671249 0.992727
15.770750 1.001875
15.870251 0.998221
15.969750 1.000560
16.069250 0.997049
16.168751 0.994639
16.268250 0.997343
16.367750 0.999134
16.467251 0.996255
16.566750 0.999272
16.666250 0.999563
16.765751 0.999385
16.865250 1.000269
16.964750 0.997937
17.064251 0.998155
17.163750 0.996873
17.263250 1.000953
17.362751 0.999485
17.462250 1.001373
17.561750 1.001039
17.661251 1.001552
17.760750 0.998094
17.860249 1.001687
17.959751 1.001700
18.059250 1.001871
18.158749 1.000396
18.258251 1.002310
18.357750 1.003220
18.457249 1.001153
18.556751 1.004906
18.656250 1.000333
18.755749 1.001902
18.855251 1.002024
18.954750 1.002907
19.054249 1.000825
19.153751 1.002218
19.253250 1.000379
19.352749 1.002714
19.452251 1.003424
19.551750 1.002131
19.651249 1.004175
19.750751 1.000457
19.850250 1.002681
