# RDF for snapshot_339.xyz, snapshot 339
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.026868
0.746250 0.273496
0.845750 1.529594
0.945250 4.472251
1.044750 6.622127
1.144250 5.103967
1.243750 3.592191
1.343250 3.116816
1.442750 2.840042
1.542250 2.843927
1.641750 2.899322
1.741250 3.093632
1.840750 3.215944
1.940250 3.321750
2.039750 3.352996
2.139250 3.274953
2.238750 3.148635
2.338250 3.039735
2.437750 3.023879
2.537250 2.992685
2.636750 2.980163
2.736250 3.051218
2.835750 3.030792
2.935250 2.994784
3.034750 2.996041
3.134250 2.955360
3.233750 2.952502
3.333250 2.903349
3.432750 2.891932
3.532250 2.874979
3.631750 2.859309
3.731250 2.879430
3.830750 2.812586
3.930250 2.801212
4.029750 2.827790
4.129250 2.823393
4.228750 2.803998
4.328250 2.743011
4.427750 2.761326
4.527250 2.758847
4.626750 2.711972
4.726250 2.679352
4.825750 2.703355
4.925250 2.686735
5.024750 2.668079
5.124250 2.662560
5.223750 2.637714
5.323250 2.614809
5.422750 2.609167
5.522250 2.576267
5.621750 2.568489
5.721250 2.555727
5.820750 2.549121
5.920250 2.539835
6.019750 2.534380
6.119250 2.489662
6.218750 2.486724
6.318250 2.453920
6.417750 2.463759
6.517250 2.444755
6.616750 2.428649
6.716250 2.407593
6.815750 2.393924
6.915250 2.389091
7.014750 2.381048
7.114250 2.348763
7.213750 2.342592
7.313250 2.337041
7.412750 2.309495
7.512250 2.294871
7.611750 2.279698
7.711250 2.264117
7.810750 2.261264
7.910250 2.252178
8.009750 2.229228
8.109250 2.209866
8.208750 2.196272
8.308250 2.182411
8.407750 2.173293
8.507250 2.148144
8.606750 2.146305
8.706250 2.138549
8.805750 2.109715
8.905251 2.098784
9.004749 2.084788
9.104250 2.067435
9.203751 2.061552
9.303249 2.046081
9.402750 2.029139
9.502251 2.012351
9.601749 2.002790
9.701250 1.991168
9.800751 1.978086
9.900249 1.957356
9.999750 1.945332
10.099251 1.928064
10.198750 1.920166
10.298250 1.910976
10.397750 1.887514
10.497250 1.876350
10.596750 1.863682
10.696250 1.849771
10.795750 1.840126
10.895250 1.827310
10.994750 1.814075
11.094250 1.801514
11.193750 1.784483
11.293250 1.771903
11.392750 1.753326
11.492250 1.748605
11.591750 1.730363
11.691250 1.721462
11.790751 1.710799
11.890250 1.693282
11.989750 1.684761
12.089251 1.668198
12.188749 1.656787
12.288250 1.646023
12.387751 1.630666
12.487249 1.617878
12.586750 1.609259
12.686251 1.595332
12.785749 1.578220
12.885250 1.573473
12.984751 1.561901
13.084249 1.546573
13.183750 1.536636
13.283251 1.525557
13.382750 1.505292
13.482250 1.501899
13.581750 1.491085
13.681250 1.478729
13.780750 1.465665
13.880250 1.455916
13.979750 1.449916
14.079250 1.430428
14.178750 1.423195
14.278250 1.409049
14.377750 1.400352
14.477250 1.389305
14.576750 1.382964
14.676250 1.363829
14.775750 1.356752
14.875250 1.351438
14.974751 1.338914
15.074250 1.324547
15.173750 1.317156
15.273251 1.308554
15.372749 1.293413
15.472250 1.289965
15.571751 1.275302
15.671249 1.268745
15.770750 1.257949
15.870251 1.250575
15.969750 1.241189
16.069250 1.230287
16.168751 1.219178
16.268250 1.209680
16.367750 1.203925
16.467251 1.195303
16.566750 1.187538
16.666250 1.173982
16.765751 1.170132
16.865250 1.161902
16.964750 1.146166
17.064251 1.144147
17.163750 1.133992
17.263250 1.125665
17.362751 1.115705
17.462250 1.107176
17.561750 1.101952
17.661251 1.097260
17.760750 1.087199
17.860249 1.078774
17.959751 1.069513
18.059250 1.066095
18.158749 1.053841
18.258251 1.046286
18.357750 1.039800
18.457249 1.033536
18.556751 1.024062
18.656250 1.019996
18.755749 1.014465
18.855251 1.006395
18.954750 0.996335
19.054249 0.991956
19.153751 0.983667
19.253250 0.977591
19.352749 0.974219
19.452251 0.964608
19.551750 0.957252
19.651249 0.950220
19.750751 0.948790
19.850250 0.941119
