# RDF for snapshot_960.xyz, snapshot 960
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.000000
0.746250 0.000000
0.845750 0.024302
0.945250 6.657439
1.044750 19.478388
1.144250 16.029207
1.243750 4.434844
1.343250 2.525324
1.442750 2.416764
1.542250 2.906743
1.641750 4.371004
1.741250 6.914344
1.840750 8.209763
1.940250 7.933812
2.039750 7.729356
2.139250 6.734420
2.238750 4.817097
2.338250 3.752819
2.437750 4.062670
2.537250 5.057132
2.636750 6.327803
2.736250 6.985619
2.835750 6.677544
2.935250 5.940858
3.034750 5.410123
3.134250 5.008960
3.233750 4.663392
3.333250 4.645699
3.432750 5.064116
3.532250 5.627878
3.631750 5.900536
3.731250 5.793048
3.830750 5.363655
3.930250 4.971140
4.029750 4.703023
4.129250 4.665671
4.228750 4.738540
4.328250 4.950715
4.427750 5.086189
4.527250 5.183139
4.626750 5.099795
4.726250 4.899741
4.825750 4.647082
4.925250 4.499730
5.024750 4.480990
5.124250 4.534727
5.223750 4.610709
5.323250 4.689547
5.422750 4.673424
5.522250 4.594726
5.621750 4.476854
5.721250 4.313617
5.820750 4.262372
5.920250 4.221220
6.019750 4.249086
6.119250 4.272509
6.218750 4.284645
6.318250 4.244820
6.417750 4.194813
6.517250 4.080692
6.616750 4.035100
6.716250 3.949001
6.815750 3.934334
6.915250 3.922732
7.014750 3.931768
7.114250 3.906463
7.213750 3.879944
7.313250 3.826575
7.412750 3.744614
7.512250 3.706374
7.611750 3.644583
7.711250 3.635954
7.810750 3.595275
7.910250 3.603364
8.009750 3.560246
8.109250 3.524729
8.208750 3.476840
8.308250 3.443465
8.407750 3.379940
8.507250 3.351660
8.606750 3.317597
8.706250 3.294930
8.805750 3.264344
8.905251 3.230449
9.004749 3.202989
9.104250 3.169432
9.203751 3.122879
9.303249 3.073474
9.402750 3.048805
9.502251 3.019317
9.601749 2.980717
9.701250 2.964712
9.800751 2.918890
9.900249 2.906189
9.999750 2.861343
10.099251 2.820148
10.198750 2.787817
10.298250 2.751343
10.397750 2.718944
10.497250 2.702606
10.596750 2.677341
10.696250 2.633317
10.795750 2.597141
10.895250 2.570489
10.994750 2.547153
11.094250 2.504139
11.193750 2.470613
11.293250 2.455817
11.392750 2.412802
11.492250 2.400884
11.591750 2.363382
11.691250 2.331386
11.790751 2.293272
11.890250 2.271224
11.989750 2.246505
12.089251 2.213916
12.188749 2.192698
12.288250 2.164026
12.387751 2.137492
12.487249 2.106624
12.586750 2.077798
12.686251 2.048243
12.785749 2.024436
12.885250 1.999382
12.984751 1.976651
13.084249 1.951165
13.183750 1.922855
13.283251 1.901644
13.382750 1.870405
13.482250 1.844978
13.581750 1.819359
13.681250 1.795646
13.780750 1.778367
13.880250 1.756424
13.979750 1.735033
14.079250 1.703969
14.178750 1.680033
14.278250 1.653791
14.377750 1.630642
14.477250 1.615150
14.576750 1.592570
14.676250 1.573972
14.775750 1.550161
14.875250 1.531298
14.974751 1.505785
15.074250 1.480672
15.173750 1.463493
15.273251 1.443215
15.372749 1.421213
15.472250 1.404988
15.571751 1.389623
15.671249 1.371117
15.770750 1.344305
15.870251 1.328401
15.969750 1.303196
16.069250 1.287701
16.168751 1.273856
16.268250 1.257113
16.367750 1.237317
16.467251 1.222954
16.566750 1.203754
16.666250 1.185234
16.765751 1.167876
16.865250 1.151819
16.964750 1.135241
17.064251 1.124228
17.163750 1.108432
17.263250 1.091677
17.362751 1.075662
17.462250 1.060508
17.561750 1.049751
17.661251 1.029272
17.760750 1.020568
17.860249 1.006271
17.959751 0.991303
18.059250 0.984144
18.158749 0.965375
18.258251 0.953668
18.357750 0.939641
18.457249 0.929408
18.556751 0.917084
18.656250 0.906585
18.755749 0.892172
18.855251 0.883810
18.954750 0.872847
19.054249 0.861553
19.153751 0.850173
19.253250 0.838426
19.352749 0.827088
19.452251 0.818106
19.551750 0.808983
19.651249 0.800995
19.750751 0.787732
19.850250 0.780136
