# RDF for snapshot_205.xyz, snapshot 205
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.000000
0.646750 0.000000
0.746250 0.000000
0.845750 0.011436
0.945250 6.850889
1.044750 18.673349
1.144250 16.108908
1.243750 4.450058
1.343250 2.505476
1.442750 2.336631
1.542250 2.829729
1.641750 4.194828
1.741250 6.741182
1.840750 8.028833
1.940250 7.754375
2.039750 7.484093
2.139250 6.596426
2.238750 4.646370
2.338250 3.678309
2.437750 3.823426
2.537250 4.843993
2.636750 6.097025
2.736250 6.662423
2.835750 6.427927
2.935250 5.687203
3.034750 5.120589
3.134250 4.771381
3.233750 4.439620
3.333250 4.373035
3.432750 4.726590
3.532250 5.297077
3.631750 5.580317
3.731250 5.412404
3.830750 5.000921
3.930250 4.644896
4.029750 4.406528
4.129250 4.319231
4.228750 4.378273
4.328250 4.530649
4.427750 4.690819
4.527250 4.780659
4.626750 4.666139
4.726250 4.471804
4.825750 4.255730
4.925250 4.104933
5.024750 4.052576
5.124250 4.081090
5.223750 4.160086
5.323250 4.209553
5.422750 4.209904
5.522250 4.099187
5.621750 3.986248
5.721250 3.877468
5.820750 3.773783
5.920250 3.709032
6.019750 3.748688
6.119250 3.763991
6.218750 3.763863
6.318250 3.720543
6.417750 3.652578
6.517250 3.561056
6.616750 3.487485
6.716250 3.424684
6.815750 3.392966
6.915250 3.364816
7.014750 3.366835
7.114250 3.342499
7.213750 3.307736
7.313250 3.245502
7.412750 3.184682
7.512250 3.108082
7.611750 3.073091
7.711250 3.043310
7.810750 3.015264
7.910250 2.990762
8.009750 2.949962
8.109250 2.922307
8.208750 2.879515
8.308250 2.816152
8.407750 2.773677
8.507250 2.727228
8.606750 2.694569
8.706250 2.672236
8.805750 2.644113
8.905251 2.603397
9.004749 2.574574
9.104250 2.529075
9.203751 2.485118
9.303249 2.443383
9.402750 2.405204
9.502251 2.378136
9.601749 2.348842
9.701250 2.327484
9.800751 2.286456
9.900249 2.256404
9.999750 2.219158
10.099251 2.171884
10.198750 2.157573
10.298250 2.118716
10.397750 2.088739
10.497250 2.064300
10.596750 2.031708
10.696250 2.009548
10.795750 1.979930
10.895250 1.950088
10.994750 1.914472
11.094250 1.889482
11.193750 1.866310
11.293250 1.835398
11.392750 1.816577
11.492250 1.790558
11.591750 1.769286
11.691250 1.748226
11.790751 1.711152
11.890250 1.693347
11.989750 1.668692
12.089251 1.648407
12.188749 1.630672
12.288250 1.604909
12.387751 1.583338
12.487249 1.564681
12.586750 1.552376
12.686251 1.526706
12.785749 1.499549
12.885250 1.481883
12.984751 1.469107
13.084249 1.451388
13.183750 1.436302
13.283251 1.416897
13.382750 1.402057
13.482250 1.380926
13.581750 1.365440
13.681250 1.350955
13.780750 1.332708
13.880250 1.317924
13.979750 1.304801
14.079250 1.294930
14.178750 1.278175
14.278250 1.266101
14.377750 1.249591
14.477250 1.233279
14.576750 1.220431
14.676250 1.211973
14.775750 1.201441
14.875250 1.187719
14.974751 1.172743
15.074250 1.167284
15.173750 1.152840
15.273251 1.142185
15.372749 1.130324
15.472250 1.116053
15.571751 1.109958
15.671249 1.097379
15.770750 1.090503
15.870251 1.083080
15.969750 1.069135
16.069250 1.061809
16.168751 1.054223
16.268250 1.042409
16.367750 1.030984
16.467251 1.021778
16.566750 1.018498
16.666250 1.011293
16.765751 1.001971
16.865250 0.993317
16.964750 0.985214
17.064251 0.977072
17.163750 0.968814
17.263250 0.963308
17.362751 0.954022
17.462250 0.948657
17.561750 0.943758
17.661251 0.937694
17.760750 0.925530
17.860249 0.922937
17.959751 0.918543
18.059250 0.909805
18.158749 0.901298
18.258251 0.894106
18.357750 0.891908
18.457249 0.888496
18.556751 0.883938
18.656250 0.872319
18.755749 0.867799
18.855251 0.863635
18.954750 0.858519
19.054249 0.855222
19.153751 0.845639
19.253250 0.841874
19.352749 0.837640
19.452251 0.837057
19.551750 0.830166
19.651249 0.823336
19.750751 0.816385
19.850250 0.815171
