# RDF for snapshot_693.xyz, snapshot 693
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.013635
0.646750 0.061064
0.746250 0.394642
0.845750 1.442393
0.945250 3.390532
1.044750 4.261366
1.144250 3.159115
1.243750 1.922758
1.343250 1.496593
1.442750 1.383887
1.542250 1.396579
1.641750 1.410553
1.741250 1.469011
1.840750 1.490323
1.940250 1.483886
2.039750 1.450669
2.139250 1.418856
2.238750 1.313531
2.338250 1.249255
2.437750 1.243242
2.537250 1.206805
2.636750 1.192978
2.736250 1.207472
2.835750 1.185204
2.935250 1.193185
3.034750 1.168140
3.134250 1.156844
3.233750 1.137167
3.333250 1.101251
3.432750 1.113391
3.532250 1.099797
3.631750 1.097794
3.731250 1.124141
3.830750 1.088761
3.930250 1.073168
4.029750 1.080081
4.129250 1.092063
4.228750 1.067320
4.328250 1.052310
4.427750 1.063354
4.527250 1.049289
4.626750 1.044342
4.726250 1.044501
4.825750 1.036250
4.925250 1.041314
5.024750 1.054403
5.124250 1.046841
5.223750 1.039112
5.323250 1.036936
5.422750 1.030118
5.522250 1.030453
5.621750 1.026171
5.721250 1.023854
5.820750 1.028241
5.920250 1.025470
6.019750 1.030953
6.119250 1.024950
6.218750 1.021248
6.318250 1.021653
6.417750 1.023451
6.517250 1.013389
6.616750 1.020665
6.716250 1.020971
6.815750 1.016715
6.915250 1.024939
7.014750 1.010263
7.114250 1.014438
7.213750 1.007222
7.313250 1.021924
7.412750 1.011605
7.512250 1.005828
7.611750 1.020435
7.711250 1.009760
7.810750 1.021823
7.910250 1.009183
8.009750 1.010423
8.109250 1.014317
8.208750 1.010641
8.308250 1.018748
8.407750 1.008932
8.507250 1.011163
8.606750 1.007185
8.706250 1.010165
8.805750 1.014476
8.905251 1.009943
9.004749 1.012296
9.104250 1.015995
9.203751 1.007935
9.303249 1.010592
9.402750 1.012731
9.502251 1.010112
9.601749 1.010523
9.701250 1.010646
9.800751 1.005517
9.900249 1.005833
9.999750 1.014511
10.099251 1.008872
10.198750 1.007058
10.298250 1.016698
10.397750 1.012211
10.497250 1.010262
10.596750 1.010735
10.696250 1.007689
10.795750 1.005119
10.895250 1.006965
10.994750 1.005933
11.094250 1.007490
11.193750 1.005864
11.293250 1.013587
11.392750 1.009287
11.492250 1.006277
11.591750 1.004504
11.691250 0.999551
11.790751 1.002032
11.890250 1.005966
11.989750 1.007878
12.089251 1.000090
12.188749 1.006478
12.288250 1.001689
12.387751 1.001476
12.487249 1.002638
12.586750 0.997499
12.686251 0.997335
12.785749 1.001486
12.885250 1.003793
12.984751 0.999745
13.084249 1.000648
13.183750 1.000195
13.283251 0.993661
13.382750 1.002010
13.482250 0.999083
13.581750 1.002231
13.681250 0.997680
13.780750 1.002862
13.880250 0.997010
13.979750 0.998409
14.079250 0.996404
14.178750 0.997178
14.278250 0.995988
14.377750 0.997275
14.477250 0.995981
14.576750 0.998452
14.676250 0.997060
14.775750 0.998725
14.875250 0.996930
14.974751 0.990976
15.074250 0.992337
15.173750 0.994481
15.273251 0.994568
15.372749 0.990351
15.472250 0.995499
15.571751 0.992541
15.671249 0.997771
15.770750 0.992476
15.870251 0.993547
15.969750 0.989995
16.069250 0.992745
16.168751 0.990762
16.268250 0.985967
16.367750 0.992292
16.467251 0.990586
16.566750 0.991507
16.666250 0.988947
16.765751 0.991695
16.865250 0.991185
16.964750 0.988916
17.064251 0.987169
17.163750 0.989586
17.263250 0.990505
17.362751 0.988676
17.462250 0.988883
17.561750 0.993051
17.661251 0.989760
17.760750 0.991058
17.860249 0.989582
17.959751 0.987124
18.059250 0.989766
18.158749 0.992164
18.258251 0.991571
18.357750 0.988211
18.457249 0.991475
18.556751 0.992108
18.656250 0.990767
18.755749 0.993626
18.855251 0.988766
18.954750 0.990817
19.054249 0.992358
19.153751 0.990100
19.253250 0.990315
19.352749 0.994628
19.452251 0.991769
19.551750 0.995136
19.651249 0.991872
19.750751 0.991871
19.850250 0.993687
