# RDF for snapshot_543.xyz, snapshot 543
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.013635
0.646750 0.146555
0.746250 0.565348
0.845750 1.480990
0.945250 3.094060
1.044750 3.665318
1.144250 2.852033
1.243750 1.965089
1.343250 1.383739
1.442750 1.286057
1.542250 1.246853
1.641750 1.270447
1.741250 1.297199
1.840750 1.331444
1.940250 1.318586
2.039750 1.306758
2.139250 1.234789
2.238750 1.199986
2.338250 1.176243
2.437750 1.144375
2.537250 1.114903
2.636750 1.150724
2.736250 1.098783
2.835750 1.120540
2.935250 1.078298
3.034750 1.072888
3.134250 1.068689
3.233750 1.072756
3.333250 1.063293
3.432750 1.048934
3.532250 1.039905
3.631750 1.026393
3.731250 1.044880
3.830750 1.033653
3.930250 1.029033
4.029750 1.024829
4.129250 1.016086
4.228750 1.012136
4.328250 1.030234
4.427750 1.022992
4.527250 1.006986
4.626750 1.017611
4.726250 1.021083
4.825750 1.017085
4.925250 1.023717
5.024750 1.009926
5.124250 1.018460
5.223750 1.011764
5.323250 1.004532
5.422750 1.018108
5.522250 1.008231
5.621750 1.012956
5.721250 1.006435
5.820750 1.010355
5.920250 1.005273
6.019750 1.007633
6.119250 1.003203
6.218750 1.015914
6.318250 0.998831
6.417750 1.007942
6.517250 1.002519
6.616750 0.997353
6.716250 1.006084
6.815750 0.999373
6.915250 0.999615
7.014750 1.005499
7.114250 1.001858
7.213750 1.011078
7.313250 1.003798
7.412750 1.003612
7.512250 1.012394
7.611750 1.003208
7.711250 1.005352
7.810750 1.006537
7.910250 1.009870
8.009750 1.001583
8.109250 1.004930
8.208750 1.008560
8.308250 1.002716
8.407750 1.002908
8.507250 1.004091
8.606750 1.009189
8.706250 1.002332
8.805750 1.006891
8.905251 1.007032
9.004749 1.003989
9.104250 1.001051
9.203751 1.008189
9.303249 0.999355
9.402750 0.996174
9.502251 1.008548
9.601749 1.000512
9.701250 1.003092
9.800751 1.006582
9.900249 0.999305
9.999750 1.000629
10.099251 1.004767
10.198750 1.002600
10.298250 1.001196
10.397750 1.008234
10.497250 1.001246
10.596750 1.001044
10.696250 0.997654
10.795750 1.003792
10.895250 1.001985
10.994750 0.999243
11.094250 0.998296
11.193750 0.998817
11.293250 0.998951
11.392750 1.004938
11.492250 0.996061
11.591750 1.000843
11.691250 1.006150
11.790751 1.000125
11.890250 0.993719
11.989750 0.997794
12.089251 0.995204
12.188749 0.996721
12.288250 1.000452
12.387751 1.001579
12.487249 0.995748
12.586750 0.999767
12.686251 0.999793
12.785749 0.999489
12.885250 0.995753
12.984751 0.995829
13.084249 0.997458
13.183750 0.998325
13.283251 1.000275
13.382750 0.998566
13.482250 0.997604
13.581750 0.995194
13.681250 0.994127
13.780750 0.998239
13.880250 0.993418
13.979750 0.997337
14.079250 0.999414
14.178750 0.995304
14.278250 0.993726
14.377750 0.995695
14.477250 0.996177
14.576750 0.996831
14.676250 0.998569
14.775750 0.992892
14.875250 0.997530
14.974751 0.995108
15.074250 0.998855
15.173750 1.000990
15.273251 0.999134
15.372749 0.994748
15.472250 0.997654
15.571751 0.997784
15.671249 0.997410
15.770750 0.997444
15.870251 1.000349
15.969750 0.998974
16.069250 1.000777
16.168751 0.998171
16.268250 0.996442
16.367750 0.998576
16.467251 0.998365
16.566750 0.998500
16.666250 0.995509
16.765751 1.000957
16.865250 0.999414
16.964750 0.999650
17.064251 0.997150
17.163750 0.999399
17.263250 0.998093
17.362751 0.998823
17.462250 0.999647
17.561750 0.995259
17.661251 0.999872
17.760750 0.999728
17.860249 0.999721
17.959751 0.999913
18.059250 0.996329
18.158749 0.998735
18.258251 0.995245
18.357750 0.999103
18.457249 0.997900
18.556751 0.998472
18.656250 1.001173
18.755749 1.001162
18.855251 0.998573
18.954750 0.998679
19.054249 0.999067
19.153751 1.000559
19.253250 1.002128
19.352749 0.997205
19.452251 0.998461
19.551750 0.997987
19.651249 1.001893
19.750751 1.000024
19.850250 1.000833
