# RDF for snapshot_18.xyz, snapshot 18
# r	g(r)
0.049750 0.000000
0.149250 0.000000
0.248750 0.000000
0.348250 0.000000
0.447750 0.000000
0.547250 0.047724
0.646750 0.285782
0.746250 0.666303
0.845750 1.563903
0.945250 2.920070
1.044750 3.385101
1.144250 2.869224
1.243750 2.025940
1.343250 1.490922
1.442750 1.275241
1.542250 1.321716
1.641750 1.351321
1.741250 1.388675
1.840750 1.397291
1.940250 1.373233
2.039750 1.396057
2.139250 1.322908
2.238750 1.286778
2.338250 1.295870
2.437750 1.248754
2.537250 1.224454
2.636750 1.247010
2.736250 1.236319
2.835750 1.241084
2.935250 1.221937
3.034750 1.221935
3.134250 1.206548
3.233750 1.202850
3.333250 1.206281
3.432750 1.217459
3.532250 1.201696
3.631750 1.192401
3.731250 1.185682
3.830750 1.186211
3.930250 1.189273
4.029750 1.197709
4.129250 1.195385
4.228750 1.169501
4.328250 1.192687
4.427750 1.180367
4.527250 1.175799
4.626750 1.171831
4.726250 1.160078
4.825750 1.159858
4.925250 1.170023
5.024750 1.161725
5.124250 1.162745
5.223750 1.168274
5.323250 1.154866
5.422750 1.158348
5.522250 1.148413
5.621750 1.154179
5.721250 1.141602
5.820750 1.153961
5.920250 1.141874
6.019750 1.148260
6.119250 1.151567
6.218750 1.145672
6.318250 1.139125
6.417750 1.148145
6.517250 1.140668
6.616750 1.151954
6.716250 1.133558
6.815750 1.140097
6.915250 1.139915
7.014750 1.139164
7.114250 1.139557
7.213750 1.141247
7.313250 1.136422
7.412750 1.128731
7.512250 1.125967
7.611750 1.129875
7.711250 1.129597
7.810750 1.131597
7.910250 1.126813
8.009750 1.127989
8.109250 1.124361
8.208750 1.121863
8.308250 1.117385
8.407750 1.120120
8.507250 1.114462
8.606750 1.119745
8.706250 1.116290
8.805750 1.116851
8.905251 1.117530
9.004749 1.118409
9.104250 1.109660
9.203751 1.106549
9.303249 1.113813
9.402750 1.112806
9.502251 1.108069
9.601749 1.108786
9.701250 1.105772
9.800751 1.109225
9.900249 1.106391
9.999750 1.107580
10.099251 1.097557
10.198750 1.101098
10.298250 1.104504
10.397750 1.097690
10.497250 1.102900
10.596750 1.096130
10.696250 1.095756
10.795750 1.095396
10.895250 1.091915
10.994750 1.090138
11.094250 1.089977
11.193750 1.085542
11.293250 1.088195
11.392750 1.088494
11.492250 1.087485
11.591750 1.084975
11.691250 1.081966
11.790751 1.079833
11.890250 1.080540
11.989750 1.072742
12.089251 1.076684
12.188749 1.078623
12.288250 1.077483
12.387751 1.073126
12.487249 1.074683
12.586750 1.070474
12.686251 1.065287
12.785749 1.070213
12.885250 1.069976
12.984751 1.066382
13.084249 1.069486
13.183750 1.068451
13.283251 1.062031
13.382750 1.061512
13.482250 1.062165
13.581750 1.061434
13.681250 1.056110
13.780750 1.057551
13.880250 1.057658
13.979750 1.054590
14.079250 1.053829
14.178750 1.054989
14.278250 1.051364
14.377750 1.048383
14.477250 1.048104
14.576750 1.050112
14.676250 1.047416
14.775750 1.047757
14.875250 1.044167
14.974751 1.047849
15.074250 1.043064
15.173750 1.044029
15.273251 1.034218
15.372749 1.043362
15.472250 1.039521
15.571751 1.036733
15.671249 1.034559
15.770750 1.036191
15.870251 1.035619
15.969750 1.035036
16.069250 1.028083
16.168751 1.031968
16.268250 1.030734
16.367750 1.029173
16.467251 1.025080
16.566750 1.027610
16.666250 1.025368
16.765751 1.025574
16.865250 1.026266
16.964750 1.023585
17.064251 1.024932
17.163750 1.020756
17.263250 1.021943
17.362751 1.020875
17.462250 1.019109
17.561750 1.022281
17.661251 1.019411
17.760750 1.017492
17.860249 1.017890
17.959751 1.016301
18.059250 1.017162
18.158749 1.016236
18.258251 1.017050
18.357750 1.010368
18.457249 1.015404
18.556751 1.012417
18.656250 1.008629
18.755749 1.010272
18.855251 1.006245
18.954750 1.011719
19.054249 1.011180
19.153751 1.005773
19.253250 1.006018
19.352749 1.006199
19.452251 1.002660
19.551750 1.004659
19.651249 1.003901
19.750751 1.001368
19.850250 0.999097
