cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.0690178,0.100389,0.0,0.6875036109533913,0.3124963890466087,snapshot_1.xyz,32,4000,16.757672110741936,4000,all,1
0.0650744,0.0967797,0.0,0.6723972072655733,0.3276027927344267,snapshot_2.xyz,32,4000,16.757672110741936,4000,all,2
0.0667976,0.0965712,0.0,0.6916927614029856,0.30830723859701437,snapshot_3.xyz,32,4000,16.757672110741936,4000,all,3
0.0658647,0.0960148,0.0,0.6859848689993626,0.3140151310006374,snapshot_4.xyz,32,4000,16.757672110741936,4000,all,4
0.0652182,0.0963626,0.0,0.6767999203010296,0.32320007969897036,snapshot_5.xyz,32,4000,16.757672110741936,4000,all,5
0.0646431,0.0965712,0.0,0.6693827973557334,0.33061720264426664,snapshot_6.xyz,32,4000,16.757672110741936,4000,all,6
0.0662954,0.0958061,0.0,0.6919747281227396,0.30802527187726036,snapshot_7.xyz,32,4000,16.757672110741936,4000,all,7
0.0659365,0.0958756,0.0,0.6877297247683456,0.3122702752316544,snapshot_8.xyz,32,4000,16.757672110741936,4000,all,8
0.0655774,0.0961539,0.0,0.6820045780774362,0.3179954219225638,snapshot_9.xyz,32,4000,16.757672110741936,4000,all,9
0.0672278,0.0968493,0.0,0.6941485379863355,0.30585146201366453,snapshot_10.xyz,32,4000,16.757672110741936,4000,all,10
0.0666541,0.0968493,0.0,0.6882249019869012,0.3117750980130988,snapshot_11.xyz,32,4000,16.757672110741936,4000,all,11
0.0672278,0.0974747,0.0,0.6896948644109703,0.3103051355890297,snapshot_12.xyz,32,4000,16.757672110741936,4000,all,12
0.0662236,0.096293,0.0,0.6877301569169098,0.31226984308309025,snapshot_13.xyz,32,4000,16.757672110741936,4000,all,13
0.0662954,0.0967797,0.0,0.6850134893991199,0.3149865106008801,snapshot_14.xyz,32,4000,16.757672110741936,4000,all,14
0.0655774,0.096293,0.0,0.6810193887406145,0.3189806112593855,snapshot_15.xyz,32,4000,16.757672110741936,4000,all,15
0.06608,0.0960843,0.0,0.6877294209355743,0.3122705790644257,snapshot_16.xyz,32,4000,16.757672110741936,4000,all,16
0.0658647,0.0955973,0.0,0.688980755732641,0.31101924426735905,snapshot_17.xyz,32,4000,16.757672110741936,4000,all,17
0.0655774,0.0964321,0.0,0.6800370416075144,0.31996295839248556,snapshot_18.xyz,32,4000,16.757672110741936,4000,all,18
