cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles_total,box_length,n_particles_filtered,atom_types,snapshot_num
0.0684454,0.100666,0.0,0.6799256948721515,0.3200743051278485,snapshot_1.xyz,32,4000,16.757672110741936,4000,all,1
0.0652182,0.0957365,0.0,0.6812260736500708,0.3187739263499292,snapshot_2.xyz,32,4000,16.757672110741936,4000,all,2
0.06608,0.0965712,0.0,0.6842619745845553,0.3157380254154447,snapshot_3.xyz,32,4000,16.757672110741936,4000,all,3
0.0651463,0.096293,0.0,0.67654242779849,0.32345757220150995,snapshot_4.xyz,32,4000,16.757672110741936,4000,all,4
0.0673711,0.0965016,0.0,0.698134538701949,0.30186546129805103,snapshot_5.xyz,32,4000,16.757672110741936,4000,all,5
0.0661518,0.0958756,0.0,0.6899753430487006,0.31002465695129944,snapshot_6.xyz,32,4000,16.757672110741936,4000,all,6
0.06608,0.0961539,0.0,0.6872316151502955,0.3127683848497045,snapshot_7.xyz,32,4000,16.757672110741936,4000,all,7
0.0662236,0.0958061,0.0,0.6912252977628772,0.3087747022371228,snapshot_8.xyz,32,4000,16.757672110741936,4000,all,8
0.066941,0.0967797,0.0,0.6916843098294374,0.3083156901705626,snapshot_9.xyz,32,4000,16.757672110741936,4000,all,9
0.06608,0.0958756,0.0,0.6892264559491674,0.3107735440508326,snapshot_10.xyz,32,4000,16.757672110741936,4000,all,10
0.0665106,0.0976137,0.0,0.6813654230912259,0.31863457690877406,snapshot_11.xyz,32,4000,16.757672110741936,4000,all,11
0.0664389,0.0966407,0.0,0.6874836378461663,0.3125163621538337,snapshot_12.xyz,32,4000,16.757672110741936,4000,all,12
0.0674428,0.0971968,0.0,0.6938788108250478,0.30612118917495224,snapshot_13.xyz,32,4000,16.757672110741936,4000,all,13
0.0663671,0.0967797,0.0,0.6857543472443085,0.3142456527556915,snapshot_14.xyz,32,4000,16.757672110741936,4000,all,14
0.0667258,0.0971273,0.0,0.6869932552433765,0.3130067447566235,snapshot_15.xyz,32,4000,16.757672110741936,4000,all,15
0.0651463,0.0961539,0.0,0.6775211405881613,0.32247885941183874,snapshot_16.xyz,32,4000,16.757672110741936,4000,all,16
0.0662954,0.0965712,0.0,0.6864924532365758,0.3135075467634242,snapshot_17.xyz,32,4000,16.757672110741936,4000,all,17
0.0663671,0.0970578,0.0,0.6837894532948408,0.31621054670515925,snapshot_18.xyz,32,4000,16.757672110741936,4000,all,18
0.0666541,0.0971273,0.0,0.6862550487864895,0.31374495121351054,snapshot_19.xyz,32,4000,16.757672110741936,4000,all,19
0.0660083,0.0971273,0.0,0.6796060427912647,0.3203939572087353,snapshot_20.xyz,32,4000,16.757672110741936,4000,all,20
0.0658647,0.0965712,0.0,0.6820325314379443,0.3179674685620557,snapshot_21.xyz,32,4000,16.757672110741936,4000,all,21
0.06608,0.0973358,0.0,0.6788869049209026,0.32111309507909735,snapshot_22.xyz,32,4000,16.757672110741936,4000,all,22
